,operation,one,two
0,OK,وطاعة,وطاعة
1,SUB,امر,لار
2,DEL,بنت,
3,DEL,قسطنطين,
4,SUB,بل,ال
5,OK,عصيانا,عصيانا
6,SUB,لامري,لارى
7,INS,,ن
8,SUB,لامر,مس
9,OK,نوار,نوار
10,INS,,ا
11,OK,كيف,كيف
12,OK,لقد,لقد
13,SUB,منعتني,منعتى
14,DEL,من,
15,OK,ان,ان
16,OK,اخرج,اخرج
17,SUB,فعصيت,فمصدت
18,SUB,وي,وى
19,SUB,وقسرتها,و
20,INS,,رم
21,SUB,على,عل
22,SUB,طاعتي,طاء
23,INS,,ا
24,DEL,لقد,
25,SUB,كان,المدكان
26,OK,لك,لك
27,DEL,اذن,
28,OK,معها,معها
29,OK,شان,شان
30,SUB,يا,با
31,OK,عتيبة,عتيبة
32,INS,,ا
33,DEL,نعم,
34,OK,وساعصيك,وساعصيك
35,SUB,كما,ا
36,SUB,عصيتها,ءصيتهاا
37,SUB,تعصيني,لعصى
38,INS,,له
39,DEL,نعم,
40,SUB,واقسرك,واقرك
41,SUB,على,عل
42,SUB,طاعتي,طاءى
43,INS,,ا
44,SUB,وتقسرني,وتقسرن
45,OK,ايضا,ايضا
46,INS,,ـ
47,SUB,نعم,نه
48,SUB,لانني,لانى
49,SUB,احبك,احك
50,SUB,يا,باا
51,DEL,ام,
52,OK,انك,انك
53,SUB,لبطل,ليطل
54,SUB,يا,ا
55,OK,عتيبة,عتيبة
56,INS,,ا
57,OK,لانك,لانك
58,OK,انت,انت
59,SUB,ولدتيني,ولدتينى
60,OK,يا,يا
61,OK,اماه,اماه
62,INS,,ا
63,SUB,بل,ال
64,SUB,لان,ون
65,SUB,اباك,ااك
66,SUB,النعمان,النعان
67,INS,,ا
68,OK,وشرقت,وشرقت
69,SUB,سبيكة,سبمكة
70,SUB,بدمعها,بدمهها
71,OK,فاخفت,فاخفت
72,SUB,راسها,راسما
73,SUB,في,فى
74,OK,صدر,صدر
75,SUB,عتيبة,عتية
76,SUB,واجهشت,واج
77,INS,,شت
78,SUB,باكية,باكة
