,operation,one,two
0,SUB,اخلاط,لى
1,DEL,احلام,
2,DEL,الفصل,
3,DEL,الحادي,
4,DEL,عشر,
5,OK,لبيك,لبيك
6,OK,ابا,ابا
7,SUB,ايوب,وب
8,INS,,و
9,INS,,لاو
10,INS,,سا
11,SUB,وعاد,عا
12,DEL,ركب,
13,SUB,الحاج,الاج
14,SUB,من,مر
15,SUB,المدينة,امدينة
16,SUB,ولم,و
17,SUB,يكن,ن
18,INS,,لميك
19,OK,فيه,فيه
20,SUB,النعمان,النعيا
21,SUB,فقد,د
22,SUB,حضره,عضمر
23,INS,,ه
24,SUB,اجله,له
25,SUB,في,فى
26,SUB,مكة,مج
27,OK,قبل,قبل
28,OK,ان,ان
29,SUB,يحل,يعل
30,OK,من,من
31,OK,احرامه,احرامه
32,SUB,وقبل,وقيل
33,OK,ان,ان
34,SUB,يدخل,بدخل
35,OK,المدينة,المدينة
36,OK,ليقص,ليقص
37,SUB,رؤياه,ذا
38,SUB,على,عل
39,SUB,ابن,ان
40,SUB,سيرين,يرين
41,SUB,ويعرف,وومرف
42,INS,,تاو
43,SUB,تاويلها,يلها
44,OK,ولم,ولم
45,OK,يقصها,يقصها
46,SUB,عليه,عله
47,SUB,مسلمة,مسلة
48,OK,او,او
49,OK,يلتمس,يلتمس
50,SUB,لقاءه,افاءه
51,OK,فقد,فقد
52,SUB,كان,ن
53,OK,من,من
54,SUB,رزئه,رزه
55,SUB,بصاحبه,بصامه
56,SUB,في,فو
57,SUB,هم,م
58,OK,وكان,وكان
59,OK,من,من
60,SUB,الرغبة,الرغية
61,SUB,في,فى
62,OK,سرعة,سرعة
63,SUB,الرواح,الرو
64,INS,,اح
65,OK,الى,الى
66,OK,دمشق,دمشق
67,OK,ليرى,ليرى
68,OK,امه,امه
69,OK,بحيث,بحيث
70,OK,لم,لم
71,OK,يمكث,يمكث
72,OK,في,في
73,OK,مدينة,مدينة
74,OK,الرسول,الرسول
75,OK,الا,الا
76,SUB,بمقدار,مقدار
77,SUB,ما,ا
78,OK,زار,زار
79,SUB,ووفى,ووف
80,OK,النذور,النذور
81,OK,وفرق,وفرق
82,SUB,الاعطيات,الاعطمات
83,DEL,ثم,
84,SUB,نادى,مبادى
85,SUB,مناديه,مناده
86,SUB,في,فى
87,OK,القافلة,القافلة
88,OK,بالرحيل,بالرحيل
89,INS,,ا
90,INS,,و
91,SUB,وبلغ,بلغ
92,OK,دمشق,دمشق
93,OK,ولكنه,ولكنه
94,OK,لم,لم
95,DEL,ير,
96,OK,امه,امه
97,OK,فقد,فقد
98,OK,ودعت,ودعت
99,OK,امه,امه
100,SUB,دمشق,دمث
101,SUB,وتركت,و
102,INS,,يله
103,SUB,دنياها,دنباها
104,OK,جميعا,جميعا
105,OK,قبل,قبل
106,OK,ان,ان
107,SUB,يعود,يدود
108,OK,مسلمة,مسلمة
109,OK,ولدها,ولدها
110,OK,من,من
111,SUB,حجته,حجيه
112,OK,وقعد,وقعد
113,SUB,مسلمة,مسلة
114,SUB,اياما,اباما
115,OK,يتقبل,يتقبل
116,OK,العزاء,العزاء
117,SUB,ولكنه,ولـكنه
118,OK,لم,لم
119,DEL,ينس,
120,OK,منذ,منذ
121,OK,اول,اول
122,SUB,لحظة,لحفظة
123,SUB,هبط,هط
124,SUB,فيها,فاالا
125,SUB,الحاضرة,صره
126,INS,,ب
127,SUB,ان,ا
128,SUB,عليه,عله
129,OK,حقا,حقا
130,OK,لرفيقه,لرفيقه
131,SUB,الذي,الذى
132,OK,خلفه,خلفه
133,SUB,تحت,بحت
134,OK,الجنادل,الجنادل
135,SUB,في,فى
136,SUB,صعيد,صيد
137,INS,,م
138,SUB,مكة,كة
139,OK,فارسل,فارسل
140,OK,رسولا,رسولا
141,OK,الى,الى
142,OK,ولده,ولده
143,OK,عتيبة,عتيبة
144,SUB,في,فى
145,OK,الرقة,الرقة
146,OK,وارسل,وارسل
147,OK,معه,معه
148,OK,لاسرة,لاسرة
149,OK,الشهيد,الشهيد
150,OK,مالا,مالا
151,SUB,واحمالا,وامالا
