,operation,one,two
0,SUB,وكانما,ولا
1,INS,,ما
2,SUB,اجد,اجدهذا
3,DEL,هذا,
4,OK,الحديث,الحديث
5,OK,ذكرى,ذكرى
6,SUB,اليمة,المة
7,OK,لقسطنطين,لقسطنطين
8,INS,,و
9,SUB,ومس,مس
10,SUB,عاطفته,اطفته
11,OK,حديث,حديث
12,INS,,الا
13,SUB,بنتيه,لتمه
14,SUB,فغلبه,فغله
15,OK,مدمعه,مدمعه
16,SUB,وكان,وتكان
17,OK,قسطنطين,قسطنطين
18,OK,هذا,هذا
19,SUB,بطريقا,بطر
20,INS,,٢
21,INS,,٠
22,INS,,ه
23,SUB,شيخا,سمخا
24,OK,قد,قد
25,SUB,نيف,نمف
26,SUB,على,عل
27,SUB,السبعين,السعين
28,SUB,وكان,وكن
29,OK,له,له
30,SUB,في,ف
31,OK,تلك,تلك
32,OK,الدولة,الدولة
33,OK,سلطان,سلطان
34,OK,وجاه,وجاه
35,SUB,قبل,قيل
36,OK,ان,ان
37,OK,يتغلب,يتغلب
38,SUB,على,عل
39,INS,,ء
40,SUB,عرشها,رشها
41,OK,هؤلاء,هؤلاء
42,SUB,المتغلبون,التفابون
43,OK,من,من
44,OK,السوقة,السوقة
45,OK,والطغام,والطغام
46,OK,وكل,وكل
47,OK,صاحب,صاحب
48,OK,ايد,ايد
49,OK,وكيد,وكيد
50,OK,من,من
51,OK,قيصر,قيصر
52,SUB,كان,ان
53,OK,غناما,غناما
54,OK,واخر,واخر
55,INS,,م
56,SUB,كان,كن
57,INS,,جا
58,SUB,جابيا,بيا
59,SUB,وثالث,وثالت
60,OK,كان,كان
61,OK,جنديا,جنديا
62,SUB,في,فى
63,SUB,المؤخرة,المؤ
64,INS,,خرة
65,OK,فبرز,فبرز
66,OK,الى,الى
67,SUB,الطليعة,الطليدة
68,SUB,ثم,م
69,SUB,ترقى,رو
70,OK,الى,الى
71,INS,,ا
72,OK,القيادة,القيادة
73,SUB,ووثب,ووب
74,SUB,على,عل
75,OK,العرش,العرش
76,OK,فلما,فلما
77,OK,اضطرب,اضطرب
78,OK,حال,حال
79,SUB,القياصرة,القياصرةو
80,SUB,وضعفت,ضعفت
81,SUB,مهابتهم,مها
82,INS,,بتم
83,SUB,في,فق
84,OK,نفوس,نفوس
85,OK,الخاصة,الخاصة
86,OK,والعامة,والعامة
87,OK,واذنت,واذنت
88,OK,الدولة,الدولة
89,OK,بهذا,بهذا
90,INS,,الا
91,SUB,الانحلال,نحلال
92,OK,الخطير,الخطير
93,OK,اعتزل,اعتزل
94,OK,البلاط,البلاط
95,SUB,وعزف,وعرف
96,SUB,عن,من
97,OK,السياسة,السياسة
98,OK,واوى,واوى
99,OK,الى,الى
100,OK,هذه,هذه
101,SUB,البليدة,يدة
102,SUB,على,عل
103,SUB,الشاطيء,اشاطع
104,INS,,ل
105,SUB,الاسيوي,الاوي
106,SUB,من,ونا
107,INS,,مااع
108,DEL,خليج,
109,SUB,القسطنطينية,القسطنطيفمة
110,DEL,فحشد,
111,DEL,فيها,
112,SUB,اهله,طشدةهااهله
113,DEL,وولده,
114,SUB,وقبيله,وولدهوقبيله
115,OK,واتخذها,واتخذها
116,OK,دار,دار
117,SUB,اقامة,اقا
118,INS,,مة
119,SUB,بعيدا,بعيداءن
120,DEL,عن,
121,SUB,مكايد,مكا
122,SUB,الساسة,بدالساسة
123,INS,,و
124,SUB,ومؤامرات,مؤامرات
125,SUB,القواد,الةواد
126,SUB,وتقلبات,وتقاءات
127,OK,الحوادث,الحوادث
128,SUB,ولكنه,ولـكنه
129,SUB,وقد,وفد
130,DEL,التمس,
131,SUB,الهدوء,التسالهدوء
132,OK,في,في
133,INS,,مو
134,SUB,موطنه,طنه
135,OK,هذا,هذا
136,SUB,الجديد,الجد
137,INS,,بد
138,OK,لم,لم
139,OK,يوفق,يوفق
140,OK,الى,الى
141,DEL,ما,
142,SUB,اراد,مااراد
143,OK,فان,فان
144,OK,غارات,غارات
145,OK,الفدائيين,الفدائيين
146,OK,من,من
147,SUB,العرب,الرر
148,OK,لم,لم
149,OK,تزل,تزل
150,OK,تناله,تناله
151,OK,من,من
152,OK,البر,البر
153,SUB,والبحر,واحر
154,SUB,فلما,فلا
155,OK,كانت,كانت
156,SUB,ايام,ابام
157,SUB,القيصر,القيصمر
158,INS,,قسطنطين
159,INS,,بوغو
160,INS,,نات
161,INS,,و
162,SUB,وحاصرت,حاصرت
163,SUB,جيوش,جروش
164,SUB,معاوية,معاو
165,INS,,ية
166,SUB,مدينة,مدننه
167,OK,الروم,الروم
168,OK,فطوقتها,فطوقتها
169,SUB,برا,بر
170,SUB,وبحرا,و
171,INS,,ر
172,DEL,قسطنطين,
173,SUB,بوغونات,ا
174,SUB,بالالاف,الالاف
175,OK,من,من
176,OK,السفن,السفن
177,OK,وعشرات,وعشرات
178,OK,الالاف,الالاف
179,OK,من,من
180,OK,الجند,الجند
181,OK,نزلت,نزلت
182,OK,ابيدوس,ابيدوس
183,SUB,سرية,سره
184,DEL,من,
185,SUB,سرايا,منسرايا
186,OK,العرب,العرب
187,INS,,ذا
188,SUB,فاعجلت,جات
189,SUB,اهلها,اهاها
190,OK,عن,عن
191,OK,الدفاع,الدفاع
192,OK,وعاثت,وعاثت
193,SUB,فيهم,فيها
194,OK,عيثا,عيثا
195,OK,شديدا,شديدا
196,OK,ففتكت,ففتكت
197,SUB,وهتكت,وهتت
198,OK,واحتملت,واحتملت
199,OK,اسارى,اسارى
200,INS,,وسايا
201,INS,,وكان
202,INS,,فيمن
203,INS,,سبيت
204,SUB,بنت,بذت
205,OK,قسطنطين,قسطنطين
206,OK,نفسه,نفسه
207,OK,وقد,وقد
208,OK,دافع,دافع
209,SUB,البطريق,المطريق
210,OK,البطل,البطل
211,OK,عن,عن
212,DEL,روديا,
213,DEL,وسبايا,
214,DEL,وكان,
215,DEL,فيمن,
216,DEL,سبيت,
217,OK,اهله,اهله
218,OK,وولده,وولده
219,OK,وبلده,وبلده
220,OK,ما,ما
221,OK,استطاع,استطاع
222,OK,الدفاع,الدفاع
223,OK,حتى,حتى
224,OK,رد,رد
225,OK,العرب,العرب
226,SUB,على,عل
227,SUB,ادبارهم,ادبارم
228,SUB,ولكنه,واسكنه
229,OK,لم,لم
230,SUB,يستطع,وستطع
231,OK,ان,ان
232,OK,يستخلص,يستخلص
233,OK,فتاته,فتاته
234,OK,السبية,السبية
235,SUB,وحملت,وسملت
236,OK,فيمن,فيمن
237,SUB,حمل,مل
238,SUB,من,م
239,INS,,ن
