,operation,one,two
0,INS,,وزو
1,INS,,م
2,INS,,ووا
3,INS,,م
4,INS,,واهلي
5,INS,,بجيعا
6,INS,,و
7,INS,,لاسهو
8,INS,,ووم
9,OK,الى,الى
10,OK,المنايا,المنايا
11,SUB,باسم,با
12,OK,الجهاد,الجهاد
13,SUB,في,فى
14,OK,سبيل,سبيل
15,SUB,لله,الله
16,OK,ودخل,ودخل
17,SUB,عتيبة,عتههه
18,INS,,نخه
19,SUB,خفيف,مف
20,OK,الخطا,الخطا
21,SUB,فسمع,ف
22,OK,فقال,فقال
23,SUB,ماذا,ما
24,INS,,ذا
25,SUB,تقولين,تفو
26,SUB,يا,لين
27,SUB,جدة,اجدة
28,OK,احرام,احرام
29,OK,ان,ان
30,OK,نغشى,نغشى
31,OK,المساجد,المساجد
32,OK,وان,وان
33,OK,نستمع,نستمع
34,OK,الى,الى
35,OK,القصاص,القصاص
36,OK,وان,وان
37,SUB,نخرج,بخرج
38,SUB,مجاهدين,جاهدين
39,INS,,ى
40,DEL,في,
41,OK,سبيل,سبيل
42,SUB,لله,الله
43,INS,,ا
44,OK,لم,لم
45,OK,اقل,اقل
46,OK,هذا,هذا
47,SUB,يا,ا
48,SUB,بني,بنى
49,SUB,فما,فا
50,OK,هذا,هذا
51,SUB,الذي,الذى
52,SUB,سمعت,مهت
53,OK,من,من
54,OK,قولك,قولك
55,SUB,لقد,اقد
56,OK,قلت,قلت
57,OK,ان,ان
58,INS,,ى
59,DEL,في,
60,SUB,عتيبة,عتية
61,SUB,ملامح,ملاج
62,OK,من,من
63,SUB,ابيه,ايه
64,SUB,وفي,ومن
65,OK,صوته,صوته
66,OK,ايضا,ايضا
67,OK,وكان,وكان
68,OK,ابوك,ابوك
69,SUB,ينشد,يذشد
70,OK,هذا,هذا
71,OK,الشعر,الشعر
72,OK,انشادك,انشادك
73,SUB,كلما,كاما
74,OK,غدا,غدا
75,SUB,على,عل
76,OK,المسجد,المسجد
77,OK,او,او
78,OK,راح,راح
79,SUB,ثم,م
80,OK,ذهب,ذهب
81,OK,الى,الى
82,OK,الميدان,الميدان
83,SUB,البعيد,المعيد
84,DEL,فلم,
85,DEL,يعد,
86,DEL,كما,
87,SUB,ذهب,اذهب
88,OK,اخوه,اخوه
89,OK,من,من
90,SUB,قبل,هبل
91,INS,,لم
92,INS,,و
93,INS,,يمد
94,OK,طار,طار
95,SUB,على,عل
96,SUB,جناح,ياع
97,SUB,شاعر,شاء
98,SUB,ثم,م
99,SUB,وقع,دع
100,DEL,بنت,
101,DEL,قسطنطين,
102,SUB,ولكن,ولـكن
103,SUB,عتيبة,عتية
104,SUB,سيطير,سطير
105,OK,فلا,فلا
106,INS,,ة
107,DEL,يقع,
108,OK,لقد,لقد
109,OK,هممت,هممت
110,OK,اذن,اذن
111,DEL,نعم,
112,SUB,وتعرف,ولمرف
113,OK,سبيكة,سبيكة
114,OK,انك,انك
115,OK,ذاهب,ذاهب
116,OK,لحرب,لحرب
117,OK,الروم,الروم
118,SUB,قد,ود
119,OK,عرفت,عرفت
120,OK,وطابت,وطابت
121,SUB,بذلك,ذلك
122,OK,نفسا,نفسا
123,SUB,قد,ود
124,SUB,طابت,طارت
125,SUB,نفسا,نعس
126,OK,ورضيت,ورضيت
127,OK,حسبتها,حسبتها
128,SUB,تابى,تاى
129,OK,ان,ان
130,OK,يشرع,يشرع
131,OK,ولدها,ولدها
132,OK,سيفا,سيفا
133,OK,لحرب,لحرب
134,OK,الروم,الروم
135,INS,,ا
136,OK,ولمه,ولمه
