,operation,one,two
0,DEL,ما,
1,SUB,تزال,لازال
2,OK,تغير,تغير
3,SUB,على,عل
4,INS,,ل
5,SUB,الثغور,معور
6,SUB,والسواحل,واا
7,INS,,وا
8,INS,,ل
9,INS,,ح
10,OK,فتصيب,فتصيب
11,OK,من,من
12,OK,الروم,الروم
13,OK,مقاتل,مقاتل
14,SUB,وتحمل,ومحمل
15,SUB,اسارى,اا
16,DEL,وسبايا,
17,SUB,وولدانا,لدا
18,DEL,غضبوا,
19,DEL,عليه,
20,DEL,قطعوا,
21,DEL,انفه,
22,SUB,السبايا,اسارى
23,DEL,جمع,
24,DEL,سبية,
25,SUB,وهي,وس
26,DEL,الماسورة,
27,SUB,والولدان,وو
28,DEL,الاطفال,
29,DEL,الماسورون,
30,DEL,بنت,
31,DEL,قسطنطين,
32,SUB,وكان,ولان
33,SUB,البطريق,اليطريى
34,OK,قسطنطين,قسطنطين
35,SUB,على,عل
36,OK,ثغر,ثغر
37,OK,من,من
38,OK,تلك,تلك
39,OK,الثغور,الثغور
40,SUB,التي,الى
41,OK,تشرف,تشرف
42,SUB,على,عل
43,SUB,الخليج,اخليح
44,SUB,مما,ما
45,SUB,يلي,يل
46,OK,القسطنطينية,القسطنطينية
47,DEL,ما,
48,SUB,يزال,لايزال
49,OK,يستقبل,يستقبل
50,SUB,كل,يل
51,INS,,ا
52,SUB,صيف,صف
53,INS,,عر
54,INS,,ه
55,DEL,غزاة,
56,OK,من,من
57,OK,العرب,العرب
58,INS,,يذ
59,SUB,يناوشهم,وم
60,INS,,وي
61,SUB,ويناوشونه,وشونه
62,SUB,فينال,فدزالم
63,DEL,منهم,
64,SUB,حينا,حيدا
65,INS,,و
66,SUB,وينالون,ينالون
67,OK,منه,منه
68,OK,ويصيب,ويصيب
69,SUB,منهم,مهم
70,OK,اسرى,اسرى
71,SUB,وقتلى,وؤتلى
72,SUB,ويصيبون,ويصوبون
73,SUB,وكان,وكن
74,OK,له,له
75,OK,عند,عند
76,OK,العرب,العرب
77,SUB,ترات,براتو
78,SUB,وتاريخ,بار
79,SUB,بعيد,بهيد
80,OK,وقد,وقد
81,SUB,اصطنع,اصطع
82,SUB,في,فى
83,OK,الحرب,الحرب
84,OK,خطة,خطة
85,SUB,عربية,عررية
86,SUB,فهو,فوو
87,SUB,يخرج,مخرج
88,OK,الى,الى
89,SUB,لقائهم,لفاهم
90,OK,حين,حين
91,SUB,يخرج,بخرج
92,OK,ومعه,ومعه
93,OK,نساؤه,نساؤه
94,OK,وراء,وراء
95,OK,الصفوف,الصفوف
96,INS,,باز
97,SUB,يهزجن,جن
98,SUB,بالاغاني,الاغانى
99,OK,للتحميس,للتحميس
100,SUB,ويضربن,ويضرين
101,OK,الفارين,الفارين
102,INS,,ى
103,DEL,في,
104,SUB,وجوههم,وجو
105,INS,,ههم
106,OK,بالعمد,بالعمد
107,OK,او,او
108,SUB,يحصبنهم,بحصينهم
109,SUB,بالحصى,بالجصى
110,SUB,ليرددنهم,لير
111,INS,,د
112,INS,,م
113,SUB,الى,الىال
114,DEL,الحرب,
115,OK,وقد,وقد
116,SUB,ايقن,هن
117,OK,قسطنطين,قسطنطين
118,SUB,البطريق,المطروق
119,OK,انه,انه
120,SUB,الا,الايدهع
121,DEL,يدفع,
122,OK,عن,عن
123,SUB,نفسه,نهسه
124,OK,وعن,وعن
125,SUB,ثغره,لغره
126,OK,فلن,فلن
127,SUB,يدفع,بدة
128,OK,عنه,عنه
129,OK,احد,احد
130,SUB,من,م
131,INS,,ن
132,OK,الروم,الروم
133,OK,الذين,الذين
134,OK,توزعتهم,توزعتهم
135,OK,المطامع,المطامع
136,OK,وفت,وفت
137,SUB,في,فى
138,SUB,اعضادهم,اعضادم
139,SUB,ما,مالة
140,SUB,لقوا,ا
141,INS,,ر
142,DEL,من,
143,SUB,الهزائم,منالهزابم
144,OK,المتوالية,المتوالية
145,SUB,في,ف
146,SUB,حرب,حر
147,OK,العرب,العرب
148,SUB,وعلى,وعل
149,OK,هذا,هذا
150,SUB,اليقين,المقين
151,OK,رابط,رابط
152,SUB,في,فى
153,OK,ذلك,ذلك
154,OK,الثغر,الثغر
155,OK,مدافعا,مدافعا
156,OK,شديد,شديد
157,OK,العزم,العزم
158,OK,والقوة,والقوة
159,OK,سنين,سنين
160,OK,طويلة,طويلة
161,INS,,و
162,SUB,وفجاتهم,خاتهم
163,OK,ذات,ذات
164,SUB,مساء,مساه
165,SUB,سرية,سره
166,OK,من,من
167,SUB,سرايا,سر
168,INS,,اا
169,SUB,العرب,الدر
170,INS,,ى
171,OK,قد,قد
172,SUB,هبطت,هطت
173,SUB,في,ف
174,SUB,جنح,جح
175,OK,الليل,الليل
176,SUB,على,عل
177,OK,الساحل,الساحل
178,OK,ثم,ثم
179,INS,,او
180,SUB,اوغلت,غلت
181,SUB,حتى,حى
182,INS,,ر
183,INS,,ط
184,SUB,طرقت,قت
185,SUB,القوم,الهوم
186,INS,,و
187,SUB,في,بيو
188,SUB,بيوتهم,ترم
189,OK,على,على
190,OK,حين,حين
191,OK,غفلة,غفلة
192,SUB,فاعجلتهم,فايجلتهم
193,OK,عن,عن
194,OK,اخذ,اخذ
195,SUB,الاهبة,الاهة
196,OK,والتحموا,والتحموا
197,SUB,اجسادا,ا
198,DEL,لاجساد,
199,SUB,يتجالدون,جسادالاجساديتجالدون
200,OK,بالسيوف,بالسيوف
201,OK,او,او
202,SUB,يتصارعون,يتصارءون
203,SUB,بالايدي,الادى
204,DEL,لا,
205,SUB,يكادون,لايكادون
206,SUB,يتعارفون,يتعارفو
207,INS,,ن
208,DEL,في,
209,SUB,ظلام,فىظلام
210,OK,الليل,الليل
211,DEL,الا,
212,SUB,بالتكبير,الابالتـكبير
213,INS,,ر
214,SUB,والتلبية,التلة
215,SUB,وكان,وكن
216,OK,شعار,شعار
217,OK,المسلمين,المسلمين
218,SUB,يومئذ,يوممذ
219,SUB,لله,الله
220,SUB,اكبر,اكر
221,INS,,ا
222,OK,لبيك,لبيك
223,SUB,ابا,انا
224,SUB,ايوب,انوت
225,DEL,ووقف,
226,SUB,قسطنطين,ووةفقسطنطين
227,SUB,في,فى
228,OK,وسط,وسط
229,SUB,الملحمة,الماحهة
230,OK,يرطن,يرطن
231,SUB,بالرومية,الرومية
232,OK,وهو,وهو
233,SUB,يجيل,جيل
234,SUB,سيفا,سفا
