,operation,one,two
0,SUB,ثم,م
1,OK,افقت,افقت
2,OK,من,من
3,SUB,اغفاءتي,اغفاءى
4,OK,فاذا,فاذا
5,SUB,انا,اا
6,OK,على,على
7,OK,هذا,هذا
8,OK,الطريق,الطريق
9,DEL,في,
10,SUB,ركب,فوركب
11,SUB,الحاج,ابلا
12,OK,الى,الى
13,OK,مكة,مكة
14,SUB,قد,ود
15,SUB,شرفني,شرفى
16,SUB,مولاي,مو
17,INS,,لاى
18,SUB,بصحبته,بصحته
19,SUB,وبسط,واسط
20,SUB,لي,لى
21,SUB,معروفه,معروهه
22,OK,وبره,وبره
23,OK,ذاك,ذاك
24,OK,حقك,حقك
25,SUB,علينا,علنا
26,SUB,يا,ا
27,SUB,ابا,اا
28,SUB,عتيبة,عتية
29,OK,ولكن,ولكن
30,OK,ما,ما
31,OK,شان,شان
32,OK,ولدك,ولدك
33,OK,عتيبة,عتيبة
34,OK,هذا,هذا
35,DEL,وما,
36,SUB,خبره,وخبره
37,OK,فقد,فقد
38,OK,شوقتنا,شوقتنا
39,SUB,اليه,اله
40,SUB,يا,ا
41,SUB,صاح,صا
42,OK,فتى,فتى
43,SUB,يخطو,خطو
44,OK,الى,الى
45,SUB,الشباب,الشاب
46,OK,قد,قد
47,OK,خلف,خلف
48,SUB,اباه,اناه
49,SUB,على,عل
50,OK,اهله,اهله
51,OK,وحفظ,وحفظ
52,OK,عنه,عنه
53,SUB,الولاء,لا
54,SUB,لاميره,ميره
55,OK,فهو,فهو
56,OK,غلامك,غلامك
57,SUB,يا,با
58,SUB,مولاي,مولاى
59,OK,وان,وان
60,OK,لم,لم
61,OK,يكن,يكن
62,OK,له,له
63,OK,حظ,حظ
64,SUB,الرؤية,الرئة
65,OK,وشرف,وشرف
66,SUB,المصاحبة,المصاحة
67,OK,فقد,فقد
68,OK,صار,صار
69,OK,له,له
70,SUB,علينا,عاينا
71,OK,الحق,الحق
72,OK,اذن,اذن
73,OK,ان,ان
74,OK,نثبته,نثبته
75,SUB,في,فى
76,SUB,ديوان,ديران
77,OK,الجند,الجند
78,OK,وان,وان
79,OK,نقدر,نقدر
80,OK,له,له
81,OK,الاعطية,الاعطية
82,INS,,و
83,SUB,ونعفيه,نعفيه
84,OK,من,من
85,OK,عبء,عبء
86,OK,الجهاد,الجهاد
87,OK,حفاظا,حفاظا
88,OK,لعهد,لعهد
89,OK,ابيه,ابيه
90,OK,واعترافا,واعترافا
91,SUB,بما,ما
92,SUB,ابلى,ايل
93,SUB,في,فى
94,SUB,الحرب,الرب
95,INS,,و
96,SUB,وما,ما
97,OK,لا,لا
98,OK,يزال,يزال
99,SUB,يبلي,يبلى
100,INS,,٠٠
101,SUB,بورك,ورك
102,OK,لك,لك
103,OK,يا,يا
104,SUB,مولاي,مولاى
105,OK,وبورك,وبورك
106,OK,لك,لك
107,OK,يا,يا
108,SUB,ابا,اا
109,SUB,عتيبة,عتية
110,SUB,ولكن,لـكن
111,OK,هذه,هذه
112,SUB,الرؤية,الرؤ
113,INS,,با
114,SUB,التي,التى
115,OK,رايت,رايت
116,OK,اكتمها,اكتمها
117,SUB,يا,ا
118,SUB,نعمان,نعان
119,OK,فلا,فلا
120,SUB,تقصصها,مصصها
121,SUB,على,عل
122,OK,احد,احد
123,OK,حتى,حتى
124,OK,ندخل,ندخل
125,OK,المدينة,المدينة
126,SUB,فنلتمس,ملتمس
127,SUB,ابن,ان
128,OK,سيرين,سيرين
129,SUB,في,فى
130,OK,مسجد,مسجد
131,OK,رسول,رسول
132,SUB,لله,الله
133,SUB,فنقصها,فبقصها
134,OK,عليه,عليه
135,OK,فنساله,فنساله
136,OK,تعبيرها,تعبيرها
137,SUB,واني,واف
138,SUB,لارجو,لارجر
139,OK,ان,ان
140,SUB,تكون,تسكون
141,OK,خيرا,خيرا
142,OK,بشرت,بشرت
143,SUB,به,ه
144,INS,,ا
145,OK,وانسرح,وانسرح
146,SUB,مسلمة,ملة
147,OK,في,في
148,OK,واد,واد
149,SUB,سحيق,حيق
150,OK,والهواجس,والهواجس
151,OK,تصطرع,تصطرع
152,SUB,في,ف
153,OK,راسه,راسه
154,OK,وانسرح,وانسرح
155,SUB,النعمان,النمان
156,SUB,في,فى
157,OK,واد,واد
158,OK,اخر,اخر
159,OK,هذه,هذه
160,SUB,الرؤيا,الرويا
161,SUB,التي,الى
162,OK,قصها,قصها
163,SUB,النعمان,النعان
164,SUB,على,عل
165,OK,مسلمة,مسلمة
166,OK,لم,لم
167,OK,تكن,تكن
168,SUB,غريبة,غرية
169,OK,عليه,عليه
170,OK,لقد,لقد
171,OK,تراءت,تراءت
172,OK,له,له
173,SUB,في,فى
174,OK,اغفاءته,اغفاءته
175,OK,تلك,تلك
176,OK,القصيرة,القصيرة
177,SUB,كما,كا
178,INS,,ا
179,SUB,تراءت,روت
180,SUB,لصاحبه,اصاحه
181,SUB,وكما,وا
182,OK,قصها,قصها
183,INS,,لا
