,operation,one,two
0,OK,دع,دع
1,OK,عنك,عنك
2,OK,ما,ما
3,SUB,رايت,ا
4,SUB,يا,ياا
5,INS,,دس
6,SUB,اخي,خ
7,INS,,ى
8,OK,واعد,واعد
9,SUB,علي,عل
10,OK,ما,ما
11,OK,قلت,قلت
12,OK,ازعمت,ازعمت
13,SUB,ويحك,وبحك
14,OK,ان,ان
15,OK,ابن,ابن
16,OK,مروان,مروان
17,SUB,احق,اسق
18,SUB,بها,بوا
19,SUB,من,ون
20,SUB,عترة,عرة
21,SUB,محمد,مود
22,OK,ومن,ومن
23,OK,ابن,ابن
24,OK,ذات,ذات
25,OK,النطاقين,النطاقين
26,SUB,لقد,لقدمات
27,DEL,مات,
28,OK,ابوك,ابوك
29,OK,اذن,اذن
30,SUB,على,عل
31,OK,ضلال,ضلال
32,OK,يا,يا
33,SUB,عتبة,عتية
34,OK,فقد,فقد
35,SUB,علمت,علت
36,OK,ما,ما
37,SUB,ابلى,ابل
38,OK,ابوك,ابوك
39,OK,يوم,يوم
40,SUB,الجمل,المل
41,SUB,وفي,وى
42,OK,حرب,حرب
43,SUB,صفين,صفيين
44,INS,,و
45,SUB,ومعركة,مدر
46,INS,,كة
47,SUB,الطف,الاف
48,OK,فلم,فلم
49,SUB,يقعد,اقعد
50,DEL,عن,
51,SUB,الحرب,ال
52,DEL,حتى,
53,SUB,استشهد,اس
54,INS,,د
55,DEL,مع,
56,SUB,المختار,الختا
57,INS,,ر
58,INS,,د
59,SUB,ابن,ان
60,SUB,ابي,اى
61,SUB,عبيد,عيد
62,OK,طلبا,طلبا
63,SUB,لثار,لتار
64,OK,الحسين,الحسين
65,OK,افهذا,افهذا
66,SUB,تعني,تعنى
67,OK,حين,حين
68,OK,تذكر,تذكر
69,OK,صدع,صدع
70,SUB,الجبهة,الجية
71,SUB,ووهن,ووعن
72,OK,المسلمين,المسلمين
73,OK,صمت,صمت
74,SUB,عتبة,عتمة
75,SUB,برهة,رهة
76,SUB,مفكرا,مفمكرا
77,DEL,ثم,
78,OK,رفع,رفع
79,OK,راسه,راسه
80,OK,يقول,يقول
81,OK,ما,ما
82,OK,هذا,هذا
83,OK,عنيت,عنيت
84,OK,يا,يا
85,SUB,اخي,اخى
86,OK,ولقد,ولقد
87,OK,اجتهد,اجتهد
88,SUB,ابي,اى
89,OK,ما,ما
90,OK,اجتهد,اجتهد
91,OK,لصلاح,لصلاح
92,OK,هذه,هذه
93,OK,الامة,الامة
