,operation,one,two
0,INS,,شه
1,INS,,ها
2,INS,,بسده
3,INS,,و
4,INS,,يعيد
5,INS,,سؤاله
6,INS,,متاطفا
7,OK,ويدنو,ويدنو
8,OK,منها,منها
9,SUB,النعمان,النعان
10,OK,فيمسح,فيمسح
11,SUB,على,لى
12,SUB,شعرها,ر
13,DEL,بيده,
14,DEL,ويعيد,
15,DEL,سؤاله,
16,DEL,متلطفا,
17,SUB,فتجيبه,فتجسه
18,INS,,كامات
19,INS,,قصار
20,OK,ليس,ليس
21,SUB,يخفى,تخن
22,SUB,علي,عل
23,DEL,يا,
24,SUB,نعمان,يانعان
25,DEL,ولا,
26,SUB,يطيب,ولايطيب
27,SUB,لي,لى
28,OK,ان,ان
29,SUB,انكر,اندكر
30,INS,,ـ
31,SUB,انني,اى
32,SUB,جاريتك,جارتك
33,SUB,بل,ال
34,SUB,زوجتي,زون
35,OK,وام,وام
36,SUB,ولدي,ولدى
37,INS,,واوك
38,SUB,يا,ا
39,DEL,سبيكة,
40,OK,نعم,نعم
41,OK,ام,ام
42,OK,ولدك,ولدك
43,SUB,التي,التى
44,INS,,اكر
45,SUB,اكرمتها,متها
46,OK,بنسبك,بنسبك
47,SUB,فسميتها,فسميتهازوجا
48,DEL,زوجا,
49,SUB,بل,ول
50,OK,انت,انت
51,DEL,اكرمتيني,
52,SUB,يا,ا
53,INS,,كر
54,INS,,متوى
55,SUB,سبيكة,ياسبية
56,INS,,د
57,SUB,بديا,يا
58,SUB,بما,ما
59,SUB,اسبغت,اسيغ
60,SUB,علي,عل
61,OK,من,من
62,OK,حنانك,حنانك
63,INS,,ا
64,OK,وعطفك,وعطفك
65,SUB,ثم,مم
66,INS,,ا
67,INS,,ر
68,SUB,اكرمتيني,مترى
69,OK,ثانية,ثانية
70,OK,حين,حين
71,OK,ولدت,ولدت
72,SUB,لي,لى
73,SUB,عتيبة,حية
74,SUB,هذا,مذا
75,SUB,الذي,الذى
76,SUB,ارجو,اريو
77,OK,ان,ان
78,INS,,لر
79,OK,يكون,يكون
80,OK,قرة,قرة
81,OK,عين,عين
82,DEL,لي,
83,SUB,ولك,لىولك
84,DEL,وما,
85,SUB,زلت,ولازلت
86,SUB,تكرمينني,تمكر
87,INS,,ميذى
88,DEL,بما,
89,SUB,تحفظين,ماحفظين
90,OK,من,من
91,SUB,غيبي,غيى
92,INS,,و
93,SUB,وتحدبين,بحدبين
94,SUB,على,عل
95,SUB,اهلي,امل
96,OK,وترعين,وترعين
97,SUB,ولدي,ولدى
98,OK,راضية,راضية
99,OK,صابرة,صابرة
100,SUB,على,عل
101,SUB,مر,حر
102,OK,الفراق,الفراق
103,OK,وشظف,وشظف
104,OK,العيش,العيش
105,INS,,ا
106,OK,ولكن,ولكن
107,OK,امك,امك
108,SUB,لا,لانرضى
109,DEL,ترضىيا,
110,SUB,نعمان,والامان
111,INS,,ا
112,SUB,امي,امى
113,OK,وزوج,وزوج
114,OK,اخيك,اخيك
115,OK,ايضا,ايضا
116,OK,وولدك,وولدك
117,SUB,عتيبة,عتية
118,INS,,ا
119,OK,ماذا,ماذا
120,OK,قد,قد
121,OK,علمت,علمت
122,OK,من,من
123,SUB,علم,عل
124,SUB,الناس,التاس
125,OK,ان,ان
126,SUB,الحماة,الماة
127,OK,والسلفة,والسلفة
128,DEL,لا,
129,SUB,ترضيان,لاترضيان
130,SUB,ابدا,ايدا
131,OK,عن,عن
132,OK,الكنة,الكنة
133,SUB,ولكن,واسكن
134,DEL,ما,
135,SUB,شان,ماشان
136,OK,ولدنا,ولدنا
137,SUB,عتيبة,عتية
138,OK,انه,انه
139,OK,مثلهما,مثلهما
140,OK,ينكر,ينكر
141,SUB,على,عل
142,OK,امه,امه
143,OK,انها,انها
144,OK,ليست,ليست
145,OK,عربية,عربية
146,OK,ومن,ومن
147,INS,,٥
148,DEL,انباه,
149,SUB,لم,ذمه
150,DEL,ينبئه,
151,OK,احد,احد
152,SUB,فماذا,فـاذا
153,SUB,قال,قالاذن
154,DEL,اذن,
155,SUB,جاءني,جاءن
156,OK,ذات,ذات
157,OK,يوم,يوم
158,SUB,يسالني,يسالى
159,OK,الى,الى
160,SUB,اي,اى
161,SUB,عرب,العرب
162,INS,,من
163,INS,,اهل
164,OK,اللاذقية,اللاذقية
165,SUB,تنتسبين,مننسبين
166,OK,يا,يا
167,OK,ام,ام
