,operation,one,two
0,INS,,١٦٣
1,INS,,اسرار
2,INS,,الايات
3,OK,بلا,بلا
4,OK,واسطة,واسطة
5,OK,على,على
6,OK,الوجه,الوجه
7,OK,المذكور,المذكور
8,OK,مختص,مختص
9,OK,بالانسان,بالانسان
10,OK,الكامل,الكامل
11,OK,دون,دون
12,OK,غيره,غيره
13,OK,كما,كما
14,OK,علمت,علمت
15,OK,فكان,فكان
16,OK,العرض,العرض
17,OK,عاما,عاما
18,OK,على,على
19,OK,الممكنات,الممكنات
20,OK,مارا,مارا
21,OK,على,على
22,OK,المخلوقات,المخلوقات
23,OK,كلها,كلها
24,OK,فلم,فلم
25,OK,يقبلها,يقبلها
26,OK,احد,احد
27,OK,للعلة,للعلة
28,OK,المذكورة,المذكورة
29,OK,الا,الا
30,OK,الانسان,الانسان
31,OK,الكامل,الكامل
32,OK,لفقره,لفقره
33,OK,وعجزه,وعجزه
34,OK,وضعف,وضعف
35,OK,قوته,قوته
36,OK,وبراءة,وبراءة
37,OK,ذمته,ذمته
38,OK,عن,عن
39,OK,جميع,جميع
40,OK,الشواغل,الشواغل
41,OK,الوجودية,الوجودية
42,OK,وقطع,وقطع
43,OK,التفاته,التفاته
44,OK,عن,عن
45,OK,ما,ما
46,OK,سوى,سوى
47,OK,الحبيب,الحبيب
48,OK,المطلق,المطلق
49,OK,كما,كما
50,OK,حكى,حكى
51,OK,الله,الله
52,OK,عن,عن
53,OK,خليله,خليله
54,OK,بقوله,بقوله
55,OK,فانهم,فانهم
56,OK,عدو,عدو
57,SUB,لي,لى
58,OK,الا,الا
59,OK,رب,رب
60,OK,العالمين,العالمين
61,INS,,و
62,SUB,وبقوله,يقوله
63,SUB,اني,انى
64,OK,ذاهب,ذاهب
65,OK,الى,الى
66,SUB,ربي,ربى
67,OK,سيهدين,سيهدين
68,OK,تنوير,تنوير
69,OK,تمثيلي,تمثيلي
70,OK,ان,ان
71,OK,نسبة,نسبة
72,OK,الانسان,الانسان
73,OK,الى,الى
74,OK,سائر,سائر
75,OK,المخلوقات,المخلوقات
76,OK,كنسبة,كنسبة
77,OK,القلب,القلب
78,OK,الى,الى
79,SUB,سائر,سائس
80,INS,,ر
81,OK,الاعضاء,الاعضاء
82,OK,وقد,وقد
83,OK,تحقق,تحقق
84,OK,في,في
85,OK,علم,علم
86,OK,الطبيعة,الطبيعة
87,OK,ان,ان
88,OK,قوة,قوة
89,OK,الحياة,الحياة
90,SUB,تفيض,تقيض
91,OK,من,من
92,OK,الروح,الروح
93,OK,الى,الى
94,SUB,القلب,القلي
95,OK,وبواسطته,وبواسطته
96,OK,الى,الى
97,OK,سائر,سائر
98,OK,البدن,البدن
99,OK,فيصير,فيصير
100,OK,ذا,ذا
101,OK,حياة,حياة
102,OK,وحس,وحس
103,OK,وحركة,وحركة
104,OK,فكما,فكما
105,OK,ان,ان
106,OK,فيض,فيض
107,OK,الروح,الروح
108,OK,عام,عام
109,OK,على,على
110,OK,اعضاء,اعضاء
111,OK,البدن,البدن
112,OK,كلها,كلها
113,OK,على,على
114,OK,وجه,وجه
115,OK,العارية,العارية
116,OK,المردودة,المردودة
117,OK,الى,الى
118,OK,اهلها,اهلها
119,OK,وهو,وهو
120,OK,الروح,الروح
121,OK,عند,عند
122,OK,الموت,الموت
123,OK,الا,الا
124,OK,ان,ان
125,OK,قبوله,قبوله
126,OK,وحمله,وحمله
127,OK,مختص,مختص
128,OK,بالقلب,بالقلب
129,OK,ثم,ثم
130,DEL,من,
131,OK,القلب,القلب
132,SUB,يسري,يسرى
133,OK,اثر,اثر
134,OK,الحياة,الحياة
135,OK,بواسطة,بواسطة
136,SUB,الشرايين,الشرائين
137,OK,وعروق,وعروق
138,DEL,ما,
139,SUB,ساريقا,ماساريقا
140,OK,الى,الى
141,OK,سائر,سائر
142,OK,الاعضاء,الاعضاء
143,OK,لكل,لكل
144,OK,منها,منها
145,OK,ما,ما
146,OK,يناسبه,يناسبه
147,OK,فيكون,فيكون
148,SUB,به,بهذا
149,DEL,ذا,
150,OK,قوة,قوة
151,OK,حياة,حياة
152,OK,وحس,وحس
153,SUB,وحركة,وحر
154,OK,فكذلك,فكذلك
155,SUB,عرض,عض
156,OK,الفيض,الفيض
157,OK,الالهي,الالهي
158,OK,عام,عام
159,OK,على,على
160,OK,جميع,جميع
161,OK,المخلوقات,المخلوقات
162,OK,على,على
163,OK,وجه,وجه
164,OK,يقوم,يقوم
165,OK,عليها,عليها
166,OK,مدة,مدة
167,OK,ثم,ثم
168,OK,يرجع,يرجع
169,OK,الى,الى
170,OK,مبدعه,مبدعه
171,OK,ومفيضه,ومفيضه
172,OK,عند,عند
173,OK,القيامة,القيامة
174,OK,الكبرى,الكبرى
175,OK,الا,الا
176,OK,ان,ان
177,OK,قبوله,قبوله
178,OK,بلا,بلا
179,OK,واسطة,واسطة
180,OK,وحمل,وحمل
181,OK,اصله,اصله
182,OK,مختص,مختص
183,OK,بالانسان,بالانسان
184,OK,الكامل,الكامل
185,OK,ومنه,ومنه
186,OK,يصل,يصل
187,OK,اثر,اثر
188,OK,الفيض,الفيض
189,OK,الى,الى
190,OK,سائر,سائر
191,OK,المخلوقات,المخلوقات
192,OK,وهذا,وهذا
193,OK,هو,هو
