,operation,one,two
0,INS,,٤٦
1,INS,,اسرار
2,INS,,الايات
3,OK,لها,لها
4,OK,الاضافة,الاضافة
5,OK,بعد,بعد
6,OK,تمام,تمام
7,OK,وجودها,وجودها
8,OK,وهويتها,وهويتها
9,OK,كالملك,كالملك
10,SUB,والربان,والريان
11,OK,والرئيس,والرئيس
12,OK,والاب,والاب
13,OK,وغير,وغير
14,OK,ذلك,ذلك
15,OK,مما,مما
16,OK,يعرض,يعرض
17,OK,له,له
18,OK,الاضافة,الاضافة
19,OK,بعد,بعد
20,OK,تمام,تمام
21,OK,الذات,الذات
22,OK,فالاضافة,فالاضافة
23,OK,التي,التي
24,OK,من,من
25,OK,قبيل,قبيل
26,OK,القسم,القسم
27,OK,الاول,الاول
28,OK,يزول,يزول
29,OK,بزوالها,بزوالها
30,OK,ذات,ذات
31,OK,المضافة,المضافة
32,OK,بنفسها,بنفسها
33,INS,,كهي
34,SUB,كهيولية,ولية
35,OK,الهيولى,الهيولى
36,OK,وكذا,وكذا
37,OK,حكم,حكم
38,OK,نفسية,نفسية
39,OK,النفس,النفس
40,OK,فيلزمهم,فيلزمهم
41,OK,بطلان,بطلان
42,OK,جوهر,جوهر
43,OK,النفوس,النفوس
44,OK,ببطلان,ببطلان
45,OK,اضافاتها,اضافاتها
46,OK,الى,الى
47,OK,البدن,البدن
48,OK,اللهم,اللهم
49,OK,الا,الا
50,OK,ان,ان
51,OK,يذهبوا,يذهبوا
52,OK,الى,الى
53,OK,ما,ما
54,OK,ذهبنا,ذهبنا
55,OK,اليه,اليه
56,OK,من,من
57,OK,اثبات,اثبات
58,OK,الحركة,الحركة
59,OK,الجوهرية,الجوهرية
60,OK,واثبات,واثبات
61,OK,الاشتداد,الاشتداد
62,OK,في,في
63,OK,وجود,وجود
64,OK,الجوهر,الجوهر
65,OK,النفساني,النفساني
66,OK,كما,كما
67,OK,دلت,دلت
68,OK,عليه,عليه
69,SUB,البراهين,البراهن
70,OK,المذكورة,المذكورة
71,OK,في,في
72,OK,كتبنا,كتبنا
73,OK,والايات,والايات
74,OK,القرانية,القرانية
75,OK,المذكورة,المذكورة
76,OK,انفا,انفا
77,OK,والمتاخرون,والمتاخرون
78,OK,من,من
79,OK,الحكماء,الحكماء
80,SUB,كابي,كالبي
81,OK,علي,علي
82,OK,ومن,ومن
83,OK,يحذو,يحذو
84,OK,حذوه,حذوه
85,OK,مصرون,مصرون
86,OK,غاية,غاية
87,OK,الاصرار,الاصرار
88,OK,في,في
89,OK,نفي,نفي
90,OK,هذه,هذه
91,OK,الاستحالة,الاستحالة
92,OK,الجوهرية,الجوهرية
93,OK,ولذلك,ولذلك
94,OK,قصروا,قصروا
95,OK,وعجزوا,وعجزوا
96,OK,عن,عن
97,OK,اثبات,اثبات
98,OK,كثير,كثير
99,OK,من,من
100,OK,المقاصد,المقاصد
101,OK,الحقة,الحقة
102,OK,كحدوث,كحدوث
103,OK,الاجسام,الاجسام
104,OK,ودثور,ودثور
105,OK,العالم,العالم
106,OK,الطبيعي,الطبيعي
107,OK,كله,كله
108,INS,,و
109,SUB,وكاتحاد,كاتحاد
110,OK,العاقل,العاقل
111,OK,بالمعقول,بالمعقول
112,INS,,و
113,SUB,وكاثبات,كاثبات
114,OK,المعاد,المعاد
115,OK,الجسماني,الجسماني
116,OK,وبقاء,وبقاء
117,OK,اكثر,اكثر
118,OK,النفوس,النفوس
119,OK,وهي,وهي
120,OK,الناقصة,الناقصة
121,OK,والمتوسطة,والمتوسطة
122,OK,في,في
123,OK,الكمال,الكمال
124,SUB,وغير,وعير
125,OK,ذلك,ذلك
126,OK,من,من
127,OK,المطالب,المطالب
128,OK,الشريفة,الشريفة
129,OK,التي,التي
130,OK,من,من
131,OK,اوتيها,اوتيها
132,OK,فقد,فقد
133,OK,اوتي,اوتي
134,OK,خيرا,خيرا
135,OK,كثيرا,كثيرا
136,OK,اما,اما
137,OK,الايات,الايات
138,OK,الدالة,الدالة
139,OK,على,على
140,OK,بقاء,بقاء
141,OK,النفوس,النفوس
142,OK,بعد,بعد
143,OK,خراب,خراب
144,OK,هذا,هذا
145,OK,البدن,البدن
146,OK,الطبيعي,الطبيعي
147,OK,فكثيرة,فكثيرة
148,OK,منها,منها
149,OK,قوله,قوله
150,OK,تعالى,تعالى
151,OK,ولا,ولا
152,OK,تحسبن,تحسبن
153,OK,الذين,الذين
154,OK,قتلوا,قتلوا
155,OK,في,في
156,OK,سبيل,سبيل
157,OK,الله,الله
158,OK,امواتا,امواتا
159,OK,بل,بل
160,OK,احياء,احياء
161,OK,عند,عند
162,OK,ربهم,ربهم
163,OK,يرزقون,يرزقون
164,OK,فرحين,فرحين
165,OK,بما,بما
166,SUB,اتاهم,اتيهم
167,OK,الله,الله
168,OK,من,من
169,OK,فضله,فضله
170,OK,وكان,وكان
171,OK,المراد,المراد
172,OK,من,من
173,OK,هذه,هذه
174,OK,الحياة,الحياة
175,OK,هي,هي
176,OK,الحياة,الحياة
177,OK,العقلية,العقلية
178,OK,المختصة,المختصة
179,OK,بالكاملين,بالكاملين
180,OK,في,في
181,OK,العلم,العلم
182,SUB,فانهم,فاتهم
183,OK,الاحياء,الاحياء
184,OK,حياة,حياة
185,OK,عقلية,عقلية
186,OK,الساكنون,الساكنون
187,OK,في,في
188,OK,حظيرة,حظيرة
189,OK,القدس,القدس
190,OK,عند,عند
191,OK,ربهم,ربهم
192,OK,المرزوقون,المرزوقون
193,OK,بالارزاق,بالارزاق
194,OK,المعنوية,المعنوية
195,OK,والانوار,والانوار
196,OK,العقلية,العقلية
197,OK,ويكون,ويكون
198,OK,فرحهم,فرحهم
199,OK,اي,اي
200,OK,ابتهاجهم,ابتهاجهم
201,OK,ولذتهم,ولذتهم
202,OK,العقلية,العقلية
203,OK,بالحكمة,بالحكمة
204,OK,لا,لا
205,OK,بغيرها,بغيرها
206,OK,من,من
207,OK,اللذات,اللذات
208,OK,الحسية,الحسية
209,OK,والخيالية,والخيالية
210,OK,وقد,وقد
211,OK,وقع,وقع
212,OK,التعبير,التعبير
213,OK,عن,عن
214,OK,الحكمة,الحكمة
215,OK,بما,بما
216,OK,اتاهم,اتاهم
217,OK,الله,الله
218,INS,,ه
219,OK,من,من
220,OK,فضله,فضله
221,OK,على,على
222,OK,وفاق,وفاق
223,SUB,قوله,قولة
224,OK,من,من
225,OK,يؤت,يؤت
226,OK,الحكمة,الحكمة
227,OK,فقد,فقد
228,SUB,اوتي,اوي
229,OK,خيرا,خيرا
230,OK,كثيرا,كثيرا
231,OK,وقوله,وقوله
232,OK,في,في
233,OK,سورة,سورة
234,OK,الجمعة,الجمعة
235,OK,بعد,بعد
236,OK,ذكر,ذكر
237,OK,تعليم,تعليم
238,OK,الكتاب,الكتاب
239,OK,والحكمة,والحكمة
240,OK,ذلك,ذلك
241,OK,فضل,فضل
242,OK,الله,الله
243,OK,يؤتيه,يؤتيه
244,OK,من,من
245,OK,يشاء,يشاء
246,OK,والله,والله
247,OK,ذو,ذو
248,OK,الفضل,الفضل
249,OK,العظيم,العظيم
250,OK,فعلم,فعلم
251,OK,ان,ان
252,OK,المراد,المراد
253,OK,هاهنا,هاهنا
254,OK,بما,بما
255,OK,اتاهم,اتاهم
256,OK,الله,الله
257,OK,من,من
258,OK,فضله,فضله
259,OK,هو,هو
260,OK,بعينه,بعينه
261,OK,المذكور,المذكور
262,OK,في,في
263,OK,تينك,تينك
264,OK,الايتين,الايتين
265,OK,ومنها,ومنها
266,OK,قوله,قوله
267,OK,ولا,ولا
268,OK,تقولوا,تقولوا
269,OK,لمن,لمن
270,OK,يقتل,يقتل
271,OK,في,في
272,OK,سبيل,سبيل
273,OK,الله,الله
274,SUB,اموات,امواتا
275,OK,بل,بل
276,OK,احياء,احياء
277,OK,ولكن,ولكن
278,OK,لا,لا
279,OK,تشعرون,تشعرون
280,OK,وقوله,وقوله
281,OK,الى,الى
282,OK,ربك,ربك
283,OK,يومئذ,يومئذ
284,OK,المستقر,المستقر
285,OK,وقوله,وقوله
286,OK,الى,الى
287,OK,ربك,ربك
288,OK,يومئذ,يومئذ
289,OK,المساق,المساق
290,OK,وقوله,وقوله
291,OK,الى,الى
292,OK,ربك,ربك
293,INS,,الى
294,INS,,ربك
