,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,١٣٣
3,OK,والسادس,والسادس
4,OK,ان,ان
5,OK,من,من
6,OK,عرف,عرف
7,OK,نفسه,نفسه
8,OK,عرف,عرف
9,OK,ان,ان
10,OK,يسوسها,يسوسها
11,DEL,ومن,
12,SUB,احسن,ومناحسنان
13,DEL,ان,
14,OK,يسوس,يسوس
15,OK,نفسه,نفسه
16,INS,,و
17,SUB,وجنودها,جنودها
18,OK,احسن,احسن
19,OK,ان,ان
20,OK,يسوس,يسوس
21,OK,العالم,العالم
22,SUB,فيستحق,فيستحقان
23,DEL,ان,
24,OK,يصير,يصير
25,OK,من,من
26,DEL,خلفاء,
27,SUB,الله,اللة
28,OK,تعالى,تعالى
29,OK,المذكورة,المذكورة
30,OK,في,في
31,OK,قوله,قوله
32,OK,تعالى,تعالى
33,SUB,ليستخلفنهم,ويستخلفنكم
34,OK,في,في
35,OK,الارض,الارض
36,OK,ومن,ومن
37,OK,الملوك,الملوك
38,SUB,المذكورة,المنكورة
39,OK,في,في
40,OK,قوله,قوله
41,OK,وجعلكم,وجعلكم
42,OK,ملوكا,ملوكا
43,OK,السابع,السابع
44,OK,ان,ان
45,OK,من,من
46,OK,عرفها,عرفها
47,OK,لم,لم
48,OK,يجد,يجد
49,OK,عيبا,عيبا
50,OK,في,في
51,OK,احد,احد
52,OK,الا,الا
53,SUB,رءاه,راه
54,OK,موجودا,موجودا
55,OK,في,في
56,OK,ذاته,ذاته
57,OK,اما,اما
58,OK,ظاهرا,ظاهرا
59,OK,مشهودا,مشهودا
60,OK,واما,واما
61,OK,كامنا,كامنا
62,OK,كمون,كمون
63,OK,النار,النار
64,OK,في,في
65,OK,الحجر,الحجر
66,OK,فلا,فلا
67,OK,يكون,يكون
68,SUB,غيابا,غياباهما
69,SUB,همازا,ز
70,INS,,ا
71,SUB,لمازا,لما
72,INS,,زا
73,OK,معجبا,معجبا
74,OK,متفاخرا,متفاخرا
75,OK,فان,فان
76,OK,كل,كل
77,OK,عيب,عيب
78,SUB,تراءى,ترا
79,INS,,اي
80,OK,له,له
81,OK,من,من
82,OK,غيره,غيره
83,OK,وجده,وجده
84,OK,في,في
85,OK,نفسه,نفسه
86,OK,ومن,ومن
87,SUB,تراءى,ترا
88,INS,,اى
89,OK,له,له
90,OK,عيب,عيب
91,OK,نفسه,نفسه
92,OK,فجدير,فجدير
93,OK,به,به
94,OK,ان,ان
95,OK,يكون,يكون
96,OK,ممن,ممن
97,OK,دعا,دعا
98,OK,له,له
99,OK,النبي,النبي
100,INS,,صلى
101,SUB,صلىاللهعليهواله,الله
102,INS,,عليه
103,INS,,و
104,INS,,الهب
105,SUB,بقوله,قوله
106,OK,رحم,رحم
107,OK,الله,الله
108,OK,من,من
109,OK,اشغله,اشغله
110,OK,عيبه,عيبه
111,OK,عن,عن
112,OK,عيب,عيب
113,SUB,غيره,عيره
114,OK,والثامن,والثامن
115,OK,ان,ان
116,OK,من,من
117,OK,عرف,عرف
118,OK,نفسه,نفسه
119,OK,فقد,فقد
120,OK,عرف,عرف
121,OK,ربه,ربه
122,OK,وقد,وقد
123,SUB,روي,روى
124,OK,انه,انه
125,OK,ما,ما
126,OK,انزل,انزل
127,OK,الله,الله
128,OK,كتابا,كتابا
129,OK,الا,الا
130,OK,وفيه,وفيه
131,OK,اعرف,اعرف
132,OK,نفسك,نفسك
133,OK,يا,يا
134,OK,انسان,انسان
135,OK,تعرف,تعرف
136,OK,ربك,ربك
137,OK,وفي,وفي
138,OK,الخبر,الخبر
139,OK,ثلاثة,ثلاثة
140,OK,تاويلات,تاويلات
141,OK,احدها,احدها
142,OK,ان,ان
143,OK,بمعرفة,بمعرفة
144,OK,النفس,النفس
145,OK,يتوصل,يتوصل
146,OK,الى,الى
147,OK,معرفة,معرفة
148,OK,الرب,الرب
149,OK,كقولك,كقولك
150,OK,اعرف,اعرف
151,OK,العربية,العربية
152,OK,تعرف,تعرف
153,OK,الفقه,الفقه
154,OK,اي,اي
155,OK,بمعرفة,بمعرفة
156,OK,العربية,العربية
157,OK,يتوصل,يتوصل
158,OK,الى,الى
159,OK,معرفة,معرفة
160,OK,الفقه,الفقه
161,OK,وان,وان
162,OK,كان,كان
163,OK,بينهما,بينهما
164,OK,وسائط,وسائط
165,SUB,والثاني,والثانى
166,OK,انه,انه
