,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,SUB,ومرتضع,ومر
3,INS,,تضع
4,SUB,بدر,يدر
5,OK,طيب,طيب
6,OK,ماخوذا,ماخوذا
7,OK,في,في
8,OK,صغره,صغره
9,OK,من,من
10,OK,قبل,قبل
11,SUB,مربية,مربيةب
12,SUB,بالاداب,الاداب
13,OK,الصالحة,الصالحة
14,INS,,و
15,SUB,وبالصيانة,بالصيانة
16,OK,عن,عن
17,OK,مصاحبة,مصاحبة
18,OK,الاشرار,الاشرار
19,OK,ومتخصصا,ومتخصصا
20,OK,بعد,بعد
21,OK,بلوغه,بلوغه
22,OK,بمذهب,بمذهب
23,OK,حق,حق
24,OK,ومجتهدا,ومجتهدا
25,OK,بنفسه,بنفسه
26,OK,في,في
27,OK,تعرف,تعرف
28,OK,الحق,الحق
29,OK,مسارعا,مسارعا
30,OK,الى,الى
31,OK,الخير,الخير
32,OK,فمن,فمن
33,OK,وفق,وفق
34,SUB,في,فى
35,OK,هذه,هذه
36,OK,الاشياء,الاشياء
37,SUB,يجمع,يجمح
38,OK,فيه,فيه
39,OK,الخيرات,الخيرات
40,OK,من,من
41,OK,جميع,جميع
42,OK,الجهات,الجهات
43,OK,كما,كما
44,OK,قال,قال
45,OK,تعالى,تعالى
46,OK,لاكلوا,لاكلوا
47,OK,من,من
48,OK,فوقهم,فوقهم
49,OK,ومن,ومن
50,OK,تحت,تحت
51,OK,ارجلهم,ارجلهم
52,OK,ويكون,ويكون
53,OK,جديرا,جديرا
54,OK,ان,ان
55,OK,يعد,يعد
56,OK,ممن,ممن
57,OK,وصفه,وصفه
58,OK,الله,الله
59,OK,تعالى,تعالى
60,OK,وانهم,وانهم
61,OK,عندنا,عندنا
62,OK,لمن,لمن
63,OK,المصطفين,المصطفين
64,OK,الاخيار,الاخيار
65,OK,والرذل,والرذل
66,OK,التام,التام
67,OK,الرذيلة,الرذيلة
68,OK,هو,هو
69,OK,من,من
70,OK,يكون,يكون
71,OK,بعكس,بعكس
72,OK,ذلك,ذلك
73,OK,في,في
74,OK,الامور,الامور
75,OK,التي,التي
76,OK,ذكرناها,ذكرناها
77,OK,قاعدة,قاعدة
78,OK,في,في
79,OK,ان,ان
80,OK,افراد,افراد
81,OK,البشر,البشر
82,OK,ذوات,ذوات
83,OK,نفوس,نفوس
84,OK,حيوانية,حيوانية
85,SUB,جزئية,جزثئة
86,OK,مجردة,مجردة
87,OK,كلها,كلها
88,OK,عن,عن
89,OK,البدن,البدن
90,OK,الطبيعي,الطبيعي
91,OK,لا,لا
92,OK,عن,عن
93,OK,الصورة,الصورة
94,OK,المثالية,المثالية
95,OK,اعلم,اعلم
96,OK,ان,ان
97,OK,لكل,لكل
98,OK,من,من
99,OK,افراد,افراد
100,OK,البشر,البشر
101,OK,قوة,قوة
102,OK,خيالية,خيالية
103,OK,يحضر,يحضر
104,OK,عندها,عندها
105,OK,الصور,الصور
106,OK,الادراكية,الادراكية
107,OK,الغير,الغير
108,OK,الموجودة,الموجودة
109,OK,في,في
110,OK,مواد,مواد
111,OK,هذا,هذا
112,OK,العالم,العالم
113,OK,اذ,اذ
114,OK,ليست,ليست
115,OK,هي,هي
116,OK,ذوات,ذوات
117,OK,جهات,جهات
118,OK,واوضاع,واوضاع
119,INS,,وا
120,SUB,واحياز,حياز
121,OK,من,من
122,OK,هذا,هذا
123,OK,العالم,العالم
124,OK,الطبيعي,الطبيعي
125,OK,وكل,وكل
126,OK,قوة,قوة
127,OK,هذا,هذا
128,OK,شانها,شانها
129,OK,فهي,فهي
130,OK,مجردة,مجردة
131,OK,الذات,الذات
132,OK,عن,عن
133,OK,المواد,المواد
134,OK,الطبيعية,الطبيعية
135,OK,فلكل,فلكل
136,OK,من,من
137,OK,افراد,افراد
138,OK,البشر,البشر
139,OK,خيال,خيال
140,OK,بالفعل,بالفعل
141,SUB,ولاجل,ولا
142,INS,,جل
143,OK,ذلك,ذلك
144,OK,يحشرون,يحشرون
145,OK,في,في
146,OK,الاخرة,الاخرة
147,OK,ويبعثون,ويبعثون
148,SUB,الى,الي
149,SUB,عالم,عالما
150,SUB,اخر,خ
151,INS,,ر
152,OK,قوله,قوله
153,OK,تعالى,تعالى
154,OK,يوم,يوم
155,OK,ينفخ,ينفخ
156,OK,في,في
157,DEL,الصور,
158,SUB,فتاتون,الصارفتاتون
