,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,تعلمت,تعلمت
3,OK,من,من
4,OK,كل,كل
5,SUB,شيء,شىء
6,OK,احسن,احسن
7,OK,ما,ما
8,SUB,فيه,فيهحتى
9,DEL,حتى,
10,OK,من,من
11,OK,الكلب,الكلب
12,OK,حمايته,حمايته
13,OK,على,على
14,OK,اهله,اهله
15,OK,ومن,ومن
16,OK,الغراب,الغراب
17,OK,بكوره,بكوره
18,OK,في,في
19,OK,حاجته,حاجته
20,OK,ولا,ولا
21,OK,يبعد,يبعد
22,OK,ان,ان
23,OK,يكون,يكون
24,OK,قوله,قوله
25,OK,تعالى,تعالى
26,OK,واوحى,واوحى
27,OK,ربك,ربك
28,OK,الى,الى
29,OK,النحل,النحل
30,OK,الاية,الاية
31,OK,تنبيها,تنبيها
32,OK,للانسان,للانسان
33,OK,على,على
34,OK,التعلم,التعلم
35,OK,والاقتداء,والاقتداء
36,OK,بالنحل,بالنحل
37,OK,في,في
38,OK,مراعاته,مراعاته
39,OK,لوحي,لوحي
40,OK,الله,الله
41,OK,تعالى,تعالى
42,OK,فكما,فكما
43,OK,انها,انها
44,OK,لا,لا
45,OK,يتخطى,يتخطى
46,OK,وحي,وحي
47,OK,الله,الله
48,OK,في,في
49,OK,مجرى,مجرى
50,OK,المصالح,المصالح
51,OK,طبعا,طبعا
52,OK,كذا,كذا
53,OK,يجب,يجب
54,OK,على,على
55,OK,الانسان,الانسان
56,OK,ان,ان
57,OK,لا,لا
58,OK,يتخطى,يتخطى
59,OK,وحي,وحي
60,OK,الله,الله
61,OK,اختيارا,اختيارا
62,OK,قاعدة,قاعدة
63,OK,في,في
64,OK,خلقة,خلقة
65,OK,الانسان,الانسان
66,SUB,وانه,وانة
67,OK,الثمرة,الثمرة
68,OK,العليا,العليا
69,OK,واللباب,واللباب
70,SUB,الاصفى,الا
71,INS,,صفي
72,OK,والغاية,والغاية
73,OK,القصوى,القصوى
74,OK,من,من
75,OK,وجود,وجود
76,OK,سائر,سائر
77,SUB,الاكوان,الاكوات
78,OK,والكلام,والكلام
79,OK,هاهنا,هاهنا
80,OK,في,في
81,OK,مادة,مادة
82,OK,وجوده,وجوده
83,OK,وسيجيء,وسيجيء
84,OK,الكلام,الكلام
85,OK,في,في
86,OK,صورة,صورة
87,OK,وجوده,وجوده
88,OK,اعلم,اعلم
89,OK,ان,ان
90,OK,الطبيعة,الطبيعة
91,OK,ما,ما
92,OK,لم,لم
93,OK,توف,توف
94,OK,بالمادة,بالمادة
95,OK,جميع,جميع
96,OK,درجات,درجات
97,OK,النوع,النوع
98,OK,الاخس,الاخس
99,OK,لم,لم
100,OK,يتجاوز,يتجاوز
101,OK,بها,بها
102,OK,الى,الى
103,OK,النوع,النوع
104,OK,الاشرف,الاشرف
105,OK,وقد,وقد
106,OK,حقق,حقق
107,OK,بالبرهان,بالبرهان
108,OK,ان,ان
109,OK,الموجود,الموجود
110,OK,الاشرف,الاشرف
111,OK,يجب,يجب
112,OK,ان,ان
113,SUB,يندرج,يندرح
114,SUB,فيه,جوية
115,OK,جميع,جميع
116,INS,,بى
117,SUB,المعاني,المعا
118,OK,المتحققة,المتحققة
119,OK,في,في
120,OK,الموجود,الموجود
121,OK,الاخس,الاخس
122,OK,على,على
123,OK,وجه,وجه
124,OK,اعلى,اعلى
125,SUB,والطف,والط
126,INS,,ف
127,OK,وقد,وقد
128,OK,اشرنا,اشرنا
129,OK,انفا,انفا
130,OK,الى,الى
131,OK,ان,ان
132,OK,العناصر,العناصر
133,OK,اذا,اذا
134,OK,امتزج,امتزج
135,OK,بعضها,بعضها
136,OK,ببعض,ببعض
137,INS,,و
138,SUB,وخرجت,خرجت
139,OK,بسبب,بسبب
140,OK,اعتدال,اعتدال
141,OK,كيفياتها,كيفياتها
142,OK,عن,عن
143,OK,صرافة,صرافة
144,OK,تضادها,تضادها
145,OK,وتعصيها,وتعصيها
146,OK,عن,عن
147,OK,قبول,قبول
148,OK,الفيض,الفيض
149,OK,الالهي,الالهي
150,OK,تصير,تصير
151,OK,قابلة,قابلة
152,INS,,ل
153,SUB,لاثر,اثر
154,OK,من,من
155,OK,اثار,اثار
156,OK,الحياة,الحياة
157,OK,فاول,فاول
158,OK,ما,ما
159,OK,قبلته,قبلته
160,OK,من,من
161,OK,افاضة,افاضة
162,OK,الله,الله
