,operation,one,two
0,OK,المشهد,المشهد
1,OK,الثاني,الثاني
2,OK,في,في
3,OK,الاشارة,الاشارة
4,OK,الى,الى
5,OK,علم,علم
6,OK,الساعة,الساعة
7,OK,وسر,وسر
8,OK,القيامة,القيامة
9,OK,وفيه,وفيه
10,OK,قواعد,قواعد
11,INS,,د
12,OK,قاعدة,قاعدة
13,OK,في,في
14,SUB,معنى,معني
15,OK,الساعة,الساعة
16,OK,قال,قال
17,OK,صاحب,صاحب
18,OK,الكشف,الكشف
19,OK,انما,انما
20,OK,سميت,سميت
21,OK,الساعة,الساعة
22,OK,ساعة,ساعة
23,OK,لانها,لانها
24,OK,تسعى,تسعى
25,OK,اليها,اليها
26,OK,النفوس,النفوس
27,OK,لا,لا
28,OK,بقطع,بقطع
29,OK,المسافات,المسافات
30,OK,المكانية,المكانية
31,OK,بل,بل
32,SUB,بقطع,يقطع
33,OK,الانفاس,الانفاس
34,OK,الزمانية,الزمانية
35,OK,بحركة,بحركة
36,OK,جوهرية,جوهرية
37,OK,ذاتية,ذاتية
38,OK,وتوجه,وتوجه
39,OK,غريزي,غريزي
40,OK,الى,الى
41,OK,الله,الله
42,OK,تعالى,تعالى
43,OK,كما,كما
44,OK,بينا,بينا
45,OK,في,في
46,OK,لمية,لمية
47,OK,ضرورة,ضرورة
48,OK,الموت,الموت
49,SUB,الطبيعي,الطبيعى
50,OK,فمن,فمن
51,SUB,مات,ما
52,SUB,وصلت,توصلت
53,OK,اليه,اليه
54,OK,ساعته,ساعته
55,OK,وقامت,وقامت
56,OK,قيامته,قيامته
57,OK,وهي,وهي
58,OK,ساعة,ساعة
59,OK,القيامة,القيامة
60,OK,الصغرى,الصغرى
61,OK,وعلى,وعلى
62,OK,هذا,هذا
63,OK,القياس,القياس
64,OK,حصول,حصول
65,OK,يوم,يوم
66,OK,القيامة,القيامة
67,OK,العظمى,العظمى
68,OK,والطامة,والطامة
69,OK,الكبرى,الكبرى
70,OK,التي,التي
71,OK,لساعات,لساعات
72,OK,الانفاس,الانفاس
73,OK,كاليوم,كاليوم
74,OK,للساعات,للساعات
75,OK,او,او
76,OK,كالسنة,كالسنة
77,OK,للايام,للايام
78,INS,,م
79,OK,واعلم,واعلم
80,OK,ان,ان
81,OK,اهل,اهل
82,OK,المعرفة,المعرفة
83,OK,واليقين,واليقين
84,OK,لا,لا
85,OK,يشكون,يشكون
86,OK,في,في
87,OK,امر,امر
88,OK,الساعة,الساعة
89,OK,ولا,ولا
90,OK,ينتظرون,ينتظرون
91,OK,قيامها,قيامها
92,OK,كانتظار,كانتظار
93,OK,اهل,اهل
94,OK,الحجاب,الحجاب
95,OK,والغفلة,والغفلة
96,OK,الذين,الذين
97,OK,يشكون,يشكون
98,OK,في,في
99,OK,وقوعها,وقوعها
100,SUB,ويسالون,ويسئلون
101,OK,عن,عن
102,OK,وقتها,وقتها
103,OK,ويقولون,ويقولون
104,OK,متى,متى
105,OK,هذا,هذا
106,OK,الوعد,الوعد
107,OK,ان,ان
108,OK,كنتم,كنتم
109,OK,صادقين,صادقين
110,INS,,ن
111,OK,بل,بل
112,OK,اهل,اهل
113,OK,اليقين,اليقين
114,OK,يستعدون,يستعدون
115,SUB,لقاءها,لقائها
116,OK,ويرونها,ويرونها
117,OK,كانها,كانها
118,OK,قائمة,قائمة
119,OK,عليهم,عليهم
120,OK,كما,كما
121,OK,في,في
122,OK,قوله,قوله
123,SUB,تعالى,تعالىى
124,OK,وما,وما
125,OK,يدريك,يدريك
126,OK,لعل,لعل
127,OK,الساعة,الساعة
128,OK,قريب,قريب
129,OK,يستعجل,يستعجل
130,OK,بها,بها
131,OK,الذين,الذين
132,OK,لا,لا
133,OK,يؤمنون,يؤمنون
134,OK,بها,بها
135,OK,والذين,والذين
136,OK,امنوا,امنوا
137,OK,مشفقون,مشفقون
138,OK,منها,منها
139,OK,ويعلمون,ويعلمون
140,OK,انها,انها
141,OK,الحق,الحق
142,OK,الا,الا
143,OK,ان,ان
144,OK,الذين,الذين
145,OK,يمارون,يمارون
146,OK,في,في
147,OK,الساعة,الساعة
148,OK,لفي,لفي
149,OK,ضلال,ضلال
150,OK,بعيد,بعيد
151,OK,وقوله,وقوله
152,INS,,ه
153,OK,يسئلونك,يسئلونك
154,OK,عن,عن
155,OK,الساعة,الساعة
156,DEL,ايان,
157,DEL,مرساها,
158,OK,قل,قل
159,DEL,انما,
160,OK,علمها,علمها
161,OK,عند,عند
162,OK,ربي,ربي
163,INS,,في
164,INS,,كتاب
165,OK,لا,لا
166,OK,يجليها,يجليها
167,OK,لوقتها,لوقتها
168,OK,الا,الا
169,OK,هو,هو
170,OK,ثقلت,ثقلت
171,OK,في,في
172,SUB,السماوات,السموات
173,OK,والارض,والارض
174,OK,وقوله,وقوله
175,SUB,ويقولون,هويقولون
176,OK,متى,متى
177,OK,هذا,هذا
178,OK,الوعد,الوعد
