,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٦٣
3,OK,ليست,ليست
4,OK,ذاته,ذاته
5,OK,هذه,هذه
6,OK,البهيمة,البهيمة
7,SUB,الاكلة,الا
8,INS,,كلة
9,OK,الشاربة,الشاربة
10,OK,الناكحة,الناكحة
11,SUB,المائتة,المايتة
12,SUB,وما,وماعلم
13,DEL,علم,
14,OK,ان,ان
15,OK,هذه,هذه
16,OK,البهيمة,البهيمة
17,OK,الحيوانية,الحيوانية
18,OK,هي,هي
19,OK,قشر,قشر
20,OK,ذاته,ذاته
21,OK,ولها,ولها
22,SUB,لب,لبه
23,DEL,هو,
24,SUB,روحها,وروحها
25,OK,وروحها,وروحها
26,OK,ايضا,ايضا
27,OK,قشر,قشر
28,OK,وله,وله
29,SUB,لب,لبه
30,DEL,هو,
31,SUB,روح,وروح
32,OK,روحها,روحها
33,OK,وهو,وهو
34,OK,محبوب,محبوب
35,OK,الحق,الحق
36,OK,كما,كما
37,OK,قال,قال
38,OK,يحبهم,يحبهم
39,OK,ويحبونه,ويحبونه
40,OK,ومعلوم,ومعلوم
41,OK,عند,عند
42,OK,اهل,اهل
43,OK,البصيرة,البصيرة
44,OK,ان,ان
45,OK,محبوب,محبوب
46,OK,الحق,الحق
47,SUB,ما,ماذا
48,DEL,ذا,
49,OK,يمكن,يمكن
50,OK,ان,ان
51,OK,يكون,يكون
52,OK,وان,وان
53,OK,محب,محب
54,OK,الحق,الحق
55,SUB,ما,ماذا
56,DEL,ذا,
57,OK,يمكن,يمكن
58,OK,ان,ان
59,OK,يكون,يكون
60,OK,فان,فان
61,OK,الشيء,الشيء
62,OK,لا,لا
63,OK,يحب,يحب
64,OK,الا,الا
65,OK,ذاته,ذاته
66,OK,ولا,ولا
67,OK,يحبه,يحبه
68,OK,ايضا,ايضا
69,OK,الا,الا
70,OK,ذاته,ذاته
71,OK,فمن,فمن
72,OK,احب,احب
73,OK,غير,غير
74,OK,الله,الله
75,OK,فقد,فقد
76,SUB,رغب,رعب
77,OK,عن,عن
78,OK,ملة,ملة
79,OK,ابراهيم,ابراهيم
80,OK,حيث,حيث
81,OK,انه,انه
82,OK,قال,قال
83,OK,حكاية,حكاية
84,OK,عن,عن
85,OK,حاله,حاله
86,OK,فانهم,فانهم
87,OK,عدو,عدو
88,SUB,لي,لى
89,OK,الا,الا
90,OK,رب,رب
91,OK,العالمين,العالمين
92,OK,وايضا,وايضا
93,OK,لا,لا
94,OK,جهل,جهل
95,OK,اعظم,اعظم
96,OK,من,من
97,OK,جهل,جهل
98,OK,الانسان,الانسان
99,OK,نفسه,نفسه
100,OK,لاستلزام,لاستلزام
101,OK,ذلك,ذلك
102,OK,جهله,جهله
103,OK,بربه,بربه
104,OK,قال,قال
105,OK,تعالى,تعالى
106,OK,نسوا,نسوا
107,OK,الله,الله
108,SUB,فانساهم,فانسيهم
109,OK,انفسهم,انفسهم
110,OK,وهو,وهو
111,OK,بمنزلة,بمنزلة
112,OK,عكس,عكس
113,OK,النقيض,النقيض
114,OK,لقوله,لقوله
115,INS,,صلى
116,SUB,صلىاللهعليهواله,الله
117,INS,,عليه
118,INS,,و
119,INS,,اله
120,OK,من,من
121,OK,عرف,عرف
122,OK,نفسه,نفسه
123,OK,فقد,فقد
124,SUB,عرف,عرى
125,OK,ربه,ربه
126,OK,وفي,وفي
127,OK,الحكمة,الحكمة
128,OK,العتيقة,العتيقة
129,OK,من,من
130,OK,عرف,عرف
131,SUB,ذاته,دان
132,SUB,تاله,هتاله
133,OK,فمن,فمن
134,OK,جهل,جهل
135,OK,نفسه,نفسه
136,OK,فقد,فقد
137,OK,ظلم,ظلم
138,OK,على,على
139,OK,نفسه,نفسه
140,OK,غاية,غاية
141,SUB,الظلم,المظلم
142,OK,اولئك,اولئك
143,SUB,الذين,الن
144,INS,,بن
145,OK,خسروا,خسروا
146,OK,انفسهم,انفسهم
147,DEL,و,
148,SUB,ذلك,وذلك
149,OK,هو,هو
150,OK,الخسران,الخسران
151,OK,المبين,المبين
152,OK,واعلم,واعلم
153,OK,ان,ان
154,OK,علم,علم
155,OK,النفس,النفس
156,OK,بذاتها,بذاتها
157,OK,حيث,حيث
158,OK,لا,لا
159,OK,يمكن,يمكن
160,OK,الا,الا
161,OK,بحضور,بحضور
162,OK,ذاتها,ذاتها
163,OK,لها,لها
