,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,النارية,النارية
3,OK,حصل,حصل
4,OK,في,في
5,OK,الانسان,الانسان
6,OK,اثرا,اثرا
7,OK,من,من
8,OK,الشيطنة,الشيطنة
9,OK,وعلى,وعلى
10,OK,هذا,هذا
11,OK,المعنى,المعنى
12,OK,دل,دل
13,OK,بقوله,بقوله
14,OK,خلق,خلق
15,OK,الانسان,الانسان
16,OK,من,من
17,OK,صلصال,صلصال
18,OK,كالفخار,كالفخار
19,OK,وخلق,وخلق
20,OK,الجان,الجان
21,OK,من,من
22,OK,مارج,مارج
23,OK,من,من
24,OK,نار,نار
25,OK,فنبه,فنبه
26,OK,على,على
27,OK,ان,ان
28,OK,الانسان,الانسان
29,OK,فيه,فيه
30,OK,من,من
31,OK,القوة,القوة
32,OK,الشيطانية,الشيطانية
33,OK,بقدر,بقدر
34,OK,ما,ما
35,OK,في,في
36,OK,الفخار,الفخار
37,OK,من,من
38,OK,اثر,اثر
39,OK,النار,النار
40,OK,وان,وان
41,OK,الشيطان,الشيطان
42,OK,ذاته,ذاته
43,OK,من,من
44,OK,المارج,المارج
45,OK,الذي,الذي
46,OK,لا,لا
47,OK,استقرار,استقرار
48,OK,له,له
49,OK,ثم,ثم
50,OK,نبه,نبه
51,OK,على,على
52,OK,تكميل,تكميل
53,OK,الانسان,الانسان
54,INS,,يتقي
55,SUB,بنفخ,خ
56,OK,الروح,الروح
57,OK,فيه,فيه
58,OK,بقوله,بقوله
59,SUB,اني,انى
60,OK,خالق,خالق
61,OK,بشرا,بشرا
62,OK,من,من
63,OK,طين,طين
64,OK,فاذا,فاذا
65,OK,سويته,سويته
66,OK,ونفخت,ونفخت
67,OK,فيه,فيه
68,OK,من,من
69,SUB,روحي,روى
70,OK,ثم,ثم
71,OK,نبه,نبه
72,OK,على,على
73,OK,تكميل,تكميل
74,OK,نفسه,نفسه
75,OK,بالعلوم,بالعلوم
76,OK,والمعارف,والمعارف
77,SUB,بقوله,يقول
78,INS,,هو
79,SUB,وعلم,علم
80,OK,ادم,ادم
81,OK,الاسماء,الاسماء
82,OK,كلها,كلها
83,OK,وليس,وليس
84,OK,المراد,المراد
85,OK,منها,منها
86,OK,صور,صور
87,OK,الالفاظ,الالفاظ
88,OK,بل,بل
89,OK,المعاني,المعاني
90,OK,والمفهومات,والمفهومات
91,OK,ثم,ثم
92,OK,ذكر,ذكر
93,OK,مادة,مادة
94,OK,خلقة,خلقة
95,OK,الانسان,الانسان
96,OK,وتقلبها,وتقلبها
97,OK,في,في
98,OK,الاطوار,الاطوار
99,OK,وتدرجها,وتدرجها
100,OK,من,من
101,OK,حالة,حالة
102,OK,الى,الى
103,OK,حالة,حالة
104,OK,ومن,ومن
105,OK,خلق,خلق
106,INS,,ق
107,SUB,الى,الي
108,OK,خلق,خلق
109,OK,فقال,فقال
110,OK,لقد,لقد
111,OK,خلقنا,خلقنا
112,OK,الانسان,الانسان
113,OK,من,من
114,OK,سلالة,سلالة
115,OK,من,من
116,OK,طين,طين
117,OK,ثم,ثم
118,OK,جعلناه,جعلناه
119,OK,نطفة,نطفة
120,OK,في,في
121,OK,قرار,قرار
122,OK,مكين,مكين
123,OK,ثم,ثم
124,OK,خلقنا,خلقنا
125,OK,النطفة,النطفة
126,OK,علقة,علقة
127,OK,فخلقنا,فخلقنا
128,OK,العلقة,العلقة
129,OK,مضغة,مضغة
130,OK,فخلقنا,فخلقنا
131,OK,المضغة,المضغة
132,OK,عظاما,عظاما
133,OK,فكسونا,فكسونا
134,OK,العظام,العظام
135,OK,لحما,لحما
136,OK,ثم,ثم
137,OK,انشاناه,انشاناه
138,OK,خلقا,خلقا
139,OK,اخر,اخر
140,OK,فتبارك,فتبارك
141,OK,الله,الله
142,OK,احسن,احسن
143,OK,الخالقين,الخالقين
144,OK,فان,فان
145,OK,قيل,قيل
146,OK,لم,لم
147,OK,قال,قال
148,OK,فكسونا,فكسونا
149,OK,العظام,العظام
150,OK,لحما,لحما
151,OK,ولم,ولم
152,OK,يقل,يقل
153,OK,فخلقنا,فخلقنا
154,OK,العظام,العظام
155,OK,لحما,لحما
156,OK,كما,كما
157,SUB,في,فى
158,OK,السوابق,السوابق
159,OK,قلنا,قلنا
160,OK,لان,لان
161,OK,النطفة,النطفة
162,OK,انتهت,انتهت
163,OK,الى,الى
164,OK,صورة,صورة
