,operation,one,two
0,INS,,١٣٨
1,INS,,اسرار
2,INS,,الايات
3,OK,عن,عن
4,OK,اعلى,اعلى
5,OK,عليين,عليين
6,OK,الى,الى
7,OK,اسفل,اسفل
8,OK,السافلين,السافلين
9,OK,ولذلك,ولذلك
10,OK,قال,قال
11,OK,ولو,ولو
12,OK,ترى,ترى
13,SUB,اذ,اذا
14,OK,المجرمون,المجرمون
15,OK,ناكسوا,ناكسوا
16,OK,رؤسهم,رؤسهم
17,OK,عند,عند
18,OK,ربهم,ربهم
19,OK,وقال,وقال
20,OK,كلا,كلا
21,OK,انهم,انهم
22,OK,عن,عن
23,OK,ربهم,ربهم
24,OK,يومئذ,يومئذ
25,OK,لمحجوبون,لمحجوبون
26,INS,,و
27,SUB,وهؤلاء,هؤلاء
28,OK,هم,هم
29,OK,المنافقون,المنافقون
30,OK,الذين,الذين
31,OK,هم,هم
32,SUB,اسوا,اسوء
33,OK,حالا,حالا
34,OK,من,من
35,OK,الكفار,الكفار
36,OK,المحضة,المحضة
37,SUB,لانهم,لا
38,INS,,تهم
39,OK,المحجوبون,المحجوبون
40,OK,ازلا,ازلا
41,OK,وابدا,وابدا
42,OK,واعلم,واعلم
43,OK,ان,ان
44,OK,التحقيق,التحقيق
45,SUB,يقتضي,يقتضى
46,OK,ان,ان
47,OK,قوله,قوله
48,OK,ثم,ثم
49,OK,انشاناه,انشاناه
50,OK,خلقا,خلقا
51,OK,اخر,اخر
52,OK,مختص,مختص
53,OK,ببعض,ببعض
54,OK,افراد,افراد
55,OK,الناس,الناس
56,OK,كما,كما
57,OK,ستعلم,ستعلم
58,OK,وبالجملة,وبالجملة
59,SUB,ظهر,ظهران
60,DEL,ان,
61,OK,المقصود,المقصود
62,OK,الاصلي,الاصلي
63,OK,من,من
64,OK,ايجاد,ايجاد
65,OK,الكائنات,الكائنات
66,OK,هو,هو
67,OK,الانسان,الانسان
68,OK,الكامل,الكامل
69,OK,الذي,الذي
70,OK,هو,هو
71,OK,خليفة,خليفة
72,OK,الله,الله
73,OK,قوله,قوله
74,OK,تعالى,تعالى
75,OK,واذ,واذ
76,OK,قال,قال
77,OK,ربك,ربك
78,OK,للملائكة,للملائكة
79,SUB,اني,انى
80,OK,جاعل,جاعل
81,SUB,في,فى
82,OK,الارض,الارض
83,OK,خليفة,خليفة
84,OK,وقوله,وقوله
85,SUB,اني,انى
86,OK,خالق,خالق
87,OK,بشرا,بشرا
88,OK,من,من
89,OK,طين,طين
90,OK,فاذا,فاذا
91,OK,سويته,سويته
92,OK,ونفخت,ونفخت
93,OK,فيه,فيه
94,OK,من,من
95,OK,روحي,روحي
96,OK,فقعوا,فقعوا
97,OK,له,له
98,OK,ساجدين,ساجدين
99,OK,وقوله,وقوله
100,OK,ما,ما
101,OK,خلقت,خلقت
102,OK,الجن,الجن
103,INS,,و
104,SUB,والانس,الانس
105,OK,الا,الا
106,OK,ليعبدون,ليعبدون
107,OK,وقوله,وقوله
108,SUB,يستخلفكم,ويستخلفنكم
109,OK,في,في
110,OK,الارض,الارض
111,OK,وقوله,وقوله
112,OK,وليعلم,وليعلم
113,OK,الله,الله
114,OK,من,من
115,OK,ينصره,ينصره
116,OK,ورسله,ورسله
117,OK,وقوله,وقوله
118,OK,واستعمركم,واستعمركم
119,OK,فيها,فيها
120,OK,كل,كل
121,OK,ذلك,ذلك
122,OK,اشارة,اشارة
123,OK,الى,الى
124,OK,انه,انه
125,OK,لا,لا
126,OK,يستصلح,يستصلح
127,OK,لخلافة,لخلافة
128,OK,الله,الله
129,OK,وعمارة,وعمارة
130,OK,الدارين,الدارين
131,OK,الا,الا
132,OK,الانسان,الانسان
133,OK,الكامل,الكامل
134,OK,وهو,وهو
135,OK,الانسان,الانسان
136,OK,الحقيقي,الحقيقي
137,OK,مظهر,مظهر
138,OK,اسم,اسم
139,OK,الله,الله
140,OK,الاعظم,الاعظم
141,OK,كما,كما
142,OK,نبه,نبه
143,OK,بقوله,بقوله
144,SUB,اني,انى
145,OK,اعلم,اعلم
146,SUB,ما,مالا
147,DEL,لا,
148,OK,تعلمون,تعلمون
149,OK,قاعدة,قاعدة
150,OK,في,في
151,OK,ذكر,ذكر
152,OK,العناصر,العناصر
153,OK,التي,التي
154,OK,منها,منها
155,OK,تكون,تكون
156,OK,الانسان,الانسان
157,OK,واعلم,واعلم
158,OK,انه,انه
159,OK,ذكر,ذكر
160,OK,الله,الله
161,OK,تعالى,تعالى
162,OK,في,في
163,OK,غير,غير
164,OK,موضع,موضع
165,OK,من,من
166,OK,القران,القران
167,OK,العناصر,العناصر
168,OK,التي,التي
169,SUB,منها,منهاا
170,SUB,اوجد,وجد
171,OK,الانسان,الانسان
172,OK,ونبه,ونبه
173,OK,على,على
174,OK,انه,انه
175,OK,جعله,جعله
176,OK,انسانا,انسانا
177,OK,في,في
178,OK,سبع,سبع
179,OK,درجات,درجات
180,OK,واشار,واشار
181,OK,الى,الى
182,OK,ذلك,ذلك
183,OK,في,في
184,OK,عدة,عدة
185,OK,مواضع,مواضع
186,OK,مختلفة,مختلفة
187,SUB,حسب,حسبما
188,DEL,ما,
