,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٥
3,SUB,ويتغذى,ويتغذي
4,OK,بذكر,بذكر
5,OK,الله,الله
6,OK,وطاعته,وطاعته
7,OK,والشوق,والشوق
8,OK,الى,الى
9,OK,لقائه,لقائه
10,OK,الكريم,الكريم
11,INS,,في
12,SUB,فيتقوى,تقوى
13,OK,فيه,فيه
14,OK,النور,النور
15,OK,الالهي,الالهي
16,SUB,ويتجوهر,ويتجاهر
17,OK,به,به
18,OK,ولاجل,ولاجل
19,OK,ذلك,ذلك
20,OK,يزداد,يزداد
21,OK,الجذبة,الجذبة
22,OK,الالهية,الالهية
23,OK,وفي,وفي
24,SUB,تجوهره,تجاهره
25,OK,يحصل,يحصل
26,OK,له,له
27,OK,نوع,نوع
28,OK,من,من
29,OK,الفناء,الفناء
30,OK,عن,عن
31,OK,وجوده,وجوده
32,OK,والبقاء,والبقاء
33,OK,بنور,بنور
34,OK,ربه,ربه
35,OK,فهو,فهو
36,SUB,في,فى
37,OK,كل,كل
38,OK,انتشاء,انتشاء
39,OK,بنشاة,بنشاة
40,SUB,وتطور,ونطور
41,OK,بطور,بطور
42,OK,بمثابة,بمثابة
43,OK,ميت,ميت
44,OK,ذاق,ذاق
45,OK,الموت,الموت
46,OK,والبعث,والبعث
47,OK,فكانه,فكانه
48,OK,مات,مات
49,OK,عن,عن
50,OK,نشاة,نشاة
51,OK,ثم,ثم
52,OK,بعث,بعث
53,OK,الى,الى
54,OK,ربه,ربه
55,SUB,في,فى
56,OK,نشاة,نشاة
57,OK,اخرى,اخرى
58,OK,واحياه,واحياه
59,OK,الله,الله
60,OK,بنور,بنور
61,OK,ربه,ربه
62,OK,كما,كما
63,OK,قال,قال
64,OK,تعالى,تعالى
65,INS,,ىاو
66,SUB,اومن,من
67,OK,كان,كان
68,OK,ميتا,ميتا
69,OK,فاحييناه,فاحييناه
70,SUB,وجعلنا,وجعلناه
71,OK,له,له
72,OK,نورا,نورا
73,OK,يمشي,يمشي
74,OK,به,به
75,OK,في,في
76,OK,الناس,الناس
77,OK,كمن,كمن
78,OK,مثله,مثله
79,OK,في,في
80,OK,الظلمات,الظلمات
81,OK,ليس,ليس
82,OK,بخارج,بخارج
83,OK,منها,منها
84,OK,فهذا,فهذا
85,OK,الموت,الموت
86,OK,الذي,الذي
87,OK,استحق,استحق
88,OK,به,به
89,OK,الروح,الروح
90,OK,الانساني,الانساني
91,OK,الاحياء,الاحياء
92,OK,بنور,بنور
93,OK,الله,الله
94,OK,انما,انما
95,OK,استفاده,استفاده
96,OK,من,من
97,OK,جهة,جهة
98,OK,النفس,النفس
99,OK,الحيوانية,الحيوانية
100,OK,التي,التي
101,OK,هي,هي
102,OK,ذائقة,ذائقة
103,OK,الموت,الموت
104,OK,على,على
105,OK,الوجه,الوجه
106,OK,المذكور,المذكور
107,OK,ولذلك,ولذلك
108,OK,عقبه,عقبه
109,OK,بقوله,بقوله
110,INS,,ه
111,OK,ونبلوكم,ونبلوكم
112,OK,بالشر,بالشر
113,OK,والخير,والخير
114,OK,فتنة,فتنة
115,SUB,اي,اى
116,OK,نبلوكم,نبلوكم
117,OK,بما,بما
118,OK,فيهما,فيهما
119,OK,من,من
120,OK,موت,موت
121,OK,النفس,النفس
122,OK,وحياة,وحياة
123,OK,الروح,الروح
124,SUB,فالاول,فالاالك
125,SUB,كالمكروهات,المكروهات
126,OK,من,من
127,OK,الخوف,الخوف
128,INS,,و
129,SUB,والجوع,الجوع
130,OK,ونقص,ونقص
131,OK,من,من
132,OK,الاموال,الاموال
133,OK,والانفس,والانفس
134,OK,والثمرات,والثمرات
135,OK,وسائر,وسائر
136,OK,ما,ما
137,OK,تسمونه,تسمونه
138,OK,شرا,شرا
139,INS,,و
140,SUB,وفيها,في
141,SUB,موت,هامات
142,OK,النفس,النفس
143,OK,وحياة,وحياة
144,OK,القلب,القلب
145,OK,والثاني,والثاني
146,OK,كالمحبوبات,كالمحبوبات
147,OK,التي,التي
148,OK,تسمونها,تسمونها
149,OK,خيرا,خيرا
150,OK,وهي,وهي
151,OK,الشهوات,الشهوات
152,OK,من,من
153,OK,النساء,النساء
154,OK,والبنين,والبنين
155,OK,والقناطير,والقناطير
156,OK,المقنطرة,المقنطرة
157,OK,من,من
158,OK,الذهب,الذهب
159,INS,,و
160,SUB,والفضة,الفضة
