,operation,one,two
0,INS,,١٣٣
1,INS,,اسرار
2,INS,,الايات
3,OK,انفسهم,انفسهم
4,OK,ما,ما
5,OK,خلق,خلق
6,OK,الله,الله
7,SUB,السماوات,السموات
8,OK,والارض,والارض
9,OK,وما,وما
10,OK,بينهما,بينهما
11,OK,الا,الا
12,OK,بالحق,بالحق
13,OK,واجل,واجل
14,OK,مسمى,مسمى
15,INS,,و
16,SUB,وان,ان
17,OK,كثيرا,كثيرا
18,OK,من,من
19,OK,الناس,الناس
20,OK,بلقاء,بلقاء
21,OK,ربهم,ربهم
22,OK,لكافرون,لكافرون
23,OK,تنبيها,تنبيها
24,OK,على,على
25,OK,انهم,انهم
26,OK,لو,لو
27,OK,تدبروا,تدبروا
28,OK,انفسهم,انفسهم
29,INS,,و
30,SUB,وعرفوها,عرفوها
31,OK,عرفوا,عرفوا
32,OK,بمعرفتها,بمعرفتها
33,OK,حقائق,حقائق
34,OK,الموجودات,الموجودات
35,OK,فانيها,فانيها
36,OK,وباقيها,وباقيها
37,OK,وعرفوا,وعرفوا
38,OK,بها,بها
39,OK,حقيقة,حقيقة
40,SUB,السماوات,السموات
41,OK,والارض,والارض
42,OK,ولما,ولما
43,OK,انكروا,انكروا
44,OK,البعث,البعث
45,OK,الذي,الذي
46,OK,هو,هو
47,OK,لقاء,لقاء
48,OK,ربهم,ربهم
49,OK,وقال,وقال
50,OK,سنريهم,سنريهم
51,OK,اياتنا,اياتنا
52,SUB,في,فى
53,OK,الافاق,الافاق
54,OK,وفي,وفي
55,OK,انفسهم,انفسهم
56,OK,حتى,حتى
57,OK,يتبين,يتبين
58,OK,لهم,لهم
59,OK,انه,انه
60,OK,الحق,الحق
61,OK,وقال,وقال
62,INS,,و
63,SUB,وفي,في
64,SUB,الارض,الارضايات
65,DEL,ايات,
66,OK,للموقنين,للموقنين
67,OK,وفي,وفي
68,OK,انفسكم,انفسكم
69,INS,,ا
70,SUB,افلا,فلا
71,OK,تبصرون,تبصرون
72,SUB,والثالث,الثالث
73,OK,ان,ان
74,OK,من,من
75,OK,عرف,عرف
76,OK,نفسه,نفسه
77,OK,عرف,عرف
78,OK,العالم,العالم
79,OK,ومن,ومن
80,OK,عرف,عرف
81,OK,العالم,العالم
82,OK,صار,صار
83,OK,في,في
84,OK,حكم,حكم
85,OK,المشاهد,المشاهد
86,OK,لله,لله
87,OK,تعالى,تعالى
88,OK,لانه,لانه
89,OK,خالق,خالق
90,SUB,السماوات,السموات
91,OK,والارض,والارض
92,OK,ولم,ولم
93,OK,يك,يك
94,OK,كالكفرة,كالكفرة
95,OK,الجهلة,الجهلة
96,SUB,الذين,الذي
97,OK,اتكلهم,اتكلهم
98,OK,الله,الله
99,OK,ووبخهم,ووبخهم
100,OK,في,في
101,OK,جهلهم,جهلهم
102,OK,وانحطاطهم,وانحطاطهم
103,OK,عن,عن
104,OK,هذه,هذه
105,OK,المنزلة,المنزلة
106,OK,فقال,فقال
107,OK,فيهم,فيهم
108,OK,ما,ما
109,OK,اشهدتهم,اشهدتهم
110,OK,خلق,خلق
111,SUB,السماوات,السموات
112,OK,والارض,والارض
113,OK,ولا,ولا
114,OK,خلق,خلق
115,OK,انفسهم,انفسهم
116,OK,وما,وما
117,OK,كنت,كنت
118,OK,متخذ,متخذ
119,OK,المضلين,المضلين
120,OK,عضدا,عضدا
121,OK,والرابع,والرابع
122,OK,انه,انه
123,OK,يعرف,يعرف
124,OK,بمعرفة,بمعرفة
125,OK,روحه,روحه
126,OK,العالم,العالم
127,OK,الروحاني,الروحاني
128,SUB,وبقاءها,وبقائها
129,INS,,و
130,SUB,وبمعرفة,بمعرفة
131,OK,جسده,جسده
132,OK,العالم,العالم
133,OK,الجسداني,الجسداني
134,OK,ودثورها,ودثورها
135,SUB,وفناءها,وفنائها
136,OK,فيعرف,فيعرف
137,OK,خسة,خسة
138,OK,الفانيات,الفانيات
139,OK,الداثرات,الداثرات
140,SUB,وشرف,وشر
141,SUB,الباقيات,فالباقيات
142,OK,الصالحات,الصالحات
143,OK,كما,كما
144,OK,قال,قال
145,OK,المال,المال
146,OK,والبنون,والبنون
147,OK,زينة,زينة
148,SUB,الحياة,الحيوة
149,OK,الدنيا,الدنيا
150,OK,والباقيات,والباقيات
151,OK,الصالحات,الصالحات
152,OK,خير,خير
153,OK,عند,عند
154,OK,ربك,ربك
155,OK,ثوابا,ثوابا
156,OK,وخير,وخير
157,OK,املا,املا
158,OK,والخامس,والخامس
159,OK,ان,ان
160,OK,من,من
161,OK,عرف,عرف
162,OK,نفسه,نفسه
163,OK,عرف,عرف
164,SUB,اعداءه,اعدائه
165,OK,الكامنة,الكامنة
166,OK,فيها,فيها
167,OK,المشار,المشار
168,OK,اليه,اليه
169,SUB,بقوله,يقوله
170,INS,,صلى
171,SUB,صلىاللهعليهواله,الله
172,INS,,عليه
173,INS,,واله
174,OK,اعدى,اعدى
175,OK,عدوك,عدوك
176,OK,نفسك,نفسك
177,OK,التي,التي
178,OK,بين,بين
179,OK,جنبيك,جنبيك
180,OK,فيستعيذ,فيستعيذ
181,OK,منها,منها
182,OK,كما,كما
183,OK,في,في
184,OK,قولهم,قولهم
185,INS,,عليهم
186,SUB,عليهمالسلام,السلام
187,OK,اللهم,اللهم
188,OK,الهمني,الهمني
189,OK,رشدي,رشدي
190,SUB,واعذني,واعتنى
191,OK,من,من
192,OK,شر,شر
193,SUB,نفسي,نفسى
194,OK,وقوله,وقوله
195,OK,لا,لا
196,SUB,تكلني,تكلنى
197,OK,الى,الى
198,SUB,نفسي,نفسى
199,OK,طرفة,طرفة
200,OK,عين,عين
201,OK,فاهلك,فاهلك
202,OK,ومن,ومن
203,OK,عرف,عرف
204,OK,اعاديه,اعاديه
205,OK,الكامنة,الكامنة
206,OK,ومكايدها,ومكايدها
207,OK,وكيفية,وكيفية
208,OK,انبعاثها,انبعاثها
209,OK,احسن,احسن
210,OK,ان,ان
211,OK,يحترز,يحترز
212,SUB,منها,منه
213,INS,,او
214,SUB,وان,ان
215,OK,يجاهدها,يجاهدها
216,OK,فيستحق,فيستحق
217,OK,ما,ما
218,OK,وعد,وعد
219,OK,الله,الله
220,OK,به,به
221,OK,المجاهدين,المجاهدين
222,OK,في,في
223,OK,سبيله,سبيله
