,operation,one,two
0,OK,المشهد,المشهد
1,OK,الثالث,الثالث
2,OK,في,في
3,OK,تحقيق,تحقيق
4,OK,القبر,القبر
5,OK,وعذابه,وعذابه
6,OK,وثوابه,وثوابه
7,OK,قال,قال
8,OK,بعض,بعض
9,INS,,الا
10,SUB,الاكابر,كابر
11,OK,ان,ان
12,OK,نفس,نفس
13,OK,الانسان,الانسان
14,OK,اذا,اذا
15,OK,تجردت,تجردت
16,OK,عن,عن
17,OK,البدن,البدن
18,OK,ربما,ربما
19,OK,لا,لا
20,OK,يتجرد,يتجرد
21,INS,,يتجرد
22,OK,عن,عن
23,OK,اثاره,اثاره
24,OK,وغباره,وغباره
25,OK,بل,بل
26,SUB,يصحبها,يصح
27,INS,,بها
28,OK,الهيئات,الهيئات
29,OK,المكتسبة,المكتسبة
30,OK,وهي,وهي
31,OK,عند,عند
32,OK,الموت,الموت
33,OK,عارفة,عارفة
34,OK,بمفارقة,بمفارقة
35,OK,البدن,البدن
36,OK,عن,عن
37,OK,دار,دار
38,OK,الدنيا,الدنيا
39,DEL,١,
40,OK,مدركة,مدركة
41,SUB,ذاتها,داتها
42,OK,بقوتها,بقوتها
43,OK,الوهمية,الوهمية
44,OK,عين,عين
45,OK,الانسان,الانسان
46,OK,المقبور,المقبور
47,OK,الذي,الذي
48,OK,مات,مات
49,OK,على,على
50,OK,صورته,صورته
51,OK,كما,كما
52,OK,كان,كان
53,OK,في,في
54,OK,الرؤيا,الرؤيا
55,OK,يشاهد,يشاهد
56,SUB,نفسها,نفسهها
57,OK,على,على
58,OK,صورته,صورته
59,SUB,التي,التى
60,OK,كانت,كانت
61,OK,في,في
62,OK,الخارج,الخارج
63,OK,بعينها,بعينها
64,OK,ويشاهد,ويشاهد
65,OK,الامور,الامور
66,OK,مشاهدة,مشاهدة
67,OK,عيان,عيان
68,OK,بحسها,بحسها
69,OK,الباطني,الباطني
70,OK,ويشاهد,ويشاهد
71,OK,الالام,الالام
72,OK,الواصلة,الواصلة
73,OK,اليها,اليها
74,OK,على,على
75,OK,سبيل,سبيل
76,OK,العقوبات,العقوبات
77,OK,الحسية,الحسية
78,OK,على,على
79,OK,ما,ما
80,OK,وردت,وردت
81,OK,به,به
82,OK,الشرائع,الشرائع
83,OK,الحقة,الحقة
84,OK,وهو,وهو
85,OK,عذاب,عذاب
86,OK,القبر,القبر
87,OK,وان,وان
88,OK,كانت,كانت
89,OK,سعيدة,سعيدة
90,OK,فيتصور,فيتصور
91,OK,ذاتها,ذاتها
92,INS,,و
93,SUB,وصور,صار
94,OK,اعمالها,اعمالها
95,OK,ونتائج,ونتائج
96,OK,ملكاتها,ملكاتها
97,OK,وسائر,وسائر
98,OK,المواعيد,المواعيد
99,OK,النبوية,النبوية
100,OK,على,على
101,OK,وفق,وفق
102,OK,ما,ما
103,OK,كانت,كانت
104,OK,تعتقده,تعتقده
105,SUB,او,ا
106,INS,,و
107,OK,فوق,فوق
108,OK,ما,ما
109,OK,يتصوره,يتصوره
110,OK,فهذا,فهذا
111,OK,ثواب,ثواب
112,OK,القبر,القبر
113,OK,ولذلك,ولذلك
114,OK,قال,قال
115,OK,النبي,النبي
116,INS,,صلى
117,SUB,صلىاللهعليهواله,الله
118,INS,,عليه
119,INS,,واله
120,OK,١,١
121,OK,البدن,البدن
122,OK,العنصري,العنصري
123,OK,الحي,الحي
124,OK,بالحياة,بالحياة
125,SUB,الدنياوية,االدنياوية
126,OK,فهذا,فهذا
127,OK,البدن,البدن
128,OK,العنصري,العنصري
129,OK,الذي,الذي
130,OK,هو,هو
131,SUB,من,مسن
132,OK,المركبات,المركبات
133,OK,العنصرية,العنصرية
134,SUB,ومن,ومنا
135,OK,الموجودات,الموجودات
136,OK,الدنيوية,الدنيوية
137,OK,التي,التي
138,OK,وجودها,وجودها
139,OK,عين,عين
140,OK,الموجودات,الموجودات
141,SUB,الدنياوية,الدتيا
142,INS,,ويسة
143,OK,بما,بما
144,OK,هي,هي
145,SUB,دنيوية,دتيوية
146,OK,كيف,كيف
147,OK,يتصور,يتصور
148,OK,ويتعقل,ويتعقل
149,OK,مفارقته,مفارقته
150,OK,عن,عن
151,OK,دار,دار
