,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,١٤٥
3,OK,مزاحم,مزاحم
4,OK,لها,لها
5,OK,حتى,حتى
6,OK,يبطلها,يبطلها
7,OK,او,او
8,OK,يتغير,يتغير
9,OK,به,به
10,OK,استعداد,استعداد
11,OK,محلها,محلها
12,OK,وليس,وليس
13,OK,بينها,بينها
14,OK,وبين,وبين
15,OK,البدن,البدن
16,DEL,الا,
17,SUB,علاقة,الاعلاقة
18,OK,شوقية,شوقية
19,SUB,وهي,وهى
20,OK,اضافة,اضافة
21,OK,والاضافة,والاضافة
22,OK,اضعف,اضعف
23,OK,الاعراض,الاعراض
24,OK,وزوالها,وزوالها
25,OK,لا,لا
26,OK,يوجب,يوجب
27,SUB,زوال,زوالا
28,SUB,الذات,لذات
29,OK,المضافة,المضافة
30,OK,والا,والا
31,OK,لكان,لكان
32,OK,اضعف,اضعف
33,OK,الاعراض,الاعراض
34,SUB,مقوما,مقام
35,SUB,لوجود,الوجود
36,OK,الجوهر,الجوهر
37,OK,وهو,وهو
38,OK,محال,محال
39,OK,هذا,هذا
40,OK,خلاصة,خلاصة
41,OK,كلام,كلام
42,OK,الفلاسفة,الفلاسفة
43,OK,في,في
44,OK,هذا,هذا
45,OK,الباب,الباب
46,OK,وفيه,وفيه
47,OK,بحث,بحث
48,OK,من,من
49,SUB,وجهين,وجيهين
50,OK,الاول,الاول
51,OK,ان,ان
52,OK,النفس,النفس
53,OK,الانسانية,الانسانية
54,OK,عندهم,عندهم
55,OK,جوهر,جوهر
56,OK,عقلي,عقلي
57,OK,وانها,وانها
58,SUB,عندهم,عندهما
59,SUB,اولا,ولا
60,OK,عقل,عقل
61,OK,بالقوة,بالقوة
62,OK,وانما,وانما
63,OK,يصير,يصير
64,OK,عقلا,عقلا
65,OK,بالفعل,بالفعل
66,OK,بعد,بعد
67,OK,مزاولة,مزاولة
68,OK,الاكتساب,الاكتساب
69,OK,وتحصيل,وتحصيل
70,OK,العلوم,العلوم
71,OK,الحقيقية,الحقيقية
72,OK,حتى,حتى
73,OK,يخرج,يخرج
74,OK,ذاتها,ذاتها
75,OK,من,من
76,OK,القوة,القوة
77,OK,الى,الى
78,OK,الفعل,الفعل
79,SUB,فقبل,فقيل
80,OK,صيرورتها,صيرورتها
81,OK,عقلا,عقلا
82,OK,كيف,كيف
83,OK,يبقى,يبقى
84,OK,بدون,بدون
85,OK,البدن,البدن
86,OK,مستقل,مستقل
87,OK,الوجود,الوجود
88,OK,مفارق,مفارق
89,OK,الذات,الذات
90,OK,فان,فان
91,OK,كل,كل
92,OK,مفارقة,مفارقة
93,OK,الذات,الذات
94,OK,مستقل,مستقل
95,OK,الوجود,الوجود
96,OK,عندهم,عندهم
97,OK,عقل,عقل
98,OK,بالفعل,بالفعل
99,OK,وكل,وكل
100,OK,عقل,عقل
101,OK,بالفعل,بالفعل
102,OK,كامل,كامل
103,OK,في,في
104,OK,العلم,العلم
105,INS,,و
106,SUB,والمعرفة,المعرفة
107,OK,والمقدر,والمقدر
108,OK,خلافه,خلافه
109,OK,هذا,هذا
110,OK,خلف,خلف
111,OK,ولهذا,ولهذا
112,OK,وقع,وقع
113,OK,الاختلاف,الاختلاف
114,OK,بين,بين
115,SUB,تلامذة,تلامتة
116,OK,المعلم,المعلم
117,SUB,الاول,الا
118,SUB,وشراح,ولو
119,INS,,جرعا
120,SUB,كلامه,كلامة
121,SUB,في,فى
122,OK,بقاء,بقاء
123,OK,العقل,العقل
124,OK,الهيولاني,الهيولاني
125,OK,بعد,بعد
126,OK,بوار,بوار
127,OK,البدن,البدن
128,OK,فذهب,فذهب
129,OK,الاسكندر,الاسكندر
130,SUB,الافروديسي,الافرودريسي
131,OK,الى,الى
132,OK,ان,ان
133,OK,النفوس,النفوس
134,OK,الانسانية,الانسانية
135,OK,اذا,اذا
136,OK,فارقت,فارقت
137,OK,الابدان,الابدان
138,OK,وهي,وهي
139,OK,هيولانية,هيولانية
140,OK,فانها,فانها
141,OK,تبطل,تبطل
142,OK,اذ,اذ
143,OK,لم,لم
144,OK,يتصور,يتصور
145,OK,بشيء,بشيء
146,OK,من,من
147,OK,الصور,الصور
148,SUB,العقليه,العقلية
149,OK,التي,التي
150,OK,تقوم,تقوم
151,OK,بها,بها
152,OK,بالفعل,بالفعل
153,OK,واما,واما
