,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,تحكمون,تحكمون
3,OK,وقوله,وقوله
4,OK,هل,هل
5,OK,يستوي,يستوي
6,OK,الذين,الذين
7,OK,يعلمون,يعلمون
8,OK,والذين,والذين
9,OK,لا,لا
10,OK,يعلمون,يعلمون
11,SUB,وقوله,وقال
12,INS,,هو
13,SUB,وامتازوا,امتازوا
14,OK,اليوم,اليوم
15,OK,ايها,ايها
16,OK,المجرمون,المجرمون
17,OK,وقوله,وقوله
18,OK,ما,ما
19,OK,كان,كان
20,OK,الله,الله
21,OK,ليذر,ليذر
22,OK,المؤمنين,المؤمنين
23,OK,على,على
24,OK,ما,ما
25,OK,انتم,انتم
26,DEL,عليه,
27,OK,حتى,حتى
28,SUB,يميز,يهيز
29,OK,الخبيث,الخبيث
30,OK,من,من
31,OK,الطيب,الطيب
32,OK,الاية,الاية
33,OK,وقوله,وقوله
34,OK,في,في
35,OK,حق,حق
36,OK,بلعم,بلعم
37,OK,بن,بن
38,OK,باعور,باعور
39,SUB,فمثله,مثله
40,OK,كمثل,كمثل
41,OK,الكلب,الكلب
42,OK,وفي,وفي
43,OK,حق,حق
44,OK,حملة,حملة
45,OK,الاسفار,الاسفار
46,OK,من,من
47,OK,غير,غير
48,OK,فهم,فهم
49,OK,مثل,مثل
50,OK,الذين,الذين
51,OK,حملوا,حملوا
52,OK,التوراة,التوراة
53,OK,ثم,ثم
54,OK,لم,لم
55,OK,يحملوها,يحملوها
56,OK,كمثل,كمثل
57,OK,الحمار,الحمار
58,OK,يحمل,يحمل
59,OK,اسفارا,اسفارا
60,OK,بئس,بئس
61,OK,مثل,مثل
62,OK,القوم,القوم
63,OK,الذين,الذين
64,OK,كذبوا,كذبوا
65,OK,بايات,بايات
66,OK,الله,الله
67,OK,وقوله,وقوله
68,OK,اولئك,اولئك
69,OK,كالانعام,كالانعام
70,OK,بل,بل
71,OK,هم,هم
72,OK,اضل,اضل
73,OK,وقوله,وقوله
74,OK,في,في
75,OK,حق,حق
76,OK,بعض,بعض
77,OK,افراد,افراد
78,OK,البشر,البشر
79,OK,اولئك,اولئك
80,OK,هم,هم
81,OK,شر,شر
82,OK,البرية,البرية
83,OK,وفي,وفي
84,OK,حق,حق
85,OK,بعض,بعض
86,OK,اخر,اخر
87,OK,اولئك,اولئك
88,OK,هم,هم
89,SUB,خير,خيى
90,OK,البرية,البرية
91,OK,ولا,ولا
92,OK,شبهة,شبهة
93,OK,في,في
94,OK,ان,ان
95,OK,نفس,نفس
96,OK,من,من
97,OK,هو,هو
98,OK,خير,خير
99,OK,الخلائق,الخلائق
100,OK,لا,لا
101,OK,تساوي,تساوي
102,OK,في,في
103,OK,الحقيقة,الحقيقة
104,OK,النوعية,النوعية
105,OK,لنفس,لنفس
106,OK,من,من
107,OK,هو,هو
108,OK,شر,شر
109,OK,الخلائق,الخلائق
110,OK,وما,وما
111,OK,اشد,اشد
112,OK,في,في
113,OK,السخافة,السخافة
114,OK,والبطلان,والبطلان
115,OK,قول,قول
116,OK,من,من
117,OK,زعم,زعم
118,OK,ان,ان
119,OK,نفس,نفس
120,OK,افضل,افضل
121,OK,البرية,البرية
122,OK,خاتم,خاتم
123,OK,الانبياء,الانبياء
124,INS,,صلى
125,SUB,صلىاللهعليهواله,الله
126,INS,,عليه
127,INS,,و
128,INS,,اله
129,OK,مع,مع
130,OK,نفس,نفس
131,SUB,ابي,ابى
132,OK,جهل,جهل
133,OK,متماثلان,متماثلان
134,OK,في,في
135,OK,تمام,تمام
136,OK,الحقيقة,الحقيقة
137,OK,النوعية,النوعية
138,OK,الانسانية,الانسانية
139,OK,وانما,وانما
140,OK,التخالف,التخالف
141,OK,بينهما,بينهما
142,OK,بواسطة,بواسطة
143,OK,عوارض,عوارض
144,OK,واحوال,واحوال
145,OK,خارجة,خارجة
146,OK,عن,عن
147,OK,تمام,تمام
148,SUB,الماهية,المهية
149,OK,النوعية,النوعية
150,INS,,و
151,SUB,وعن,عن
152,OK,اصل,اصل
153,OK,الجوهر,الجوهر
154,OK,والذات,والذات
155,OK,واعلم,واعلم
156,OK,ان,ان
157,OK,الله,الله
158,OK,قد,قد
159,OK,حكم,حكم
160,OK,بكفر,بكفر
161,OK,من,من
162,OK,قال,قال
163,OK,بان,بان
164,OK,نفس,نفس
165,OK,النبي,النبي
166,INS,,صلى
