,operation,one,two
0,OK,تدرك,تدرك
1,OK,ان,ان
2,OK,هذا,هذا
3,OK,لا,لا
4,OK,يكون,يكون
5,OK,منها,منها
6,OK,الا,الا
7,OK,خرقا,خرقا
8,OK,وحماقة,وحماقة
9,SUB,فلزمت,فلز
10,OK,بيتها,بيتها
11,OK,الى,الى
12,OK,المساء,المساء
13,OK,ثم,ثم
14,OK,خرجت,خرجت
15,OK,فى,فى
16,OK,سيارتها,سيارتها
17,OK,على,على
18,OK,عادتها,عادتها
19,OK,وجالت,وجالت
20,OK,بها,بها
21,OK,جولة,جولة
22,SUB,قصيرة,قصيه
23,OK,ثم,ثم
24,OK,ردت,ردت
25,OK,بعض,بعض
26,SUB,الزيارات,الزنارات
27,OK,وعادت,وعادت
28,SUB,فلزمت,فلز
29,OK,غرفتها,غرفتها
30,OK,وكان,وكان
31,OK,الالم,الالم
32,OK,لا,لا
33,OK,يزال,يزال
34,OK,يحز,يحز
35,OK,فى,فى
36,OK,نفسها,نفسها
37,OK,فساء,فساء
38,OK,نومها,نومها
39,OK,واضطرب,واضطرب
40,OK,وذهب,وذهب
41,OK,يوم,يوم
42,OK,وجاء,وجاء
43,OK,يوم,يوم
44,OK,ولكنها,ولكنها
45,OK,احست,احست
46,OK,ثقلا,ثقلا
47,OK,فى,فى
48,OK,جسمها,جسمها
49,OK,وفتورا,وفتورا
50,OK,فبقيت,فبقيت
51,OK,فى,فى
52,OK,فراشها,فراشها
53,OK,واوصت,واوصت
54,OK,امها,امها
55,OK,ان,ان
56,OK,تمنع,تمنع
57,OK,ان,ان
58,SUB,يوقظها,يزعجها
59,OK,احد,احد
60,INS,,ـ
61,OK,حتى,حتى
62,OK,ولا,ولا
63,OK,زكى,زكى
64,INS,,ـ
65,OK,فشعرت,فشعرت
66,OK,الام,الام
67,OK,ان,ان
68,OK,فى,فى
69,OK,الامر,الامر
70,OK,شيئا,شيئا
71,OK,ولكنها,ولكنها
72,OK,حدثت,حدثت
73,OK,نفسها,نفسها
74,OK,انه,انه
75,OK,خلاف,خلاف
76,OK,لا,لا
77,SUB,يلبث,يلث
78,OK,ان,ان
79,OK,يزول,يزول
80,OK,وجاء,وجاء
81,OK,زكى,زكى
82,OK,يسال,يسال
83,OK,عن,عن
84,OK,خطيبته,خطيبته
85,OK,فعرفت,فعرفت
86,OK,الام,الام
87,OK,انه,انه
88,OK,لم,لم
89,OK,يلقها,يلقها
90,OK,منذ,منذ
91,OK,يومين,يومين
92,OK,فاظهرت,فاظهرت
93,OK,تعجبها,تعجبها
94,OK,وزلت,وزلت
95,OK,فقالت,فقالت
96,OK,انها,انها
97,OK,كانت,كانت
98,OK,تحسب,تحسب
99,OK,انها,انها
100,OK,لم,لم
101,OK,تخرج,تخرج
102,OK,الا,الا
103,OK,للقائه,للقائه
