,operation,one,two
0,OK,هذه,هذه
1,OK,كذبة,كذبة
2,OK,لانه,لانه
3,OK,اخبرنى,اخبرنى
4,OK,بما,بما
5,OK,تم,تم
6,OK,فالامر,فالامر
7,OK,مفروغ,مفروغ
8,OK,منه,منه
9,OK,ولا,ولا
10,OK,حاجة,حاجة
11,OK,به,به
12,OK,الى,الى
13,OK,سفر,سفر
14,OK,جديد,جديد
15,OK,ولكنها,ولكنها
16,OK,لم,لم
17,OK,تكن,تكن
18,OK,تدرى,تدرى
19,OK,انى,انى
20,OK,اعرف,اعرف
21,OK,هذا,هذا
22,OK,والا,والا
23,OK,للجات,للجات
24,OK,الى,الى
25,OK,كذبة,كذبة
26,OK,اخرى,اخرى
27,OK,وقضينا,وقضينا
28,OK,النهار,النهار
29,OK,على,على
30,OK,خير,خير
31,OK,ما,ما
32,OK,نستطيع,نستطيع
33,OK,واذا,واذا
34,OK,بنا,بنا
35,OK,بعد,بعد
36,OK,العصر,العصر
37,OK,نتلقى,نتلقى
38,OK,هذه,هذه
39,OK,البرقية,البرقية
40,OK,اصطدمت,اصطدمت
41,OK,السيارة,السيارة
42,OK,وتحطمت,وتحطمت
43,OK,واصابتى,واصابتى
44,OK,خفيفة,خفيفة
45,OK,فهل,فهل
46,OK,تستطيعين,تستطيعين
47,OK,ان,ان
48,OK,تحضرى,تحضرى
49,DEL,خليل,
50,OK,سيكون,سيكون
51,OK,اخى,اخى
52,OK,بانتظارك,بانتظارك
53,OK,بسيدى,بسيدى
54,OK,جابر,جابر
55,INS,,خليل
56,OK,فذعرنا,فذعرنا
57,OK,جميعا,جميعا
58,OK,فقد,فقد
59,OK,كان,كان
60,OK,من,من
61,OK,الواضح,الواضح
62,SUB,ان,ن
63,INS,,ا
64,OK,الحادثة,الحادثة
65,OK,اكبر,اكبر
66,DEL,مما,
67,OK,زعم,زعم
68,OK,ولم,ولم
69,OK,تستطع,تستطع
70,OK,اختى,اختى
71,DEL,دعيها,
72,DEL,فما,
73,OK,ان,ان
74,OK,تضبط,تضبط
75,OK,نفسها,نفسها
76,OK,فبكت,فبكت
77,OK,وهمت,وهمت
78,OK,امى,امى
79,OK,ان,ان
80,OK,تزجرها,تزجرها
81,OK,عن,عن
82,OK,البكاء,البكاء
