,operation,one,two
0,OK,ويعذر,ويعذر
1,OK,ويعطف,ويعطف
2,OK,وان,وان
3,OK,يسرى,يسرى
4,OK,عنها,عنها
5,OK,بفكاهته,بفكاهته
6,OK,التى,التى
7,OK,لا,لا
8,OK,تخونه,تخونه
9,INS,,ء
10,OK,وان,وان
11,OK,يغذيها,يغذيها
12,OK,بقوته,بقوته
13,OK,التى,التى
14,OK,تجعله,تجعله
15,OK,لا,لا
16,OK,ينسى,ينسى
17,OK,ان,ان
18,OK,يضحك,يضحك
19,OK,وهو,وهو
20,OK,يفجع,يفجع
21,OK,فى,فى
22,OK,امله,امله
23,OK,الذى,الذى
24,OK,عاش,عاش
25,OK,به,به
26,OK,سنين,سنين
27,OK,وسنين,وسنين
28,OK,وتعجبت,وتعجبت
29,OK,لسرعة,لسرعة
30,OK,استيلاء,استيلاء
31,OK,مراد,مراد
32,OK,على,على
33,OK,هواها,هواها
34,OK,فما,فما
35,OK,لقيته,لقيته
36,OK,الا,الا
37,OK,مرتين,مرتين
38,OK,بعد,بعد
39,OK,طول,طول
40,OK,الانقطاع,الانقطاع
41,SUB,والغيبة,والفيبة
42,OK,فهل,فهل
43,OK,هذا,هذا
44,OK,هو,هو
45,OK,الحب,الحب
46,OK,الذى,الذى
47,OK,يقال,يقال
48,OK,عنه,عنه
49,OK,انه,انه
50,OK,يكون,يكون
51,OK,من,من
52,OK,اول,اول
53,OK,نظرة,نظرة
54,OK,ام,ام
55,OK,تراها,تراها
56,OK,كانت,كانت
57,OK,تحبه,تحبه
58,SUB,منذ,مذ
59,OK,عرفته,عرفته
60,OK,وهى,وهى
61,OK,لا,لا
62,OK,تدرى,تدرى
63,OK,وكان,وكان
64,OK,حبها,حبها
65,OK,له,له
66,OK,راقدا,راقدا
67,OK,كامنا,كامنا
68,OK,ينتظر,ينتظر
69,OK,فرصة,فرصة
70,OK,للظهور,للظهور
71,SUB,لاشك,لا
72,INS,,شك
73,OK,انها,انها
74,OK,كانت,كانت
75,SUB,تحبه,تحبهكذلك
76,DEL,كذلك,
77,OK,قالت,قالت
78,OK,لنفسها,لنفسها
79,OK,وهى,وهى
80,OK,راقدة,راقدة
81,OK,على,على
82,OK,سريرها,سريرها
83,OK,بعد,بعد
84,SUB,الغذاء,الغداء
85,OK,نعم,نعم
86,OK,كان,كان
87,SUB,يقسو,تقسو
88,OK,عليها,عليها
89,OK,ويركبها,ويركبها
90,OK,بالمزاح,بالمزاح
91,OK,المتعب,المتعب
92,OK,وكان,وكان
93,SUB,يختبئ,يختبىء
94,OK,لها,لها
95,OK,وراء,وراء
96,OK,الاشجار,الاشجار
97,OK,ثم,ثم
98,OK,يفاجئها,يفاجئها
99,OK,بصرخة,بصرخة
100,OK,ترعبها,ترعبها
101,OK,فيضحك,فيضحك
102,OK,ويقهقه,ويقهقه
103,OK,وكان,وكان
104,OK,يجرى,يجرى
105,OK,وراءها,وراءها
