,operation,one,two
0,DEL,الفصل,
1,DEL,الثالث,
2,DEL,الكابة,
3,OK,يقول,يقول
4,OK,بعض,بعض
5,OK,الاطباء,الاطباء
6,OK,بلهجة,بلهجة
7,OK,الجزم,الجزم
8,OK,التى,التى
9,OK,لا,لا
10,OK,تردد,تردد
11,OK,فيها,فيها
12,OK,ولا,ولا
13,OK,تلعثم,تلعثم
14,OK,ان,ان
15,OK,حيوية,حيوية
16,OK,الجسم,الجسم
17,OK,الانسانى,الانسانى
18,OK,تكون,تكون
19,OK,ادنى,ادنى
20,OK,ما,ما
21,OK,تكون,تكون
22,SUB,بعد,رعد
23,OK,منتصف,منتصف
24,OK,الليل,الليل
25,OK,وفى,وفى
26,OK,تلك,تلك
27,OK,الساعة,الساعة
28,OK,العصيبة,العصيبة
29,OK,يعجز,يعجز
30,OK,العقل,العقل
31,OK,عن,عن
32,OK,تدبر,تدبر
33,OK,الحاضر,الحاضر
34,OK,بسكينة,بسكينة
35,OK,ورضى,ورضى
36,INS,,و
37,INS,,ه
38,SUB,واستشفاف,استشفاف
39,OK,المستقبل,المستقبل
40,OK,بشجاعة,بشجاعة
41,OK,ورجع,ورجع
42,OK,البصر,البصر
43,OK,فى,فى
44,SUB,الماضىبغير,الماضى
45,INS,,بفير
46,OK,اسف,اسف
47,OK,ولكن,ولكن
48,OK,كل,كل
49,SUB,امرئ,امرىء
50,OK,غير,غير
51,SUB,هؤلاء,هولاء
52,OK,الاطباء,الاطباء
53,OK,يعرف,يعرف
54,OK,ان,ان
55,OK,ساعة,ساعة
56,SUB,الكابة,الكانة
57,OK,والهبوط,والهبوط
58,OK,لا,لا
59,OK,وقت,وقت
60,OK,لها,لها
61,OK,وانها,وانها
62,OK,قد,قد
63,OK,تكون,تكون
64,OK,الاولى,الاولى
65,OK,صباحا,صباحا
66,OK,او,او
67,OK,الثانية,الثانية
68,OK,مساء,مساء
69,OK,كما,كما
70,OK,قد,قد
71,OK,تكون,تكون
72,OK,فى,فى
73,OK,العصر,العصر
74,OK,او,او
75,SUB,الغسق,الفسق
76,OK,فليس,فليس
77,OK,لها,لها
78,OK,ثبات,ثبات
79,OK,ولا,ولا
80,OK,اوان,اوان
81,OK,معروف,معروف
82,OK,وان,وان
83,OK,ساعتها,ساعتها
84,OK,قد,قد
85,OK,تكون,تكون
86,SUB,ثوان,ثوانى
87,OK,او,او
88,OK,دقائق,دقائق
89,OK,وقد,وقد
90,OK,تمتد,تمتد
91,OK,وتطول,وتطول
92,OK,فينطوى,فينطوى
93,OK,فيها,فيها
94,OK,الليل,الليل
95,OK,والنهار,والنهار
96,OK,جميعا,جميعا
97,OK,والعمر,والعمر
98,OK,او,او
99,OK,خيره,خيره
100,OK,فى,فى
101,OK,بعض,بعض
102,OK,الاحيان,الاحيان
103,OK,ومهما,ومهما
104,OK,يكن,يكن
105,OK,من,من
106,OK,ذاك,ذاك
107,OK,فان,فان
108,OK,المحقق,المحقق
109,OK,على,على
110,OK,كل,كل
111,OK,حال,حال
112,OK,ان,ان
113,OK,كاتبا,كاتبا
114,OK,مثلى,مثلى
115,OK,لا,لا
116,OK,يسعه,يسعه
117,OK,الا,الا
118,INS,,ان
119,INS,,يشعر
120,INS,,وهو
121,INS,,يتامل
122,INS,,سعيدا
123,OK,بقصوره,بقصوره
124,SUB,وعجزه,وعجز
125,INS,,٠
126,OK,فان,فان
127,OK,مثل,مثل
128,OK,هذه,هذه
129,OK,الكابة,الكابة
130,OK,لا,لا
131,OK,يستطيع,يستطيع
132,OK,ان,ان
133,DEL,سعيدا,
134,DEL,ان,
135,DEL,يشعر,
136,SUB,وهو,يو
137,DEL,يتامل,
138,DEL,ان,
139,DEL,ينصفها,
140,DEL,وعسى,
141,DEL,ان,
142,DEL,زولا,
143,SUB,يوفيها,فيها
144,OK,حقها,حقها
145,OK,سوى,سوى
146,OK,مجمع,مجمع
147,OK,من,من
148,OK,اعلام,اعلام
149,SUB,البيان,البيا
150,INS,,ن
151,SUB,وقد,ومد
152,OK,يسع,يسع
153,INS,,زو
154,INS,,لا
155,SUB,كان,ان
156,INS,,ينصفها
157,INS,,وعسى
158,DEL,اقدر,
159,SUB,من,ان
160,INS,,يكون
161,DEL,سواه,
162,SUB,دستويفسكى,جوركى
163,OK,قادرا,قادرا
164,OK,على,على
165,OK,تناولها,تناولها
166,OK,بقلمه,بقلمه
167,OK,ولعل,ولعل
168,SUB,جوركى,دستويفسكى
169,SUB,يكون,كان
170,INS,,اقدر
171,DEL,نفسه,
172,SUB,عنها,من
173,SUB,سعيدا,سواه
174,OK,على,على
175,OK,ذلك,ذلك
176,OK,ولكنها,ولكنها
