,operation,one,two
0,INS,,سه
1,INS,,يسسععحصــنتخسمسسحوحس
2,OK,لها,لها
3,OK,ادن,ادن
4,OK,ساقك,ساقك
5,OK,من,من
6,OK,ساقها,ساقها
7,OK,انقل,انقل
8,OK,اليها,اليها
9,OK,بعض,بعض
10,OK,الحرارة,الحرارة
11,OK,التى,التى
12,OK,فى,فى
13,OK,جوفك,جوفك
14,OK,قرب,قرب
15,OK,فمك,فمك
16,OK,من,من
17,OK,خدها,خدها
18,DEL,يا,
19,SUB,له,اله
20,DEL,من,
21,OK,خد,خد
22,OK,اسيل,اسيل
23,OK,هل,هل
24,OK,رايت,رايت
25,OK,احلى,احلى
26,OK,منه,منه
27,OK,دع,دع
28,OK,انفاسك,انفاسك
29,OK,تصافح,تصافح
30,OK,هذا,هذا
31,SUB,الخد,الحد
32,OK,قد,قد
33,OK,انتهى,انتهى
34,OK,الفصل,الفصل
35,OK,الذى,الذى
36,OK,لم,لم
37,DEL,تر,
38,SUB,منه,ترمنه
39,OK,شيئا,شيئا
40,OK,واضيئت,واضيئت
41,OK,الانوار,الانوار
42,OK,فادع,فادع
43,OK,هذا,هذا
44,OK,البائع,البائع
45,OK,واشتر,واشتر
46,OK,منه,منه
47,OK,قطعتين,قطعتين
48,OK,من,من
49,OK,الشكولاتة,الشكولاتة
50,OK,المثلوجة,المثلوجة
51,OK,وقدم,وقدم
52,OK,لها,لها
53,OK,واحدة,واحدة
54,OK,وتبسم,وتبسم
55,OK,تبسم,تبسم
56,INS,,يا
57,SUB,ياشيخ,شيخ
58,OK,هل,هل
59,OK,انت,انت
60,OK,قطعة,قطعة
61,OK,من,من
62,SUB,جليد,حليـد
63,OK,القطب,القطب
64,OK,الشمالى,الشمالى
65,OK,ولكنى,ولكنى
66,OK,استحييت,استحييت
67,OK,ان,ان
68,OK,افعل,افعل
69,OK,ما,ما
70,OK,تشير,تشير
71,OK,به,به
72,OK,هذه,هذه
73,OK,النفس,النفس
74,OK,فظلت,فظلت
75,OK,تقرعنى,تقرعنى
76,DEL,طول,
77,SUB,الفصل,طولالفصل
78,DEL,شيرلى,
79,OK,الثانى,الثانى
80,OK,وتفسد,وتفسد
81,OK,على,على
82,OK,قصة,قصة
83,INS,,شبر
84,INS,,لى
85,OK,وانتهت,وانتهت
86,OK,الرواية,الرواية
87,OK,فنهض,فنهض
88,OK,الناس,الناس
89,SUB,ونهضت,وذهضت
90,INS,,واو
91,SUB,واولتنى,لتنى
92,OK,الفتاة,الفتاة
93,OK,وجهها,وجهها
94,OK,فافسحت,فافسحت
95,OK,لها,لها
96,INS,,لتخرج
97,INS,,قبلى
98,INS,,فقالت
99,INS,,مرسى
100,OK,فابتسمت,فابتسمت
101,OK,ابتسامة,ابتسامة
102,OK,عوجاء,عوجاء
103,OK,وتحركت,وتحركت
104,OK,شفتاى,شفتاى
105,SUB,ثم,تم
106,OK,فتح,فتح
107,SUB,لله,الله
108,DEL,مرسى,
109,DEL,لتخرج,
110,SUB,قبلى,على
111,SUB,فقالت,فقلت
112,DEL,والخطوة,
113,SUB,الاولى,لسخافتى
114,SUB,مرسى,تفضلى
115,OK,فابتسمت,فابتسمت
116,OK,وقالت,وقالت
117,OK,مرة,مرة
118,OK,اخرى,اخرى
119,DEL,تفضلى,
120,SUB,على,مرسى
121,SUB,فقلت,والحطوة
122,SUB,لسخافتى,الاولى
123,OK,هى,هى
124,OK,الصعبة,الصعبة
