,operation,one,two
0,INS,,اولا
1,INS,,٩
2,INS,,قلت
3,INS,,هو
4,INS,,ذا
5,OK,وملت,وملت
6,OK,عليها,عليها
7,OK,فلثمت,فلثمت
8,OK,فمها,فمها
9,OK,ورفعت,ورفعت
10,OK,عينى,عينى
11,OK,فاذا,فاذا
12,OK,ابوها,ابوها
13,DEL,هو,
14,SUB,ذا,واقف
15,INS,,فى
16,INS,,مدخل
17,DEL,قلت,
18,DEL,هو,
19,SUB,الا,الاب
20,SUB,تقول,فتنحنحت
21,INS,,ونهضت
22,SUB,لى,وقلت
23,DEL,اولا,
24,OK,لقد,لقد
25,OK,كان,كان
26,OK,بيننا,بيننا
27,OK,رهان,رهان
28,OK,هى,هى
29,OK,تقول,تقول
30,OK,انك,انك
31,DEL,واقف,
32,DEL,فى,
33,DEL,مدخل,
34,DEL,الباب,
35,DEL,فتنحنحت,
36,DEL,ونهضت,
37,DEL,وقلت,
38,OK,نسيتنى,نسيتنى
39,OK,وانا,وانا
40,OK,اقول,اقول
41,OK,انك,انك
42,OK,لم,لم
43,OK,تنس,تنس
44,OK,فهل,فهل
45,OK,نسيت,نسيت
46,SUB,فشغله,فشفله
47,OK,الامر,الامر
48,SUB,الجديد,الجدد
49,OK,عما,عما
50,SUB,سبقه,سقه
51,OK,وانساه,وانساه
52,OK,ما,ما
53,OK,راه,راه
54,OK,وبدا,وبدا
55,OK,عليه,عليه
56,OK,انه,انه
57,OK,لا,لا
58,OK,يعرف,يعرف
59,OK,او,او
60,OK,على,على
61,OK,الاصح,الاصح
62,OK,لا,لا
63,OK,يذكر,يذكر
64,OK,هل,هل
65,OK,نسينى,نسينى
66,OK,او,او
67,OK,لم,لم
68,OK,ينسنى,ينسنى
69,OK,وشعرت,وشعرت
70,OK,الفتاة,الفتاة
71,OK,ان,ان
72,OK,الجو,الجو
73,OK,صفا,صفا
74,OK,وان,وان
75,OK,الازمة,الازمة
76,DEL,بالطبع,
77,DEL,نسيت,
78,DEL,اعترف,
79,DEL,بالحق,
80,OK,انفرجت,انفرجت
81,OK,فنهضت,فنهضت
82,OK,اليه,اليه
83,OK,وعانقته,وعانقته
84,OK,وقالت,وقالت
85,SUB,قال,بالطبع
86,DEL,انك,
87,OK,نسيت,نسيت
88,SUB,قالت,اعترف
89,SUB,الحق,بالحق
90,DEL,اى,
91,DEL,حق,
92,OK,فعادت,فعادت
93,OK,ذاكرته,ذاكرته
94,OK,تحاوره,تحاوره
95,OK,وسالها,وسالها
96,INS,,الحق
97,INS,,اى
98,INS,,حق
99,INS,,ا
100,INS,,قالت
101,INS,,انك
102,INS,,نسيت
103,INS,,قال
104,INS,,نسيت
105,INS,,سس
106,INS,,ماذا
107,OK,فقلت,فقلت
108,OK,لنفسى,لنفسى
109,OK,انك,انك
110,OK,رايتنى,رايتنى
111,OK,اقبل,اقبل
112,OK,فتاتك,فتاتك
113,OK,يا,يا
114,OK,مسكين,مسكين
115,SUB,نسيت,لقيت
116,SUB,نسيت,الفتاة
117,INS,,بعد
118,INS,,ذلك
119,SUB,ماذا,مرة
120,INS,,فقالت
121,INS,,لى
122,OK,هل,هل
123,OK,تعرف,تعرف
124,OK,انه,انه
125,OK,يخيل,يخيل
126,OK,اليه,اليه
127,OK,انه,انه
128,OK,رانى,رانى
129,OK,اقبل,اقبل
130,DEL,ولقيت,
131,DEL,الفتاة,
132,DEL,بعد,
133,DEL,ذلك,
134,DEL,مرة,
135,DEL,فقالت,
136,DEL,لى,
137,OK,رجلا,رجلا
138,OK,او,او
139,OK,ان,ان
140,OK,رجلا,رجلا
141,OK,يقبلنى,يقبلنى
142,OK,ولكن,ولكن
143,OK,هذا,هذا
144,OK,يطوف,يطوف
145,OK,براسه,براسه
146,OK,كالحلم,كالحلم
147,OK,بل,بل
148,OK,هو,هو
149,OK,فيما,فيما
150,OK,يعتقد,يعتقد
151,OK,حلم,حلم
152,INS,,فسالتها
153,SUB,وانا,ماذا
154,INS,,قلت
155,INS,,له
156,INS,,قالت
157,SUB,قبلته,قلته
158,OK,فقط,فقط
159,OK,وماذا,وماذا
160,OK,تريد,تريد
161,OK,ان,ان
162,SUB,تقول,اقول
163,OK,له,له
164,DEL,قالت,
165,DEL,ماذا,
166,OK,قلت,قلت
167,DEL,له,
168,SUB,فسالتها,وانا
169,DEL,قلت,
170,OK,اليس,اليس
171,OK,لى,لى
172,OK,شىء,شىء
173,INS,,ا
174,SUB,ازعمينى,ارعمينى
175,OK,كابيك,كابيك
176,OK,او,او
177,OK,عمك,عمك
178,OK,وقبلينى,وقبلينى
179,INS,,٠
180,OK,ام,ام
181,SUB,يجب,بجب
182,OK,ان,ان
183,OK,ارسل,ارسل
184,OK,لحيتى,لحيتى
185,OK,اولا,اولا
186,DEL,احذر,
187,OK,فصاحت,فصاحت
188,OK,بى,بى
189,INS,,احذر
190,INS,,قلت
191,OK,اذن,اذن
192,OK,هاتيها,هاتيها
193,OK,حلوة,حلوة
194,OK,طويلة,طويلة
195,INS,,ي
196,INS,,١١٨
