,operation,one,two
0,INS,,فقال
1,OK,بالطبع,بالطبع
2,SUB,معذرة,معدر
3,OK,لست,لست
4,SUB,اريد,ارنا
5,OK,ان,ان
6,SUB,استغل,استفل
7,OK,ضعفك,ضعفك
8,OK,كلا,كلا
9,SUB,اغفرى,اغفر
10,SUB,لى,لي
11,DEL,فقال,
12,SUB,فضولى,فضو
13,INS,,ان
14,OK,فانه,فانه
15,OK,ليس,ليس
16,OK,عن,عن
17,SUB,خسة,خسه
18,DEL,بل,
19,DEL,عن,
20,DEL,عن,
21,OK,وامسك,وامسك
22,OK,مترددا,مترددا
23,OK,فقالت,فقالت
24,SUB,وقد,وهد
25,OK,رات,رات
26,OK,تردده,تردده
27,OK,وادركت,وادركت
28,INS,,بغر
29,SUB,بغريزتها,يزتها
30,OK,الذكية,الذكية
31,OK,دلالته,دلالته
32,INS,,لا
33,OK,عن,عن
34,INS,,فقال
35,INS,,عن
36,OK,حب,حب
37,OK,لقد,لقد
38,OK,قلتها,قلتها
39,OK,قولى,قولى
40,OK,عنى,عنى
41,SUB,مغفل,مفعل
42,OK,ما,ما
43,SUB,شئت,ششت
44,OK,قوليه,قوليه
45,SUB,ولكنها,ولكدها
46,OK,الحقيقة,الحقيقة
47,DEL,فقال,
48,OK,وقد,وقد
49,OK,استرحت,استرحت
50,OK,الان,الان
51,SUB,رفعت,روعت
52,OK,عن,عن
53,OK,صدرى,صدرى
54,OK,حجرا,حجرا
55,SUB,تنفست,سعس
56,DEL,عجيب,
57,OK,ولا,ولا
58,OK,شك,شك
59,OK,هى,هى
60,OK,دقائق,دقائق
61,OK,رايتك,رايتك
62,OK,فيها,فيها
63,OK,ولكنى,ولكنى
64,SUB,مع,مج
65,DEL,ذلك,
66,SUB,احببتك,احستك
67,OK,كانى,كانى
68,OK,عرفتك,عرفتك
69,OK,من,من
70,OK,قبل,قبل
71,OK,ان,ان
72,OK,اخلق,اخلق
73,OK,كانما,كانما
74,OK,كنا,كنا
75,OK,معا,معا
76,OK,فى,فى
77,OK,عالم,عالم
78,OK,اخر,اخر
79,OK,قبل,قبل
80,OK,هذا,هذا
81,OK,ولست,ولست
82,OK,اقول,اقول
83,OK,هذا,هذا
84,OK,لاخدعك,لاخدعك
85,SUB,وانى,والى
86,OK,لاعلم,لاعلم
87,OK,ان,ان
88,OK,الرجل,الرجل
89,SUB,يستطيع,بستطيع
90,OK,ان,ان
91,OK,يخدع,يخدع
92,OK,المراة,المراة
93,OK,بتمثيل,بتمثيل
94,OK,دور,دور
95,OK,العاشق,العاشق
96,OK,ولكنى,ولكنى
97,OK,لا,لا
98,OK,احاول,احاول
99,OK,خداعك,خداعك
100,OK,ولا,ولا
101,SUB,مطمع,مملمع
102,OK,لى,لى
103,OK,فيك,فيك
104,OK,كل,كل
105,DEL,ما,
106,SUB,اعرفه,مااعرفه
107,OK,انى,انى
108,SUB,احببتك,احستك
109,OK,قد,قد
110,SUB,يكون,كون
111,OK,هذا,هذا
112,OK,شعورا,شعورا
113,SUB,وقتيا,وهسا
114,OK,يفتر,يفتر
115,OK,بعد,بعد
116,OK,قليل,قليل
117,OK,او,او
118,SUB,كثير,كثي
119,OK,واى,واى
120,OK,حب,حب
121,OK,لا,لا
122,OK,يفتر,يفتر
123,OK,على,على
124,OK,كل,كل
125,OK,حال,حال
126,OK,لا,لا
127,OK,اعلم,اعلم
128,OK,اعرف,اعرف
129,OK,فقط,فقط
130,OK,انى,انى
131,OK,انا,انا
132,OK,فوجئت,فوجئت
133,SUB,بهذا,هذا
134,OK,الحب,الحب
135,OK,الذى,الذى
136,OK,غمر,غمر
137,OK,نفسى,نفسى
138,OK,وشاع,وشاع
139,OK,فيها,فيها
140,OK,علوا,علوا
141,OK,وسفلا,وسفلا
142,OK,انظرى,انظرى
143,OK,اليه,اليه
144,SUB,كيف,كف
145,SUB,شئت,شت
146,OK,باستخفاف,باستخفاف
147,OK,اذا,اذا
148,OK,اردت,اردت
149,OK,او,او
150,OK,لم,لم
151,SUB,يسعك,يسمعك
152,SUB,غير,غي
153,OK,ذلك,ذلك
154,OK,ولكن,ولكن
155,OK,صدقينى,صدقينى
156,OK,فانى,فانى
157,OK,احتمل,احتمل
158,OK,الاستخفاف,الاستخفاف
159,OK,ولكنى,ولكنى
160,OK,لا,لا
161,OK,استطيع,استطيع
162,OK,ان,ان
163,OK,احتمل,احتمل
164,SUB,التكذيب,التكذب
165,OK,كلا,كلا
166,SUB,الم,فقالت
167,SUB,تسمع,سساطة
168,DEL,هات,
169,SUB,اذنك,انى
170,DEL,قالت,
171,SUB,ايه,اصدقك
172,OK,فصاح,فصاح
173,OK,بها,بها
174,SUB,انى,انه
175,DEL,اصدقك,
176,SUB,فقالت,قالت
177,SUB,ببساطة,الم
178,INS,,تسمع
179,INS,,٠
180,INS,,هات
181,INS,,اذنك
182,OK,وانا,وانا
183,OK,اصيح,اصيح
184,OK,لك,لك
185,OK,فيها,فيها
186,OK,صدقتك,صدقتك
187,OK,هل,هل
188,OK,سمعت,سمعت
189,OK,الان,الان
190,INS,,ا
191,INS,,لا
192,SUB,لالالالا,لالا
193,INS,,لا
194,INS,,صد
195,SUB,صدقتك,قتك
196,OK,معناها,معناها
197,OK,صدقتك,صدقتك
198,OK,فقط,فقط
199,DEL,انظرى,
200,DEL,اليس,
201,OK,وعرف,وعرف
202,OK,اسمها,اسمها
203,OK,الكامل,الكامل
204,SUB,اسم,واسم
205,OK,ابيها,ابيها
206,SUB,ايضا,ابضا
207,OK,فقال,فقال
208,OK,وهو,وهو
209,DEL,يمسح,
210,SUB,جبينه,حينه
211,INS,,انتظرى
212,INS,,ايس
213,SUB,والدك,الدلك
214,OK,هو,هو
215,OK,الذى,الذى
216,OK,كان,كان
217,OK,ضابطا,ضابطا
218,OK,فى,فى
219,OK,الجيش,الجيش
220,INS,,٠
221,DEL,وكان,
222,DEL,يسكن,
223,DEL,فى,
224,DEL,شارع,
225,SUB,قال,قاات
226,OK,هو,هو
227,SUB,بعينه,اهيه
228,INS,,قال
229,INS,,وان
230,INS,,سدن
231,INS,,و
