,operation,one,two
0,SUB,الطبع,الطبيع
1,OK,وعن,وعن
2,OK,امها,امها
3,OK,سرعة,سرعة
4,OK,الاستجابة,الاستجابة
5,SUB,لدواعي,لدواعى
6,SUB,الخير,الحي
7,SUB,وقد,وق
8,OK,مات,مات
9,OK,ابوها,ابوها
10,OK,قبل,قبل
11,OK,سنوات,سنوات
12,OK,فلم,فلم
13,OK,يبق,يبق
14,OK,لامها,لامها
15,OK,سواها,سواها
16,OK,ولم,ولم
17,OK,تهمل,تهمل
18,OK,تربيتها,تربيتها
19,OK,ولكنها,ولكنها
20,OK,كان,كان
21,OK,ينقصها,ينقصها
22,OK,حزم,حزم
23,OK,زوجها,زوجها
24,SUB,وحكمته,وحكمنه
25,OK,فالقت,فالقت
26,OK,لها,لها
27,OK,الحبل,الحبل
28,OK,على,على
29,OK,الغارب,الغارب
30,SUB,وهى,ومى
31,SUB,تحسب,تحسبانها
32,DEL,انها,
33,OK,لا,لا
34,OK,تعدو,تعدو
35,SUB,ما,ماتان
36,DEL,كان,
37,SUB,يصنع,بصنع
38,OK,ابوها,ابوها
39,OK,على,على
40,OK,ان,ان
41,OK,الفتاة,الفتاة
42,OK,لم,لم
43,OK,يكن,يكن
44,SUB,فيها,فيهسا
45,OK,سوء,سوء
46,OK,ولم,ولم
47,SUB,تثمر,تدمر
48,OK,الحرية,الحرية
49,OK,شرا,شرا
50,OK,وانما,وانما
51,OK,اكدت,اكدت
52,OK,استقلالها,استقلالها
53,OK,واورثتها,واورثتها
54,OK,تمردا,تمردا
55,SUB,صريحا,صررةا
56,INS,,عا
57,INS,,الفتاة
58,OK,على,على
59,OK,كل,كل
60,OK,قيد,قيد
61,OK,من,من
62,SUB,القيود,القيودالتى
63,DEL,التي,
64,SUB,يفرضها,يفرضهاالعرف
65,DEL,العرف,
66,SUB,حتى,تى
67,DEL,على,
68,SUB,الفتاة,ما
69,SUB,الحديثة,الحدثة
70,OK,وكانت,وكانت
71,OK,امها,امها
72,OK,وبعض,وبعض
73,OK,اهلها,اهلها
74,OK,يشق,يشق
75,OK,عليهم,عليهم
76,DEL,ذلك,
77,SUB,احيانا,ذلكاحيانا
78,OK,فتقول,فتقول
79,OK,لهم,لهم
80,OK,انى,انى
81,OK,لا,لا
82,OK,افعل,افعل
83,OK,سوءا,سوءا
84,OK,ولا,ولا
85,OK,اسىء,اسىء
86,OK,ادبى,ادبى
87,OK,ولا,ولا
88,SUB,اتوقح,اتى
89,INS,,قح
90,OK,على,على
91,OK,احد,احد
92,OK,ولا,ولا
93,OK,قيمة,قيمة
94,SUB,لخروجى,لحروجى
95,OK,وحدى,وحدى
96,OK,او,او
97,OK,مرافقة,مرافقة
98,OK,اصحابى,اصحابى
99,OK,وصواحبى,وصواحبى
100,OK,الى,الى
101,OK,السينما,السينما
102,OK,او,او
103,OK,غيرها,غيرها
104,INS,,لانى
105,INS,,استطيع
106,INS,,بسهولة
107,INS,,وبلا
108,INS,,عناء
109,INS,,ان
110,INS,,احافظ
111,INS,,على
112,INS,,نفسى
113,OK,فكانت,فكانت
114,OK,امها,امها
115,OK,تسكت,تسكت
116,OK,ولا,ولا
117,OK,تقول,تقول
118,OK,شيئا,شيئا
119,OK,لعلمها,لعلمها
120,OK,ان,ان
121,OK,الكلام,الكلام
122,OK,لا,لا
123,SUB,خير,خي
124,OK,فيه,فيه
125,OK,ولم,ولم
126,OK,تكن,تكن
127,OK,جليلة,جليلة
128,OK,بارعة,بارعة
129,OK,الحسن,الحسن
130,OK,ولكن,ولكن
131,OK,صوتها,صوتها
132,OK,كانت,كانت
133,OK,له,له
134,OK,حلاوة,حلاوة
135,OK,التغريد,التغريد
136,OK,وكانت,وكانت
137,OK,نظرتها,نظرتها
138,SUB,الحالمة,الالة
139,OK,تفعل,تفعل
140,OK,فعلين,فعلين
141,OK,يبدوان,يبدوان
142,OK,متناقضين,متناقضين
143,DEL,تنعش,
144,OK,القلب,القلب
145,OK,وتفتر,وتفتر
146,OK,الجسم,الجسم
147,OK,فاذا,فاذا
148,OK,ادامت,ادامت
149,OK,اليك,اليك
150,OK,كرة,كرة
151,OK,الطرف,الطرف
152,INS,,ـ
153,OK,على,على
154,OK,عادتها,عادتها
155,OK,اذا,اذا
156,OK,سرها,سرها
157,OK,منك,منك
158,OK,عمل,عمل
159,OK,او,او
160,OK,قول,قول
161,INS,,ـ
162,OK,شاع,شاع
163,OK,الرضى,الرضى
164,OK,فى,فى
165,OK,نفسك,نفسك
166,OK,وفاضت,وفاضت
167,INS,,باا
168,SUB,بالسرور,سرور
169,OK,ودار,ودار
170,OK,راسك,راسك
171,OK,واحسست,واحسست
172,SUB,بالخدر,نالحدر
173,OK,فى,فى
174,SUB,اعصابك,اعصاك
175,OK,وكانت,وكانت
176,OK,اقرب,اقرب
177,OK,الى,الى
178,OK,القصر,القصر
179,OK,منها,منها
180,OK,الى,الى
181,OK,الطول,الطول
182,OK,والى,والى
183,OK,الامتلاء,الامتلاء
184,OK,منها,منها
185,OK,الى,الى
186,OK,النحافة,النحافة
187,OK,والهزال,والهزال
188,OK,وقد,وقد
189,OK,حمتها,حمتها
190,OK,كثرة,كثرة
191,OK,الحركة,الحركة
192,OK,والولع,والولع
193,SUB,بالمشى,بالمنى
194,OK,فى,فى
