,operation,one,two
0,SUB,رجعنا,جعنا
1,OK,من,من
2,OK,السويس,السويس
3,OK,على,على
4,OK,عجل,عجل
5,INS,,ـ
6,OK,اختى,اختى
7,OK,وزوجها,وزوجها
8,OK,وانا,وانا
9,INS,,ـ
10,OK,وكنا,وكنا
11,OK,نقضى,نقضى
12,OK,فيها,فيها
13,SUB,اياما,اناما
14,OK,فقد,فقد
15,DEL,بان,
16,DEL,عمدة,
17,DEL,قريتنا,
18,DEL,قادم,
19,DEL,وسينزل,
20,DEL,علينا,
21,DEL,فرحة,
22,OK,تلقينا,تلقينا
23,OK,نبا,نبا
24,OK,من,من
25,OK,خادمتنا,خادمتنا
26,OK,القديمة,القديمة
27,OK,الامينة,الامينة
28,INS,,فرحة
29,INS,,ان
30,INS,,عمدة
31,INS,,قرتنا
32,INS,,قاد
33,INS,,م
34,INS,,وسينزل
35,SUB,ضيفا,يفا
36,SUB,اجابة,احالة
37,OK,لدعوة,لدعوة
38,SUB,قديمة,قدمة
39,SUB,نسيناها,نسسناها
40,OK,فاسرعنا,فاسرعنا
41,OK,نحشو,نحشو
42,OK,الحقائب,الحقائب
43,OK,حشوا,حشوا
44,OK,بلا,بلا
45,OK,عناية,عناية
46,OK,لنكون,لنكون
47,OK,فى,فى
48,OK,البيت,البيت
49,OK,قبل,قبل
50,OK,ان,ان
51,OK,يصل,يصل
52,OK,ومضى,ومضى
53,OK,ابن,ابن
54,OK,عمى,عمى
55,SUB,زوج,ذوج
56,SUB,اختى,اجتى
57,SUB,فجاء,فحاء
58,SUB,بالسيارة,السيارة
59,SUB,وكنت,وكنن
60,OK,قد,قد
61,OK,هضت,هضت
62,OK,ساقى,ساقى
63,OK,قبل,قبل
64,OK,ذلك,ذلك
65,OK,بيوم,بيوم
66,OK,فلم,فلم
67,OK,يبق,يبق
68,SUB,مفر,مهر
69,OK,من,من
70,OK,ان,ان
71,SUB,يسوق,يسوف
72,OK,هو,هو
73,OK,السيارة,السيارة
74,OK,وان,وان
75,OK,كان,كان
76,OK,لا,لا
77,OK,يحسن,يحسن
78,OK,ذلك,ذلك
79,OK,ولم,ولم
