,operation,one,two
0,OK,تراه,تراه
1,OK,مات,مات
2,OK,واين,واين
3,OK,هذه,هذه
4,OK,هى,هى
5,OK,المسالة,المسالة
6,OK,ولست,ولست
7,OK,اعتقد,اعتقد
8,OK,ان,ان
9,OK,فى,فى
10,OK,وسعك,وسعك
11,OK,ان,ان
12,OK,تساعدنى,تساعدنى
13,OK,ولكن,ولكن
14,OK,ادر,ادر
15,OK,المسالة,المسالة
16,OK,فى,فى
17,OK,خاطرك,خاطرك
18,OK,عسى,عسى
19,OK,ان,ان
20,OK,تهتدى,تهتدى
21,OK,الى,الى
22,OK,شىء,شىء
23,OK,فتخبرنى,فتخبرنى
24,OK,اذا,اذا
25,OK,سمحت,سمحت
26,OK,ولك,ولك
27,OK,الشكر,الشكر
28,OK,ونهض,ونهض
29,OK,واقفا,واقفا
30,SUB,ايذانا,اذانا
31,OK,بانتهاء,بانتهاء
32,OK,المقابلة,المقابلة
33,OK,ولكن,ولكن
34,OK,سعيدا,سعيدا
35,OK,كان,كان
36,OK,مطرقا,مطرقا
37,OK,وكان,وكان
38,OK,يفرك,يفرك
39,OK,جبينه,جبينه
40,OK,باصابعه,باصابعه
41,OK,فلم,فلم
42,OK,ير,ير
43,OK,المدير,المدير
44,OK,يقف,يقف
45,OK,فعاد,فعاد
46,OK,ذاك,ذاك
47,OK,الى,الى
48,OK,مقعده,مقعده
49,OK,على,على
50,OK,مهل,مهل
51,OK,وقد,وقد
52,OK,جال,جال
53,OK,بذهنه,بذهنه
54,OK,ان,ان
55,OK,لعل,لعل
56,OK,هذا,هذا
57,SUB,الشاب,الشا
58,OK,يعرف,يعرف
59,OK,شيئا,شيئا
60,INS,,يستحق
61,OK,ان,ان
62,OK,يصغى,يصغى
63,OK,اليه,اليه
64,OK,وتنبه,وتنبه
65,OK,سعيد,سعيد
66,OK,ورفع,ورفع
67,OK,راسه,راسه
68,OK,وقال,وقال
69,OK,وعينه,وعينه
70,OK,على,على
71,INS,,السقف
72,SUB,عبد,عد
73,OK,القادر,القادر
74,OK,التميمى,التميمى
75,OK,اى,اى
76,OK,نعم,نعم
77,OK,اذكر,اذكر
78,OK,هذا,هذا
79,OK,الاسم,الاسم
80,OK,وان,وان
81,OK,كنت,كنت
82,OK,لم,لم
83,OK,اقرا,اقرا
84,OK,له,له
85,OK,شيئا,شيئا
86,DEL,السقف,
87,OK,قرات,قرات
88,OK,عنه,عنه
89,OK,ولكن,ولكن
90,OK,لم,لم
91,OK,اقرا,اقرا
92,OK,له,له
93,OK,وسمعت,وسمعت
94,OK,من,من
95,OK,استاذنا,استاذنا
96,OK,فى,فى
97,OK,الجامعة,الجامعة
98,OK,ان,ان
99,OK,الناس,الناس
100,OK,فى,فى
101,OK,عصره,عصره
102,OK,كانوا,كانوا
103,OK,فى,فى
104,OK,حيرة,حيرة
105,OK,من,من
106,OK,امره,امره
107,OK,وكان,وكان
108,OK,اكثرهم,اكثرهم
109,DEL,لا,
110,SUB,يعرف,لايعرف
111,OK,له,له
112,OK,جدا,جدا
113,OK,من,من
114,OK,هزل,هزل
115,OK,وكان,وكان
116,OK,يتهكم,يتهكم
117,OK,بكل,بكل
118,SUB,شىء,شء
119,OK,كل,كل
120,SUB,شىء,شء
121,OK,حتى,حتى
122,OK,نفسه,نفسه
123,OK,وكان,وكان
124,OK,اسلوبه,اسلوبه
125,SUB,جديدا,جددا
126,OK,فى,فى
127,OK,بابه,بابه
128,OK,فاخذ,فاخذ
129,OK,الناس,الناس
130,OK,على,على
131,SUB,غرة,غره
132,OK,وكثر,وكثر
133,OK,مقلدوه,مقلدوه
134,OK,ولكنهم,ولكنهم
135,OK,اخفقوا,اخفقوا
136,OK,فاقصروا,فاقصروا
137,OK,وهنا,وهنا
138,OK,تململ,تململ
139,OK,المدير,المدير
140,OK,فما,فما
141,OK,كانت,كانت
142,OK,به,به
143,OK,حاجة,حاجة
144,OK,الى,الى
145,OK,من,من
146,OK,يصف,يصف
147,OK,له,له
148,OK,الرجل,الرجل
149,OK,وانما,وانما
150,OK,كانت,كانت
151,OK,حاجته,حاجته
152,OK,الى,الى
153,OK,من,من
154,OK,يدله,يدله
155,OK,عليه,عليه
156,OK,او,او
157,OK,على,على
158,OK,مكان,مكان
159,OK,قبره,قبره
160,DEL,نعم,
161,DEL,واذكر,
162,DEL,ان,
163,DEL,استاذنا,
164,OK,ومضى,ومضى
165,OK,سعيد,سعيد
166,OK,فى,فى
167,OK,كلامه,كلامه
168,SUB,غير,غي
169,SUB,عابئ,عابىء
170,OK,بضجر,بضجر
171,OK,المدير,المدير
172,OK,فقال,فقال
173,INS,,نعم
174,INS,,واذكر
175,INS,,ان
176,INS,,استاذنا
177,OK,قال,قال
178,OK,انه,انه
179,OK,رحل,رحل
180,OK,من,من
181,OK,مصر,مصر
182,OK,وخلف,وخلف
183,OK,اسرته,اسرته
