,operation,one,two
0,INS,,ب
1,INS,,فقاات
2,INS,,واظنك
3,INS,,كنت
4,INS,,ستنام
5,OK,فقال,فقال
6,INS,,م
7,DEL,الى,
8,SUB,جانبى,فا
9,DEL,عامدا,
10,OK,اى,اى
11,SUB,ولله,والله
12,OK,كاد,كاد
13,OK,النعاس,النعاس
14,SUB,يغلبني,يغلبنى
15,SUB,فقال,قالت
16,SUB,معترفا,هذا
17,SUB,واظنك,العن
18,DEL,كنت,
19,DEL,ستنام,
20,SUB,فقالت,قال
21,OK,ولكنك,ولكنك
22,OK,امرتنى,امرتنى
23,OK,ان,ان
24,OK,ابقى,ابقى
25,OK,هناك,هناك
26,OK,ولا,ولا
27,SUB,اجىء,احىء
28,INS,,قالت
29,INS,,وتتركنى
30,INS,,مع
31,INS,,الثعبان
32,OK,قال,قال
33,SUB,هذا,لا
34,INS,,تكو
35,INS,,ني
36,SUB,العن,متعنته
37,OK,قالت,قالت
38,OK,لن,لن
39,OK,اجىء,اجىء
40,OK,الى,الى
41,SUB,هنا,هزا
42,DEL,قالت,
43,DEL,لا,
44,DEL,تكونى,
45,DEL,متعنتة,
46,DEL,قال,
47,DEL,وتتركنى,
48,DEL,مع,
49,DEL,الثعبان,
50,DEL,قالت,
51,OK,بعد,بعد
52,OK,اليوم,اليوم
53,DEL,بل,
54,DEL,انتهى,
55,DEL,شهر,
56,DEL,العسل,
57,SUB,قالت,فقال
58,INS,,بضحك
59,OK,انتهى,انتهى
60,OK,فصل,فصل
61,OK,الحمامات,الحمامات
62,SUB,الشمسية,الم
63,SUB,فقال,قالت
64,INS,,لا
65,SUB,بضحك,بل
66,SUB,ايه,انتهى
67,OK,شهر,شهر
68,SUB,ال,العسل
69,DEL,ال,
70,OK,فالتفت,فالتفت
71,OK,اليها,اليها
72,OK,وصاح,وصاح
73,OK,بها,بها
74,INS,,انه
75,INS,,نذر
76,INS,,ال
77,INS,,ال
78,INS,,قالت
79,OK,نعم,نعم
80,OK,شهر,شهر
81,OK,العسل,العسل
82,OK,الا,الا
83,SUB,تعرف,تعرو
84,OK,ما,ما
85,OK,هو,هو
86,OK,انا,انا
87,OK,وزوجى,وزوجى
88,OK,هنا,هنا
89,OK,فى,فى
90,OK,الفندق,الفندق
91,OK,وسنعود,وسنعود
92,DEL,قالت,
93,OK,الى,الى
94,OK,القاهرة,القاهرة
95,OK,غدا,غدا
96,OK,واسمع,واسمع
97,OK,ان,ان
98,OK,زوجى,زوجى
99,SUB,غيور,عيور
100,SUB,جدا,حدا
101,SUB,اسرع,ار
102,INS,,ع
103,OK,ما,ما
104,SUB,يكون,كون
105,OK,انسان,انسان
106,SUB,الى,ال
107,OK,اساءة,اساءة
108,OK,الظن,الظن
109,OK,فاحذر,فاحذر
110,OK,ابق,ابق
111,SUB,حكاية,حكانة
112,SUB,حواء,واء
113,SUB,والحية,والحبة
114,INS,,رنك
115,INS,,ويكا
116,INS,,قال
117,INS,,تعنين
118,OK,بينى,بينى
119,SUB,وبينك,وبين
120,SUB,متى,رفسى
121,SUB,قال,قالت
122,INS,,سارتسام
123,OK,لا,لا
124,OK,سنلتقى,سنلتقى
125,SUB,يوما,دوما
126,DEL,قالت,
127,DEL,بابتسام,
128,DEL,تعنين,
129,DEL,بينى,
130,DEL,وبين,
131,DEL,نفسى,
132,OK,قال,قال
133,OK,متى,متى
134,INS,,٠٠
135,INS,,طمئنينى
136,INS,,قاات
137,SUB,ايقنت,اقنت
138,OK,ان,ان
139,OK,يدك,يدك
140,OK,لم,لم
141,OK,يبق,يبق
142,OK,بها,بها
143,OK,اثر,اثر
144,SUB,من,ون
145,SUB,الحية,الحبة
146,INS,,٢١٧
