,operation,one,two
0,OK,فسخطت,فسخطت
1,OK,على,على
2,OK,نفسى,نفسى
3,OK,وصببت,وصببت
4,OK,وجهى,وجهى
5,OK,فى,فى
6,OK,قالب,قالب
7,OK,صارم,صارم
8,OK,من,من
9,SUB,الجد,الحد
10,OK,وجعلت,وجعلت
11,OK,عينى,عينى
12,OK,الى,الى
13,OK,الستار,الستار
14,OK,لا,لا
15,OK,احولها,احولها
16,OK,عنه,عنه
17,OK,وبدات,وبدات
18,OK,الرواية,الرواية
19,OK,ووضعت,ووضعت
20,OK,كوعى,كوعى
21,OK,على,على
22,OK,المسند,المسند
23,INS,,ـ
24,OK,عفوا,عفوا
25,OK,وكانت,وكانت
26,OK,كفها,كفها
27,SUB,عليها,عليـه
28,SUB,ايضا,انضا
29,OK,فلمسها,فلمسها
30,OK,كمى,كمى
31,OK,فجذبت,فجذبت
32,OK,يدى,يدى
33,OK,وتمتمت,وتمتمت
34,OK,بالفاظ,بالفاظ
35,SUB,اعتذر,اعتذارلم
36,DEL,لم,
37,OK,اسمعها,اسمعها
38,OK,انا,انا
39,OK,فكيف,فكيف
40,OK,بها,بها
41,OK,ولم,ولم
42,SUB,يسعنى,يسسعنى
43,OK,الا,الا
44,OK,ان,ان
45,OK,اضع,اضع
46,OK,يدى,يدى
47,OK,على,على
48,OK,ساقى,ساقى
49,OK,ولم,ولم
50,OK,اعد,اعد
51,OK,ارى,ارى
52,OK,او,او
53,OK,اسمع,اسمع
54,OK,شيئا,شيئا
55,OK,من,من
56,OK,الرواية,الرواية
57,OK,وكانت,وكانت
58,DEL,انك,
59,DEL,بليد,
60,DEL,هذا,
61,DEL,انت,
62,DEL,وحمار,
63,DEL,ايضا,
64,DEL,اين,
65,OK,نفسى,نفسى
66,OK,تقول,تقول
67,OK,لى,لى
68,OK,بصوت,بصوت
69,OK,غليظ,غليظ
70,OK,فيما,فيما
71,OK,احس,احس
72,INS,,انك
73,INS,,ليد
74,INS,,هذا
75,INS,,انت
76,INS,,وحمار
77,INS,,ايضا
78,INS,,اين
79,OK,جراتك,جراتك
80,SUB,لماذا,لملاذا
81,OK,تجفل,تجفل
82,OK,من,من
83,OK,هذه,هذه
84,OK,الفتاة,الفتاة
85,OK,الوديعة,الوديعة
86,OK,التى,التى
87,OK,تتوقع,تتوقع
88,OK,منك,منك
89,OK,ان,ان
90,OK,تكلمها,تكلمها
91,OK,والتى,والتى
92,OK,وطنت,وطنت
93,OK,نفسها,نفسها
94,OK,على,على
95,OK,ذلك,ذلك
96,OK,واستراحت,واستراحت
97,OK,اليه,اليه
98,OK,هل,هل
99,OK,بلغ,بلغ
100,DEL,من,
101,OK,سخافتك,سخافتك
102,OK,وجبنك,وجبنك
103,SUB,ان,ا
104,OK,تتوقع,تتوقع
105,OK,ان,ان
106,OK,تبداك,تبداك
107,OK,هى,هى
108,OK,بالكلام,بالكلام
109,SUB,اجترئ,اجترىء
110,OK,يا,يا
111,OK,شيخ,شيخ
112,OK,لقد,لقد
113,OK,كان,كان
114,OK,اجدادك,اجدادك
115,OK,الاولون,الاولون
116,OK,يخطفون,يخطفون
117,OK,النساء,النساء
118,OK,خطفا,خطفا
119,OK,ولا,ولا
120,OK,يبالون,يبالون
121,OK,شيئا,شيئا
122,OK,وكان,وكان
123,OK,النساء,النساء
124,OK,يسرهن,يسرهن
125,OK,ذلك,ذلك
126,OK,وقد,وقد
127,OK,ذهب,ذهب
128,INS,,زمان
129,OK,الخطف,الخطف
130,OK,بالقوة,بالقوة
131,OK,ولكنه,ولكنه
132,OK,بقى,بقى
133,INS,,ـ
134,OK,وسيظل,وسيظل
135,DEL,الجارة,
136,SUB,باقيا,باقيات
137,OK,ان,ان
138,OK,المراة,المراة
139,OK,تنتظر,تنتظر
140,OK,من,من
141,OK,الرجل,الرجل
142,OK,ان,ان
143,OK,يهاجمها,يهاجمها
144,OK,بالكلام,بالكلام
145,OK,على,على
146,OK,الاقل,الاقل
147,SUB,ثم,تم
148,SUB,بعد,سعد
149,OK,ذلك,ذلك
150,OK,بالقبل,بالقبل
151,OK,والضمات,والضمات
152,OK,والعناق,والعناق
153,INS,,فقلت
154,INS,,لها
155,OK,استحى,استحى
156,OK,يا,يا
157,OK,نفس,نفس
158,SUB,اننا,االنا
159,OK,فى,فى
160,OK,سينما,سينما
161,OK,وهذا,وهذا
162,OK,الكلام,الكلام
163,OK,هذا,هذا
164,OK,التحريض,التحريض
165,OK,على,على
166,DEL,فقلت,
167,DEL,لها,
168,OK,الاعمال,الاعمال
169,SUB,الفاضحه,الفاضحة
170,OK,لا,لا
171,OK,يليق,يليق
172,OK,اننى,اننى
173,OK,رجل,رجل
174,OK,متمدين,متمدين
175,OK,ولست,ولست
176,OK,وحشا,وحشا
177,OK,كما,كما
178,OK,كان,كان
179,OK,ابائى,ابائى
180,OK,فسخرت,فسخرت
181,OK,منى,منى
182,OK,نفسى,نفسى
183,OK,وضحكت,وضحكت
184,DEL,نعم,
185,OK,ضحكت,ضحكت
186,OK,الملعونة,الملعونة
187,OK,ضحك,ضحك
188,OK,السخر,السخر
189,OK,والزراية,والزراية
190,DEL,اين,
191,DEL,المدنية,
192,DEL,سبحان,
193,DEL,لله,
194,DEL,العظيم,
195,OK,فكدت,فكدت
196,OK,اجن,اجن
197,OK,ولكنها,ولكنها
198,OK,لم,لم
199,OK,تعبا,تعبا
200,OK,بذلك,بذلك
201,OK,وذهبت,وذهبت
202,OK,تقول,تقول
203,INS,,اين
204,INS,,المدنية
205,INS,,سحان
206,INS,,الله
207,INS,,العظيم
208,OK,وهل,وهل
209,OK,المدنية,المدنية
210,SUB,تمنع,تمنيع
211,OK,انك,انك
212,OK,انسان,انسان
213,OK,وان,وان
214,OK,شعورك,شعورك
215,OK,بالمراة,بالمراة
216,OK,هو,هو
217,OK,نفس,نفس
218,OK,شعور,شعور
219,OK,جدك,جدك
220,OK,الاعلى,الاعلى
221,OK,الذى,الذى
222,OK,كان,كان
223,OK,يسكن,يسكن
224,OK,الكهوف,الكهوف
225,OK,والغيران,والغيران
226,INS,,ا
227,OK,او,او
228,OK,تخشى,تخشى
229,OK,ان,ان
230,OK,تغضبها,تغضبها
231,OK,بالتطفل,بالتطفل
232,OK,عليها,عليها
233,OK,فاعلم,فاعلم
234,OK,ان,ان
235,OK,المراة,المراة
236,OK,انما,انما
237,OK,يغضبها,يغضبها
238,OK,ان,ان
239,OK,ترى,ترى
240,OK,الرجل,الرجل
241,OK,بليدا,بليدا
242,SUB,جبانا,حبانا
243,OK,هذه,هذه
244,OK,يدها,يدها
245,OK,على,على
246,OK,مسند,مسند
247,OK,الكرسى,الكرسى
248,OK,فضع,فضع
249,OK,يدك,يدك
250,OK,عليها,عليها
251,OK,نعم,نعم
252,OK,لا,لا
253,OK,تخف,تخف
254,OK,وماذا,وماذا
255,OK,تخاف,تخاف
256,OK,انها,انها
257,OK,لن,لن
258,OK,تاكلك,تاكلك
259,OK,بل,بل
260,OK,ستترك,ستترك
261,SUB,كفها,كفوا
262,OK,تحت,تحت
263,OK,كفك,كفك
264,OK,وتنعم,وتنعم
265,SUB,بملامستك,بملامسرتك
