,operation,one,two
0,OK,وكنت,وكنت
1,OK,مقتنعا,مقتنعا
2,OK,بهذا,بهذا
3,OK,الراى,الراى
4,OK,حتى,حتى
5,OK,لقد,لقد
6,OK,اشتريت,اشتريت
7,INS,,صفيحة
8,INS,,بنزين
9,INS,,من
10,INS,,القناطر
11,INS,,وضعناها
12,INS,,معنا
13,INS,,فى
14,INS,,التاكسى
15,INS,,ء
16,INS,,وقلت
17,INS,,للولو
18,INS,,لا
19,OK,لهذا,لهذا
20,OK,فائدة,فائدة
21,OK,اخرى,اخرى
22,OK,هى,هى
23,OK,ان,ان
24,OK,يعتقد,يعتقد
25,OK,سائق,سائق
26,OK,التاكسى,التاكسى
27,OK,حين,حين
28,DEL,معنا,
29,DEL,فى,
30,DEL,التاكسى,
31,DEL,وقلت,
32,DEL,للولو,
33,OK,نتركه,نتركه
34,OK,ونركب,ونركب
35,OK,سيارتنا,سيارتنا
36,OK,انا,انا
37,OK,ما,ما
38,OK,استاجرنا,استاجرنا
39,OK,سيارته,سيارته
40,OK,الا,الا
41,OK,لهذا,لهذا
42,OK,السبب,السبب
43,OK,فلا,فلا
44,OK,يروح,يروح
45,OK,يعجب,يعجب
46,OK,او,او
47,OK,يسال,يسال
48,OK,عن,عن
49,OK,شىء,شىء
50,OK,ولا,ولا
51,OK,يبدو,يبدو
52,OK,له,له
53,SUB,شىء,شيء
54,OK,غريب,غريب
55,SUB,فى,ى
56,OK,عملنا,عملنا
57,OK,وقد,وقد
58,OK,شاء,شاء
59,SUB,لله,الله
60,OK,ان,ان
61,OK,يحقق,يحقق
62,OK,ظنى,ظنى
63,OK,فما,فما
64,OK,كدنا,كدنا
65,OK,نقطع,نقطع
66,DEL,خمسة,
67,OK,كيلومترات,كيلومترات
68,OK,من,من
69,OK,الطريق,الطريق
70,OK,بعد,بعد
71,OK,ان,ان
72,OK,تركنا,تركنا
73,OK,القناطر,القناطر
74,OK,واخذنا,واخذنا
75,OK,فى,فى
76,OK,سكة,سكة
77,OK,قليوب,قليوب
78,OK,حتى,حتى
79,OK,وجدنا,وجدنا
80,SUB,السيارة,السيا
81,INS,,ة
82,INS,,ا
83,INS,,ر
84,INS,,٠و
85,SUB,واوجز,وجز
86,OK,فاقول,فاقول
87,OK,انا,انا
88,OK,ركبناها,ركبناها
89,OK,فرحين,فرحين
90,OK,وعدنا,وعدنا
91,OK,الى,الى
92,OK,القناطر,القناطر
93,OK,عسى,عسى
94,OK,ان,ان
95,OK,نجد,نجد
