,operation,one,two
0,INS,,١٥
1,OK,قال,قال
2,OK,عبد,عبد
3,OK,الرحمن,الرحمن
4,OK,فهذا,فهذا
5,OK,ما,ما
6,OK,سالت,سالت
7,OK,عنه,عنه
8,SUB,نفسيمنذ,نفسى
9,INS,,منذ
10,OK,الليلة,الليلة
11,OK,وان,وان
12,OK,كرام,كرام
13,SUB,الناسمثلك,الناس
14,INS,,مثلك
15,OK,ليعنفون,ليعنفون
16,OK,بانفسهم,بانفسهم
17,OK,اشد,اشد
18,OK,العنف,العنف
19,OK,حتى,حتى
20,OK,لا,لا
21,OK,يظهر,يظهر
22,OK,احد,احد
23,SUB,على,عل
24,OK,ما,ما
25,OK,يحبون,يحبون
26,OK,ان,ان
27,SUB,يخفوا,يحفوا
28,OK,من,من
29,OK,الامر,الامر
30,OK,وقد,وقد
31,OK,عرفت,عرفت
32,OK,ما,ما
33,OK,بينك,بينك
34,SUB,وبيني,وبيبى
35,OK,من,من
36,OK,الود,الود
37,OK,والاخاء,والاخاء
38,OK,فانا,فانا
39,OK,عند,عند
40,OK,ما,ما
41,OK,تحب,تحب
42,OK,من,من
43,OK,المعونة,المعونة
44,OK,ان,ان
45,OK,احتجت,احتجت
46,OK,اليها,اليها
47,OK,في,في
48,OK,تجارتك,تجارتك
49,OK,او,او
50,SUB,في,ف
51,OK,تزويج,تزويج
52,OK,خالد,خالد
53,OK,فان,فان
54,OK,خالدا,خالدا
55,SUB,عندي,عندى
56,OK,بمنزلة,بمنزلة
57,SUB,ابني,ابيى
58,OK,رحمهما,رحمهما
59,SUB,لله,الله
60,OK,قال,قال
61,SUB,علي,عل
62,OK,بارك,بارك
63,SUB,لله,الله
64,OK,عليك,عليك
65,SUB,في,فى
66,OK,مالك,مالك
67,SUB,وولدك,وولدكا
68,SUB,ولكن,ولككن
69,OK,افهمت,افهمت
70,OK,معنى,معنى
71,OK,الاية,الاية
72,SUB,التي,التى
73,OK,تلاها,تلاها
74,OK,الشيخ,الشيخ
75,INS,,٢
76,OK,قال,قال
77,OK,عبد,عبد
78,OK,الرحمن,الرحمن
79,OK,لم,لم
80,OK,افهمها,افهمها
81,SUB,ولكني,ولكنى
82,OK,قدرت,قدرت
83,OK,ان,ان
84,OK,الامانة,الامانة
85,SUB,هي,هى
86,OK,هذه,هذه
87,OK,الولاية,الولاية
88,SUB,التي,التى
89,OK,يتعرض,يتعرض
90,SUB,لها,نلها
91,OK,خالد,خالد
92,SUB,على,عل
93,OK,حين,حين
94,OK,قد,قد
95,OK,خلق,خلق
96,OK,للتجارة,للتجارة
97,OK,والعمل,والعمل
98,SUB,فيما,فيا
99,OK,نعمل,نعمل
100,OK,فيه,فيه
101,OK,من,من
102,OK,امور,امور
103,OK,الدنيا,الدنيا
104,OK,وما,وما
105,SUB,ينبغي,ينبغى
106,OK,ان,ان
107,OK,نتحرى,نتحرى
108,OK,الدقة,الدقة
109,OK,حين,حين
110,SUB,نسمع,سمع
111,SUB,شيوخنا,شروخنا
112,SUB,يتحدثون,يتحد
113,INS,,ثون
114,OK,او,او
115,OK,يتلون,يتلون
116,OK,القران,القران
117,OK,ويروون,ويروون
118,OK,الحديث,الحديث
119,OK,فان,فان
120,SUB,لهم,ه
121,OK,افاقا,افاقا
122,OK,لا,لا
123,OK,نبلغها,نبلغها
124,OK,ولو,ولو
125,OK,قد,قد
126,OK,فهمنا,فهمنا
127,OK,عنهم,عنهم
128,OK,كنه,كنه
129,OK,ما,ما
130,OK,يريدون,يريدون
131,OK,لكنا,لكنا
132,OK,مثلهم,مثلهم
133,OK,اساتذة,اساتذة
134,OK,وشيوخا,وشيوخا
135,OK,وانت,وانت
136,SUB,تعلم,تعله
137,OK,انه,انه
138,OK,لم,لم
139,OK,يؤذن,يؤذن
140,OK,لنا,لنا
141,SUB,فيشيء,ف
142,SUB,من,مى
143,OK,ذلك,ذلك
144,OK,قال,قال
145,SUB,علي,عل
146,OK,لاراجعن,لاراجعن
147,OK,الشيخ,الشيخ
148,SUB,فيما,فيا
149,OK,اراد,اراد
150,OK,اليه,اليه
151,OK,وانفق,وانفق
152,OK,الصديقان,الصديقان
153,OK,يومهما,يومهما
154,SUB,كما,كا
155,OK,تعودا,تعودا
156,OK,ان,ان
157,OK,ينفقا,ينفقا
158,OK,ايامهما,ايامهما
159,OK,فلما,فلما
160,OK,صليت,صليت
161,OK,العصر,العصر
162,OK,وشربت,وشربت
163,OK,القهوة,القهوة
164,OK,وكان,وكان
165,OK,التدخين,التدخين
166,OK,والنشوق,والنشوق
167,OK,سعيا,سعيا
168,OK,الى,الى
169,OK,الشيخ,الشيخ
170,OK,فاقاما,فاقاما
171,OK,عنده,عنده
172,OK,بين,بين
173,OK,التلاميذ,التلاميذ
174,OK,والمريدين,والمريدين
175,OK,ما,ما
176,OK,شاء,شاء
177,SUB,لله,الله
178,OK,ان,ان
179,SUB,يقيما,يقيا
180,SUB,وعلي,وعل
181,OK,يهم,يهم
182,OK,ان,ان
183,OK,يراجع,يراجع
184,OK,الشيخ,الشيخ
185,SUB,فيما,فيا
186,SUB,سمع,سيمع
187,OK,منه,منه
188,OK,ولكنه,ولكنه
189,OK,لا,لا
190,OK,يجرؤ,يجرؤ
191,SUB,حتى,حيى
192,OK,اذا,اذا
193,SUB,نودي,نودى
194,OK,لصلاة,لصلاة
195,OK,المغرب,المغرب
196,OK,التفت,التفت
197,OK,الشيخ,الشيخ
198,OK,الى,الى
199,SUB,علي,عل
200,OK,باسما,باسما
201,OK,وقال,وقال
202,OK,له,له
203,OK,يا,يا
204,SUB,علي,عل
205,OK,زوج,زوج
206,OK,ابنك,ابنك
207,OK,وليعنك,وليعنك
208,SUB,علي,عل
209,SUB,ذلك,ذلث
210,OK,عبد,عبد
211,OK,الرحمن,الرحمن
212,SUB,فاني,فانى
213,OK,اخشى,اخشى
214,OK,عليه,عليه
215,OK,الولاية,الولاية
216,SUB,التي,الى
217,OK,لم,لم
218,OK,يخلق,يخلق
219,OK,لها,لها
220,SUB,ثم,م
221,OK,تلا,تلا
222,OK,الاية,الاية
223,OK,الكريمة,الكريمة
224,SUB,وهم,وهه
225,SUB,علي,عل
226,OK,ان,ان
227,OK,يساله,يساله
228,OK,ولكنه,ولكنه
229,SUB,نهض,هض
230,OK,فاستقبل,فاستقبل
231,OK,القبلة,القبلة
232,OK,واقام,واقام
233,OK,الصلاة,الصلاة
234,SUB,وصلى,وصل
235,OK,من,من
236,OK,خلفه,خلفه
237,OK,تلاميذه,تلاميذه
238,OK,ومريدوه,ومريدوه
