,operation,one,two
0,OK,فقد,فقد
1,OK,كانتا,كانتا
2,OK,تلعبان,تلعبان
3,OK,من,من
4,OK,غير,غير
5,OK,شك,شك
6,OK,ولم,ولم
7,OK,يكد,يكد
8,OK,خالد,خالد
9,OK,ينصرف,ينصرف
10,OK,بالصبيتين,بالصبيتين
11,SUB,حتى,حى
12,DEL,اللهم,
13,DEL,عفوك,
14,SUB,انحدرت,اجدرت
15,OK,من,من
16,SUB,عيني,عيى
17,OK,عبد,عبد
18,SUB,الرحمن,الرمن
19,OK,دمعتان,دمعتان
20,OK,اسرع,اسرع
21,OK,الى,الى
22,SUB,تجفيفهما,بجفيفهما
23,OK,وهو,وهو
24,OK,يقول,يقول
25,DEL,ثم,
26,DEL,قال,
27,SUB,الم,اللهم
28,INS,,عفوك
29,OK,ومغفرتك,ومغفرتك
30,OK,ورضاك,ورضاك
31,OK,اللهم,اللهم
32,OK,انا,انا
33,OK,لا,لا
34,SUB,نسالك,نساللاث
35,OK,رد,رد
36,OK,القضاء,القضاء
37,OK,ولكن,ولكن
38,OK,نسالك,نسالك
39,OK,اللطف,اللطف
40,OK,فيه,فيه
41,INS,,م
42,INS,,قال
43,INS,,الم
44,OK,تر,تر
45,OK,يا,يا
46,SUB,علي,عل
47,DEL,اني,
48,SUB,قد,اىقد
49,OK,احسنت,احسنت
50,OK,حين,حين
51,OK,لم,لم
52,OK,ازعج,ازعج
53,OK,ام,ام
54,OK,صالح,صالح
55,SUB,ولم,ولمم
56,OK,اجشمها,اجشمها
57,OK,السفر,السفر
58,OK,فحسبها,فحسبها
59,OK,ما,ما
60,OK,تنتظر,تنتظر
61,OK,من,من
62,OK,هول,هول
63,OK,قال,قال
64,SUB,علي,عل
65,OK,هون,هون
66,OK,عليك,عليك
67,OK,ابا,ابا
68,OK,صالح,صالح
69,SUB,انما,اتما
70,SUB,هي,هى
71,OK,محنة,محنة
72,OK,وتزول,وتزول
73,OK,قال,قال
74,OK,عبد,عبد
75,SUB,الرحمن,الرهن
76,OK,ارجو,ارجو
77,OK,ذلك,ذلك
78,OK,ان,ان
79,OK,شاء,شاء
