,operation,one,two
0,INS,,١٨٤
1,OK,كل,كل
2,OK,حال,حال
3,OK,تفسد,تفسد
4,OK,عليه,عليه
5,OK,امره,امره
6,OK,وتضطره,وتضطره
7,DEL,الفصل,
8,DEL,السادس,
9,DEL,والعشرون,
10,OK,الى,الى
11,OK,كثير,كثير
12,OK,من,من
13,SUB,البغي,البغى
14,OK,وتورطه,وتورطه
15,SUB,في,فى
16,OK,كثير,كثير
17,OK,من,من
18,SUB,الاثم,الام
19,OK,فلست,فلست
20,OK,اعرف,اعرف
21,OK,اقسى,اقسى
22,OK,منه,منه
23,OK,اذا,اذا
24,OK,ابطرته,ابطرته
25,OK,النعمة,النعمة
26,OK,ولا,ولا
27,SUB,اعتى,اعى
28,SUB,منه,نه
29,OK,اذا,اذا
30,OK,ازدهاه,ازدهاه
31,OK,الغرور,الغرور
32,OK,ولا,ولا
33,OK,اجهل,اجهل
34,OK,منه,منه
35,OK,اذا,اذا
36,OK,سيطرت,سيطرت
37,OK,عليه,عليه
38,OK,الاثرة,الاثرة
39,OK,ولا,ولا
40,OK,اغفل,اغفل
41,OK,منه,منه
42,OK,اذا,اذا
43,OK,احس,احس
44,OK,خطرا,خطرا
45,OK,قريبا,قريبا
46,OK,او,او
47,OK,بعيدا,بعيدا
48,SUB,على,عل
49,OK,ما,ما
50,OK,يختص,يختص
51,OK,به,به
52,OK,نفسه,نفسه
53,OK,من,من
54,SUB,الخير,الحبر
55,OK,واكبر,واكبر
56,OK,الظن,الظن
57,OK,ان,ان
58,OK,كل,كل
59,INS,,هذه
60,INS,,الحصال
61,INS,,مجتمعة
62,INS,,هى
63,SUB,الى,التى
64,INS,,دفعت
65,INS,,مى
66,INS,,للى
67,OK,ان,ان
68,OK,تتشدد,تتشدد
69,SUB,في,فى
70,OK,ان,ان
71,OK,تزف,تزف
72,OK,تفيدة,تفيدة
73,OK,الى,الى
74,OK,سالم,سالم
75,DEL,منى,
76,DEL,هذه,
77,DEL,الخصال,
78,DEL,مجتمعة,
79,DEL,هي,
80,DEL,التي,
81,DEL,دفعت,
82,OK,او,او
83,OK,يزف,يزف
84,OK,سالم,سالم
85,OK,الى,الى
86,OK,تفيدة,تفيدة
87,SUB,في,فى
88,OK,دار,دار
89,OK,الاسرة,الاسرة
90,SUB,وفي,وفى
91,OK,ان,ان
92,OK,يجد,يجد
93,OK,خالد,خالد
94,SUB,لختنه,بحتنه
95,OK,عملا,عملا
96,OK,في,في
97,OK,نفس,نفس
98,OK,المصلحة,المصلحة
99,SUB,التي,اليى
100,OK,يعمل,يعمل
101,SUB,فيها,فها
102,OK,بحيث,بحيث
103,OK,لا,لا
104,OK,تفارق,تفارق
105,SUB,ابنتها,ابنمها
106,OK,وبحيث,وبحيث
107,OK,تستطيع,تستطيع
108,OK,ان,ان
109,OK,ترى,ترى
110,OK,ختنها,ختنها
111,OK,الاثير,الاثير
112,OK,عندها,عندها
113,SUB,في,فى
114,DEL,ان,
115,DEL,امها,
116,DEL,حاولت,
117,DEL,شيئا,
118,DEL,مثل,
119,DEL,ذلك,
120,DEL,فكانت,
121,DEL,منى,
122,OK,الصباح,الصباح
123,OK,والمساء,والمساء
124,OK,من,من
125,OK,كل,كل
126,OK,يوم,يوم
127,OK,وقد,وقد
128,OK,نسيت,نسيت
129,INS,,مى
130,INS,,ان
131,INS,,امها
132,INS,,حاولت
133,INS,,شيئا
134,INS,,مثل
135,INS,,ذلك
136,INS,,فدانت
137,OK,هي,هي
138,OK,اشد,اشد
139,OK,الممانعين,الممانعين
140,OK,فيه,فيه
141,OK,وتركت,وتركت
142,OK,الامر,الامر
143,OK,الى,الى
144,OK,زوجها,زوجها
145,OK,ولم,ولم
146,OK,تحفل,تحفل
147,SUB,بما,ما
148,OK,اظهرت,اظهرت
149,OK,امها,امها
150,OK,او,او
151,OK,اضمرت,اضمرت
152,OK,من,من
153,OK,حزن,حزن
154,OK,ولم,ولم
155,OK,تابه,تابه
156,OK,لما,لما
157,OK,سفحت,سفحت
158,OK,امها,امها
159,OK,وامسكت,وامسكت
160,OK,من,من
161,SUB,دموع,دمي
162,OK,نسيت,نسيت
163,OK,ذلك,ذلك
164,OK,ولم,ولم
165,SUB,تذكر,تذ
166,INS,,كر
167,OK,الا,الا
168,SUB,شيئا,شيثا
169,OK,واحدا,واحدا
170,OK,وهو,وهو
171,OK,انها,انها
172,OK,لا,لا
173,SUB,تريد,تر
174,INS,,يد
175,OK,ان,ان
176,OK,تفارق,تفارق
177,SUB,ابنتها,ابنها
178,OK,فلا,فلا
179,SUB,ينبغي,ينبغى
180,OK,لاحد,لاحد
181,OK,ان,ان
182,OK,يفرق,يفرق
183,OK,بينها,بينها
184,INS,,و
185,SUB,وبين,بين
186,OK,ابنتها,ابنتها
187,OK,مهما,مهما
188,OK,تكن,تكن
189,OK,الاحوال,الاحوال
190,OK,ومن,ومن
191,SUB,يدري,يدرى
192,OK,لعل,لعل
193,OK,عواطف,عواطف
194,OK,خفية,خفية
195,OK,اثيمة,اثيمة
196,OK,كانت,كانت
197,OK,تعبث,تعبث
198,OK,بهذا,بهذا
199,SUB,القلب,القل
200,SUB,الكريم,الكر
201,INS,,يم
202,OK,فتجرده,فتجرده
203,SUB,مما,ما
204,OK,عرف,عرف
205,OK,به,به
206,OK,من,من
207,SUB,رحمة,رمة
208,SUB,وبهذا,وبذا
209,OK,العقل,العقل
210,OK,النافذ,النافذ
211,OK,فتحرمه,فتحرمه
212,OK,ما,ما
213,OK,قدر,قدر
214,OK,له,له
215,OK,من,من
216,OK,ذكاء,ذكاء
217,OK,فقد,فقد
218,OK,انتصرت,انتصرت
219,SUB,على,عل
220,OK,زوجها,زوجها
221,SUB,وبنيها,وبنها
222,SUB,وضرتها,وضرمها
223,SUB,التي,الى
224,DEL,لم,
225,SUB,تحارب,نحارب
226,OK,قليلا,قليلا
227,OK,ولا,ولا
228,OK,كثيرا,كثيرا
229,SUB,وينبغي,وينبغى
230,OK,ان,ان
231,OK,تستغل,تستغل
232,OK,انتصارها,انتصارها
233,OK,الى,الى
234,INS,,اقصى
235,SUB,اقصىغاياته,غاياته
236,OK,وابعد,وابعد
237,OK,اماده,اماده
238,OK,وان,وان
239,OK,ترى,ترى
240,SUB,ابنتها,ابنها
241,OK,مقيمة,مقيمة
242,SUB,في,فى
243,OK,دارها,دارها
244,OK,سعيدة,سعيدة
245,OK,بحبها,بحبها
246,OK,مستاثرة,مستاثرة
247,OK,بهذا,بهذا
248,OK,الزواج,الزواج
249,SUB,الذي,الذى
250,OK,لم,لم
251,OK,تكن,تكن
252,OK,تنتظره,تنتظره
253,SUB,والذي,والذى
254,OK,كانت,كانت
255,OK,الاسرة,الاسرة
256,OK,قد,قد
257,OK,اعدته,اعدته
258,OK,لغيرها,لغيرها
259,OK,ولم,ولم
260,INS,,يخطر
261,INS,,لمنى
262,OK,ان,ان
263,SUB,في,فى
264,OK,الدار,الدار
265,OK,فتاة,فتاة
266,OK,خليقة,خليقة
267,OK,ان,ان
268,OK,يؤذيها,يؤذيها
269,OK,هذا,هذا
270,OK,الجوار,الجوار
271,OK,البغيض,البغيض
272,OK,وان,وان
273,OK,يمزق,يمزق
274,OK,قلبها,قلبها
275,SUB,لمنى,تمز
276,DEL,يخطر,
277,SUB,تمزيقا,يقا
278,OK,ويحرقه,ويحرقه
279,OK,تحريقا,تحريقا
280,OK,وان,وان
281,OK,فوزها,فوزها
282,OK,الاول,الاول
283,OK,خليق,خليق
284,OK,ان,ان
285,OK,يحملها,يحملها
286,SUB,على,عل
287,SUB,شيء,شييء
288,OK,من,من
289,SUB,رحمة,رمه
290,OK,ورفق,ورفق
