,operation,one,two
0,INS,,١٦٠
1,OK,لامك,لامك
2,SUB,بعد,رعد
3,OK,ان,ان
4,OK,تزوجت,تزوجت
5,OK,ورزقت,ورزقت
6,OK,البنين,البنين
7,OK,فتجيبه,فتجيبه
8,INS,,٠
9,INS,,ى
10,INS,,ثاثرة
11,OK,وهل,وهل
12,SUB,شغلني,شغلى
13,OK,عن,عن
14,SUB,امي,اى
15,OK,الا,الا
16,OK,انت,انت
17,OK,وبنوك,وبنوك
18,OK,فيقول,فيقول
19,OK,خالد,خالد
20,OK,وهو,وهو
21,OK,يضحك,يضحك
22,OK,فستشغل,فستشغل
23,OK,ابنتك,ابنتك
24,OK,عنك,عنك
25,OK,بزوجها,بزوجها
26,OK,وبنيها,وبنيها
27,SUB,كما,كا
28,OK,تشغلين,تشغلين
29,OK,انت,انت
30,OK,الان,الان
31,OK,عن,عن
32,OK,امك,امك
33,OK,ولكن,ولكن
34,SUB,لله,الله
35,OK,حقق,حقق
36,SUB,لمنى,لمى
37,OK,رجاءها,رجاءها
38,SUB,واستجاب,واستجا
39,OK,دعاءها,دعاءها
40,OK,فرزقها,فرزقها
41,OK,صبية,صبية
42,SUB,ثم,ام
43,SUB,تتابع,تتارع
44,OK,البنات,البنات
45,SUB,في,ففى
46,SUB,الدار,الدا
47,INS,,ر
48,INS,,د
49,DEL,حتى,
50,SUB,بلغن,له
51,INS,,ا
52,SUB,اربعا,نعا
53,SUB,نشاتهن,نشاسن
54,SUB,جميعا,حميعا
55,OK,جلنار,جلنار
56,OK,ومنذ,ومنذ
57,OK,اصبح,اصبح
58,SUB,لمنى,ى
59,SUB,بنات,رنات
60,SUB,ومنذ,ومند
61,OK,اخذ,اخذ
62,SUB,بناتها,بناما
63,SUB,يسرعن,يهرت
64,OK,الى,الى
65,SUB,النمو,الفو
66,OK,اخذت,اخذت
67,SUB,نظرتها,نظرمها
68,OK,الى,الى
69,OK,جلنار,جلنار
70,OK,تتحول,تتحول
71,OK,قليلا,قليلا
72,OK,قليلا,قليلا
73,OK,وكان,وكان
74,OK,ما,ما
75,OK,اودع,اودع
76,SUB,لله,الله
77,OK,قلبها,قلبها
78,DEL,شجرة,
79,DEL,البؤس,
80,OK,من,من
81,OK,الحنان,الحنان
82,OK,للبنات,للبنات
83,OK,لم,لم
84,OK,يكن,يكن
85,OK,يسع,يسع
86,OK,الا,الا
87,SUB,بناتها,بناسها
88,SUB,هي,هى
89,OK,فجعلت,فجعلت
90,OK,نظرتها,نظرتها
91,OK,الى,الى
92,OK,الفتاة,الفتاة
93,OK,تقسو,تقسو
94,OK,وجعل,وجعل
95,SUB,صوتها,صومها
96,OK,اذا,اذا
97,OK,تحدثت,تحدثت
98,OK,الى,الى
99,OK,الفتاة,الفتاة
100,OK,يجفو,يجفو
101,OK,وجعلت,وجعلت
102,OK,معاملتها,معاملتها
103,SUB,للفتاة,لفتاة
104,OK,تغلظ,تغلظ
105,OK,من,من
106,OK,يوم,يوم
107,OK,الى,الى
108,OK,يوم,يوم
109,OK,والفتاة,والفتاة
110,OK,غافلة,غافلة
111,OK,عن,عن
112,OK,ذلك,ذلك
113,OK,اول,اول
114,OK,الامر,الامر
115,SUB,ثم,م
116,OK,محتملة,محتملة
117,OK,له,له
118,OK,بعد,بعد
119,OK,ذلك,ذلك
120,SUB,ثم,م
121,OK,ضيقة,ضيقة
122,OK,به,به
123,OK,وصابرة,وصابرة
124,OK,عليه,عليه
125,OK,اخر,اخر
126,SUB,الامر,الار
127,OK,وسالم,وسالم
128,OK,يزور,يزور
129,OK,المدينة,المدينة
130,OK,ويعود,ويعود
131,OK,منها,منها
132,OK,لا,لا
133,OK,يتحدث,يتحدث
134,SUB,في,فى
135,SUB,الزواج,الز
136,SUB,ولا,واج
137,SUB,يشير,ولايشير
138,OK,اليه,اليه
139,SUB,وسليم,وسله
140,OK,يزور,يزور
141,DEL,نفسها,
142,DEL,تتحدث,
143,DEL,منى,
144,OK,المدينة,المدينة
145,OK,ويعود,ويعود
146,SUB,منها,مها
147,OK,لا,لا
148,OK,يتحدث,يتحدث
149,SUB,في,ف
150,OK,الزواج,الزواج
151,OK,ولا,ولا
152,OK,يشير,يشير
153,OK,اليه,اليه
154,OK,وقد,وقد
155,OK,كانت,كانت
156,INS,,م
157,INS,,ك
158,SUB,في,نفسها
159,INS,,تتحدث
160,INS,,ى
161,SUB,امر,اهر
162,OK,هذا,هذا
163,OK,الزواج,الزواج
164,OK,قديما,قديما
165,OK,فقد,فقد
166,OK,اصبحت,اصبحت
167,OK,الان,الان
168,OK,لا,لا
169,OK,تتحدث,تتحدث
170,OK,فيه,فيه
171,OK,ولا,ولا
172,OK,تشير,تشير
173,OK,اليه,اليه
174,SUB,انما,الما
175,OK,يلمح,يلمح
176,OK,به,به
177,OK,الفتيان,الفتيان
178,OK,من,من
179,SUB,شباب,شبات
180,SUB,الاسرة,الا
181,OK,تلميحا,تلميحا
