,operation,one,two
0,INS,,ا١٥
1,OK,الليل,الليل
2,OK,لحظة,لحظة
3,SUB,ثم,م
4,OK,تزول,تزول
5,OK,كانها,كانها
6,OK,لم,لم
7,OK,تكن,تكن
8,OK,وكان,وكان
9,OK,هذا,هذا
10,OK,الحب,الحب
11,SUB,الكمين,الكين
12,OK,يظهر,يظهر
13,OK,ملحوظا,ملحوظا
14,OK,حين,حين
15,SUB,يقيم,يقه
16,OK,سالم,سالم
17,OK,في,في
18,OK,الاسرة,الاسرة
19,OK,قليلا,قليلا
20,OK,او,او
21,OK,كثيرا,كثيرا
22,OK,فقد,فقد
23,OK,كانت,كانت
24,OK,الفتاة,الفتاة
25,OK,تلحظه,تلحظه
26,OK,لحظات,لحظات
27,DEL,الفصل,
28,DEL,الثالث,
29,DEL,والعشرون,
30,SUB,مختلسة,محتلسة
31,OK,لها,لها
32,OK,معناها,معناها
33,OK,وكانت,وكانت
34,OK,تتجنب,تتجنب
35,SUB,الحديث,احديث
36,OK,اليه,اليه
37,OK,وتتجنب,وتتجنب
38,OK,ان,ان
39,OK,تدعو,تدعو
40,OK,حديثه,حديثه
41,OK,اليها,اليها
42,SUB,ولكنها,ولكها
43,OK,كانت,كانت
44,SUB,تلتهم,تلمهم
45,OK,حديثه,حديثه
46,OK,الى,الى
47,OK,غيرها,غيرها
48,OK,من,من
49,SUB,اخوتها,اخوبها
50,OK,التهاما,التهاما
51,OK,تتسمع,تتسمع
52,OK,عليه,عليه
53,OK,اذا,اذا
54,OK,تحدث,تحدث
55,OK,الى,الى
56,OK,رفاقه,رفاقه
57,OK,من,من
58,OK,بعيد,بعيد
59,DEL,ثم,
60,OK,كانت,كانت
61,OK,تؤثره,تؤثره
62,OK,بكثير,بكثير
63,OK,من,من
64,OK,الطيبات,الطيبات
65,OK,وكان,وكان
66,OK,لها,لها
67,OK,الى,الى
68,OK,ذلك,ذلك
69,OK,مسالك,مسالك
70,OK,تملا,تملا
71,SUB,القلوب,القاو
72,OK,رحمة,رحمة
73,OK,وحنانا,وحنانا
74,SUB,فلم,فلر
75,OK,تكن,تكن
76,OK,تختصه,تختصه
77,SUB,بشيء,بشىء
78,SUB,دون,دو
79,OK,غيره,غيره
80,OK,من,من
81,SUB,اخوتها,اخومها
82,OK,وانما,وانما
83,OK,كان,كان
84,OK,عطفها,عطفها
85,SUB,على,عل
86,OK,اخوتها,اخوتها
87,OK,وايثارها,وايثارها
88,SUB,اياهم,ايا
89,OK,بطيبات,بطيبات
90,OK,المطبخ,المطبخ
91,OK,والتنور,والتنور
92,SUB,ودعوتها,ودعوسها
93,SUB,اياهم,اياهر
94,OK,الى,الى
95,OK,ما,ما
96,SUB,يلهي,يلهى
97,OK,ويسر,ويسر
98,OK,كان,كان
99,OK,هذا,هذا
100,OK,كله,كله
101,SUB,اكثر,اك
102,INS,,ر
103,OK,حين,حين
104,OK,يزور,يزور
105,OK,سالم,سالم
106,OK,الاسرة,الاسرة
107,OK,ويقيم,ويقيم
108,OK,فيها,فيها
109,OK,وكانت,وكانت
110,OK,الاسرة,الاسرة
111,OK,تلحظ,تلحظ
112,OK,ذلك,ذلك
113,OK,كله,كله
114,SUB,فتتمازح,فتبازح
115,OK,به,به
116,OK,وتداعب,وتداعب
117,OK,الفتاة,الفتاة
118,OK,فيه,فيه
119,OK,وكانت,وكانت
120,OK,الفتاة,الفتاة
121,OK,تسمع,تسمع
122,SUB,المزاح,المزاج
123,OK,والدعابة,والدعابة
124,OK,فلا,فلا
125,SUB,تجيب,نجيب
126,OK,الا,الا
127,OK,برفع,برفع
128,OK,الكتفين,الكتفين
129,OK,وضحك,وضحك
130,OK,فيه,فيه
131,OK,استهزاء,استهزاء
132,OK,بما,بما
133,OK,يقال,يقال
134,OK,واعتراف,واعتراف
135,SUB,في,فى
136,OK,الوقت,الوقت
137,OK,نفسه,نفسه
138,OK,بانه,بانه
139,SUB,صحيح,حيح
140,OK,ولم,ولم
141,OK,تلق,تلق
142,OK,جلنار,جلنار
143,OK,من,من
144,OK,خالتها,خالتها
145,OK,شيئا,شيئا
146,OK,يسوءها,يسوءها
147,SUB,في,فى
148,OK,السر,السر
149,OK,او,او
150,SUB,في,فى
151,SUB,الجهر,ابلجهر
152,SUB,وانما,واما
153,OK,مضت,مضت
154,OK,امورها,امورها
155,SUB,على,عل
156,OK,ما,ما
157,OK,تحب,تحب
158,SUB,وعلى,وعل
159,OK,ما,ما
160,OK,تحب,تحب
161,OK,الاسرة,الاسرة
162,OK,ولم,ولم
163,OK,تكن,تكن
164,OK,الفتاة,الفتاة
165,SUB,تعنى,تعى
166,OK,بامها,بامها
167,OK,عناية,عناية
168,OK,كثيرة,كثيرة
169,OK,ولا,ولا
170,OK,تلتفت,تلتفت
171,OK,اليها,اليها
172,OK,التفاتا,التفاتا
173,OK,خاصا,خاصا
174,OK,بل,بل
175,OK,ربما,ربما
176,OK,شاركت,شاركت
177,OK,اخوتها,اخوتها
178,SUB,في,فى
179,OK,مداعبة,مداعبة
180,OK,هذا,هذا
181,OK,الشبح,الشبح
182,SUB,الذي,الذى
183,OK,لم,لم
184,OK,يكن,يكن
185,OK,يعقل,يعقل
186,OK,كثيرا,كثيرا
187,OK,مما,مما
188,OK,يقال,يقال
189,OK,له,له
190,OK,او,او
191,SUB,يجري,يجرى
192,OK,حوله,حوله
193,OK,فاذا,فاذا
194,OK,عقل,عقل
195,OK,شيئا,شيئا
196,SUB,وهم,وهه
197,OK,ان,ان
198,SUB,يتكلم,يتكلى
199,OK,فيه,فيه
200,OK,نطق,نطق
201,OK,بما,بما
202,OK,يملا,يملا
203,OK,الدار,الدار
204,OK,ضحكا,ضحكا
205,OK,وضحك,وضحك
206,OK,الشبح,الشبح
207,OK,نفسه,نفسه
208,OK,مع,مع
209,OK,الضاحكين,الضاحكين
210,OK,فقد,فقد
211,OK,الفت,الفت
212,OK,نفيسة,نفيسة
213,OK,ان,ان
214,OK,تعيش,تعيش
215,SUB,على,عل
216,OK,هامش,هامش
217,OK,الاسرة,الاسرة
218,DEL,لا,
219,SUB,تشارك,لاتشارك
220,SUB,في,فى
221,OK,جدها,جدها
222,SUB,وهزلها,وهزها
223,OK,الا,الا
224,OK,ايسر,ايسر
225,OK,المشاركة,المشاركة
226,OK,فان,فان
227,OK,دخلت,دخلت
228,INS,,و
229,INS,,مى
230,DEL,في,
231,DEL,شيء,
232,OK,من,من
233,SUB,امر,ر
234,INS,,سر
235,INS,,ا
236,SUB,الاسرة,الا
237,INS,,ة
238,OK,اخطات,اخطات
239,OK,موضع,موضع
240,OK,العمل,العمل
241,OK,او,او
242,OK,موضع,موضع
243,OK,القول,القول
244,OK,فاضحكت,فاضحكت
245,SUB,منها,مها
246,OK,وضحكت,وضحكت
247,OK,من,من
248,OK,نفسها,نفسها
249,OK,وعادت,وعادت
250,OK,الى,الى
251,OK,عزلتها,عزلتها
