,operation,one,two
0,INS,,٦
1,OK,ورضا,ورضا
2,OK,اذا,اذا
3,OK,سمعوا,سمعوا
4,SUB,احاديث,احاديت
5,SUB,الشباب,الشبات
6,OK,بذلك,بذلك
7,OK,وقلما,وقلما
8,OK,كانوا,كانوا
9,SUB,يردونهم,يرد
10,INS,,وهم
11,OK,عن,عن
12,OK,هذا,هذا
13,SUB,الخطا,الحطا
14,SUB,الذي,الذى
15,OK,يصور,يصور
16,OK,مثلا,مثلا
17,OK,نادرا,نادرا
18,SUB,للمودة,لامودة
19,OK,والاخاء,والاخاء
20,OK,وقد,وقد
21,OK,بعدت,بعدت
22,SUB,الاسباب,الاسبات
23,OK,شيئا,شيئا
24,OK,بين,بين
25,OK,هذين,هذين
26,OK,الصديقين,الصديقين
27,SUB,الاخوين,الاخو
28,INS,,ين
29,OK,حين,حين
30,OK,بلغ,بلغ
31,SUB,سليم,سله
32,OK,رشده,رشده
33,SUB,واسلم,واسله
34,OK,اليه,اليه
35,SUB,علي,عل
36,DEL,ما,
37,SUB,ترك,ماترك
38,OK,له,له
39,OK,ابوه,ابوه
40,INS,,و
41,INS,,س
42,SUB,ولم,لم
43,DEL,يكن,
44,OK,شيئا,شيئا
45,OK,ذا,ذا
46,OK,غناء,غناء
47,OK,فقد,فقد
48,OK,جد,جد
49,DEL,الفصل,
50,DEL,العاشر,
51,SUB,الفتى,الفيى
52,SUB,واجتهد,واجمهد
53,SUB,واصلح,واصاح
54,OK,من,من
55,SUB,امره,اهره
56,SUB,واتخذ,واتحذ
57,OK,لنفسه,لنفسه
58,OK,زوجا,زوجا
59,OK,احبها,احبها
60,OK,واحبته,واحبته
61,OK,واقام,واقام
62,SUB,مع,بع
63,OK,امراته,امراته
64,SUB,في,فى
65,OK,دار,دار
66,OK,خاصة,خاصة
67,OK,به,به
68,OK,مقصورة,مقصورة
69,SUB,عليه,عايه
70,OK,فاذى,فاذى
71,SUB,ذلك,ذك
72,SUB,عمه,عه
73,SUB,بعضالشيء,بعض
74,INS,,السىء
75,INS,,و
76,SUB,اول,ال
77,OK,الامر,الامر
78,SUB,ثم,م
79,OK,اطمان,اطمان
80,OK,اليه,اليه
81,SUB,بعد,رعد
82,OK,ذلك,ذلك
83,OK,وكانت,وكانت
84,OK,زبيدة,زبيدة
85,OK,زوج,زوج
86,SUB,سليم,م
87,INS,,سا
88,OK,معتدلة,معتدلة
89,SUB,الجمال,ابلحمال
90,SUB,ولكنها,ولكزا
91,OK,كانت,كانت
92,OK,خفيفة,خفيفة
93,OK,الروح,الروح
94,OK,كثيرة,كثيرة
95,OK,المرح,المرح
96,SUB,والدعابة,والدعاية
97,INS,,ى
98,DEL,في,
99,OK,براءة,براءة
100,OK,وطهر,وطهر
101,OK,وخفر,وخفر
102,OK,وكانت,وكانت
103,SUB,اسباب,اسبا
104,OK,المودة,المودة
105,OK,قد,قد
106,OK,اتصلت,اتصلت
107,SUB,بينها,بيما
108,OK,وبين,وبين
109,SUB,نفيسة,فيسة
110,SUB,على,عل
111,OK,ما,ما
112,OK,كان,كان
113,SUB,بينهما,بيمهما
114,OK,من,من
115,OK,اختلاف,اختلاف
116,DEL,في,
117,OK,النشاة,النشاة
118,SUB,والتربية,والتر
119,INS,,بية
120,OK,ومن,ومن
121,OK,اختلاف,اختلاف
122,SUB,في,فى
123,OK,المنظر,المنظر
124,OK,بنوع,بنوع
125,OK,خاص,خاص
126,INS,,ب
127,SUB,فقد,فقمد
128,OK,نشات,نشات
129,INS,,ى
130,SUB,في,فى
131,OK,القاهرة,القاهرة
132,OK,ونشات,ونشات
133,SUB,مترفة,ميرفه
134,INS,,ى
135,DEL,في,
136,SUB,بيت,نيت
137,SUB,ثروة,ثروه
138,SUB,وغنى,وعى
139,SUB,على,عل
140,OK,حين,حين
141,OK,نشات,نشات
142,OK,زبيدة,زبيدة
143,SUB,في,فى
144,OK,المدينة,المدينة
145,SUB,وفي,وفى
146,OK,اسرة,اسرة
147,DEL,لا,
148,SUB,تكاد,لاتكاد
149,OK,تبلغ,تبلغ
150,OK,الطبقة,الطبقة
151,SUB,الوسطى,ااوسطى
152,OK,من,من
153,OK,الناس,الناس
154,OK,وكان,وكان
155,OK,الصديقان,الصديقان
156,OK,الاخوان,الاخوان
157,OK,سعيدين,سعيدين
158,OK,بهذه,بهذه
159,DEL,لم,
160,DEL,تكد,
161,DEL,جلنار,
162,OK,المودة,المودة
163,OK,المتصلة,المتصلة
164,OK,بين,بين
165,SUB,زوجيهما,زوجما
166,OK,ينتظران,ينتظران
167,SUB,منها,ممها
168,SUB,خيرا,خبرا
169,OK,كثيرا,كثيرا
170,OK,واية,واية
171,SUB,ذلك,ذلاث
172,OK,ان,ان
173,INS,,جلنار
174,INS,,لم
175,INS,,تكد
176,OK,تبلغ,تبلغ
177,OK,الشهر,الشهر
178,SUB,السادس,الساد
179,INS,,ب
180,SUB,من,ن
181,SUB,عمرها,ورها
182,SUB,حتى,جى
183,SUB,خطبتها,خطبمها
184,OK,زبيدة,زبيدة
185,SUB,لابنها,لابمها
186,OK,سالم,سالم
187,OK,وكان,وكان
188,OK,سالم,سالم
189,SUB,في,ففى
190,SUB,الثانية,ااثاذية
191,SUB,من,ون
192,OK,عمره,عمره
193,SUB,وتضاحكت,وضاحكت
194,OK,المراتان,المراتان
195,SUB,لهذه,هذه
196,SUB,الخطبة,الحطبة
197,OK,وقالت,وقالت
198,OK,نفيسة,نفيسة
199,SUB,لصاحبتها,اصاحبما
200,SUB,انك,اناث
201,SUB,لتسيئين,اتسه
202,INS,,بن
203,OK,الاختيار,الاختيار
204,OK,لابنك,لابنك
205,OK,فاين,فاين
206,OK,انت,انت
207,OK,من,من
208,OK,سميحة,سميحة
209,SUB,وهي,وهى
210,SUB,على,عل
211,OK,ما,ما
212,OK,ترين,ترين
213,INS,,ب
214,DEL,من,
215,SUB,جمال,مال
216,OK,ورواء,ورواء
217,OK,قالت,قالت
218,OK,زبيدة,زبيدة
219,OK,ضاحكة,ضاحكة
220,OK,ان,ان
221,OK,سميحة,سميحة
222,OK,اكبر,اكبر
223,OK,من,من
224,OK,سالم,سالم
225,SUB,واني,واف
226,OK,ارى,ارى
227,OK,البركة,البركة
228,INS,,ى
229,DEL,في,
230,OK,جلنار,جلنار
231,OK,وان,وان
232,OK,اسمها,اسمها
233,SUB,يعجبني,يعجبيى
234,INS,,فانه
235,INS,,من
236,INS,,اسماء
237,INS,,الذوات
238,SUB,وسيسعدني,وسيسعدنى
239,OK,ان,ان
240,OK,اسمع,اسمع
241,SUB,ابني,ابى
242,OK,يدعو,يدعو
243,OK,زوجه,زوجه
244,OK,فيقول,فيقول
245,OK,يا,يا
246,OK,جلنار,جلنار
247,DEL,الذوات,
248,DEL,فانه,
249,DEL,من,
250,DEL,اسماء,
251,OK,فاما,فاما
252,OK,سميحة,سميحة
253,SUB,فاسم,فا
254,SUB,بلدي,بلدى
255,OK,كاسمك,كاسمك
256,SUB,وكاسمي,وكاسمى
257,SUB,واي,واى
258,SUB,فرق,فرى
259,OK,بين,بين
260,OK,سميحة,سميحة
261,OK,وحميدة,وحميدة
262,OK,وخديجة,وخديجة
263,SUB,قلت,قات
264,SUB,لك,لث
