,operation,one,two
0,INS,,٢٤
1,DEL,شيئا,
2,DEL,الفصل,
3,DEL,الرابع,
4,DEL,والعشرون,
5,DEL,ذات,
6,DEL,يوم,
7,DEL,منى,
8,OK,على,على
9,OK,ان,ان
10,OK,الامور,الامور
11,OK,قد,قد
12,OK,اخذت,اخذت
13,OK,تتغير,تتغير
14,OK,قليلا,قليلا
15,OK,قليلا,قليلا
16,SUB,في,فى
17,OK,الاسرة,الاسرة
18,OK,وبدا,وبدا
19,OK,التغير,التغير
20,SUB,في,ف
21,OK,قلب,قلب
22,DEL,تنتظر,
23,SUB,منى,مى
24,INS,,ذات
25,INS,,يوم
26,OK,او,او
27,OK,ذات,ذات
28,OK,عام,عام
29,OK,فهذه,فهذه
30,OK,اشياء,اشياء
31,OK,لا,لا
32,OK,يمكن,يمكن
33,OK,ان,ان
34,SUB,تؤرخ,تؤرح
35,OK,باليوم,باليوم
36,OK,ولا,ولا
37,OK,بالشهر,بالشهر
38,OK,فقد,فقد
39,OK,كانت,كانت
40,INS,,مى
41,INS,,تنتظر
42,OK,المولود,المولود
43,OK,السابع,السابع
44,SUB,وتتمنى,وتتمى
45,OK,ان,ان
46,OK,يكون,يكون
47,OK,هذا,هذا
48,OK,المولود,المولود
49,OK,طفلة,طفلة
50,OK,تتحدث,تتحدث
51,OK,بذلك,بذلك
52,OK,الى,الى
53,OK,زوجها,زوجها
54,OK,فيرفع,فيرفع
55,OK,كتفيه,كتفيه
56,SUB,ويهز,و
57,INS,,يمهر
58,OK,راسه,راسه
59,OK,لانه,لانه
60,OK,لم,لم
61,OK,يكن,يكن
62,OK,يحفل,يحفل
63,OK,بان,بان
64,OK,تولد,تولد
65,OK,لها,لها
66,OK,صبية,صبية
67,OK,او,او
68,OK,يولد,يولد
69,SUB,لها,له
70,SUB,صبي,صي
71,OK,ولعله,ولعله
72,OK,كان,كان
73,OK,يؤثر,يؤثر
74,DEL,تضيق,
75,DEL,بذلك,
76,DEL,وربما,
77,DEL,اشتدت,
78,DEL,منى,
79,SUB,في,فى
80,SUB,اعماق,اعاق
81,OK,نفسه,نفسه
82,OK,ان,ان
83,OK,يكون,يكون
84,OK,ولده,ولده
85,OK,جميعا,جميعا
86,OK,ذكورا,ذكورا
87,OK,وكانت,وكانت
88,INS,,مى
89,INS,,تضيق
90,INS,,بذلاث
91,INS,,ورما
92,INS,,اشتدت
93,SUB,على,عل
94,OK,زوجها,زوجها
95,SUB,في,ف
96,OK,اللوم,اللوم
97,OK,حين,حين
98,OK,ترى,ترى
99,OK,منه,منه
100,OK,هذا,هذا
101,OK,الاعراض,الاعراض
102,OK,عن,عن
103,OK,البنات,البنات
104,OK,او,او
105,OK,قلة,قلة
106,INS,,الا
107,SUB,الاكتراث,كتراث
108,OK,للبنات,للبنات
109,OK,وربما,وربما
110,OK,قالت,قالت
111,OK,له,له
112,OK,وما,وما
113,OK,يعنيك,يعنيك
114,OK,من,من
115,OK,ذلك,ذلك
116,OK,ولك,ولك
117,OK,ابنتان,ابنتان
118,OK,سميحة,سميحة
119,OK,وجلنار,وجلنار
120,OK,فانت,فانت
121,OK,رجل,رجل
122,OK,مجدود,مجدود
123,OK,وقد,وقد
124,OK,رزقت,رزقت
125,OK,البنات,البنات
126,OK,والبنين,والبنين
127,OK,جميعا,جميعا
128,OK,فما,فما
129,OK,عليك,عليك
130,OK,ان,ان
131,OK,احرم,احرم
132,SUB,انا,اثا
133,OK,هذه,هذه
134,OK,النعمة,النعمة
135,OK,وكان,وكان
136,OK,خالد,خالد
137,OK,يضحك,يضحك
138,INS,,هذا
139,INS,,الحديث
140,INS,,ولكن
141,INS,,منى
142,OK,كانت,كانت
143,SUB,تغتاظ,تغتاط
144,SUB,لهذا,هذا
145,OK,الضحك,الضحك
146,OK,وكانت,وكانت
147,OK,تقول,تقول
148,OK,ان,ان
149,SUB,الصبي,الصى
150,OK,لا,لا
151,OK,يكاد,يكاد
152,DEL,منى,
153,DEL,لهذا,
154,DEL,الحديث,
155,DEL,ولكن,
156,OK,يدرج,يدرج
157,SUB,حتى,حيى
158,OK,يرسل,يرسل
159,OK,الى,الى
160,OK,الكتاب,الكتاب
161,SUB,ثم,ام
162,OK,الى,الى
163,SUB,المدرسة,الدـرسه
164,SUB,ثم,م
165,SUB,يسعى,يسمى
166,SUB,في,فى
167,OK,حياته,حياته
168,OK,فامه,فامه
169,OK,تحرم,تحرم
170,OK,لذة,لذة
171,OK,الاتصال,الاتصال
172,OK,الدائم,الدائم
173,OK,به,به
174,OK,قبل,قبل
175,OK,ان,ان
176,OK,يتجاوز,يتجاوز
177,OK,السادسة,السادسة
178,OK,من,من
179,SUB,عمره,مره
180,OK,ينصرف,ينصرف
181,SUB,عنها,عا
182,OK,الى,الى
183,OK,درسه,درسه
184,OK,ولعبه,ولعبه
185,SUB,ثم,م
186,OK,الى,الى
187,OK,عمله,عمله
188,OK,وامراته,وامراته
189,OK,وبنيه,وبنيه
190,OK,اذا,اذا
191,SUB,تزوج,تزويج
192,OK,فاما,فاما
193,OK,الصبية,الصبية
194,SUB,فانها,فامها
195,OK,لا,لا
196,OK,تبرح,تبرح
197,OK,البيت,البيت
198,OK,الى,الى
199,OK,كتاب,كتاب
200,OK,او,او
201,OK,مدرسة,مدرسة
202,OK,او,او
203,OK,عمل,عمل
204,SUB,فهي,فهى
205,OK,معاشرة,معاشرة
206,OK,لامها,لامها
207,SUB,دائما,دابما
208,SUB,هي,هى
209,SUB,متعتها,متعبا
210,OK,صبية,صبية
211,OK,وصديقتها,وصديقتها
212,OK,شابة,شابة
213,OK,واختها,واختها
214,OK,اذا,اذا
215,OK,تقدمت,تقدمت
216,OK,بها,بها
217,OK,السن,السن
218,SUB,حتى,حى
219,OK,لو,لو
220,OK,تزوجت,تزوجت
221,OK,وكان,وكان
222,OK,خالد,خالد
223,OK,يسخر,يسخر
224,SUB,منها,مها
225,OK,فيقول,فيقول
226,OK,نعم,نعم
227,OK,اخت,اخت
228,OK,لامها,لامها
229,SUB,حتى,حى
230,OK,لو,لو
231,DEL,ثائرة,
232,DEL,منى,
233,OK,تزوجت,تزوجت
234,SUB,كما,كا
235,OK,انك,انك
236,OK,الان,الان
237,OK,اخت,اخت
238,INS,,١٥٩
