,operation,one,two
0,INS,,٥٠
1,OK,تشتد,تشتد
2,OK,فيها,فيها
3,OK,الرغبة,الرغبة
4,OK,احيانا,احيانا
5,INS,,وتقصر
6,SUB,وتقصرالامال,الامال
7,OK,عن,عن
8,OK,تحقيقها,تحقيقها
9,OK,وكذلك,وكذلك
10,OK,استقلت,استقلت
11,OK,اسرة,اسرة
12,SUB,خالد,خال
13,OK,قليلا,قليلا
14,OK,قليلا,قليلا
15,SUB,حتى,حى
16,OK,اصبحت,اصبحت
17,OK,وكان,وكان
18,OK,لم,لم
19,OK,يكن,يكن
20,OK,بينها,بينها
21,OK,وبين,وبين
22,SUB,اصولها,اصوها
23,SUB,في,فى
24,OK,المدينة,المدينة
25,OK,الاولى,الاولى
26,OK,عهد,عهد
27,SUB,وحتى,وحى
28,OK,شغلت,شغلت
29,OK,بامورها,بامورها
30,OK,وخطوبها,وخطوبها
31,OK,عن,عن
32,OK,امور,امور
33,SUB,الاخرين,الاخر
34,INS,,ين
35,OK,وما,وما
36,SUB,يعرضلهم,يعرض
37,INS,,هم
38,OK,من,من
39,OK,خطوب,خطوب
40,DEL,الفصل,
41,DEL,الثاني,
42,DEL,والعشرون,
43,OK,فلندع,فلندع
44,OK,هؤلاء,هؤلاء
45,OK,الاخرين,الاخرين
46,OK,لحوادث,لحوادث
47,OK,الايام,الايام
48,OK,ونوب,ونوب
49,OK,الدهر,الدهر
50,OK,تصنع,تصنع
51,DEL,بهم,
52,OK,ما,ما
53,SUB,تصنع,اصح
54,OK,بالناس,بالناس
55,SUB,جميعا,بمي
56,INS,,عا
57,OK,ولنقم,ولنقم
58,OK,مع,مع
59,OK,هذه,هذه
60,OK,الاسرة,الاسرة
61,OK,الناشئة,الناشئة
62,SUB,التي,التى
63,OK,اخذت,اخذت
64,OK,تنمو,تنمو
65,SUB,في,فى
66,OK,سرعة,سرعة
67,OK,فقد,فقد
68,OK,نجد,نجد
69,SUB,في,فى
70,OK,الاقامة,الاقامة
71,OK,معها,معها
72,OK,ما,ما
73,SUB,يكفي,يكى
74,OK,لاتمام,لاتمام
75,OK,هذا,هذا
76,SUB,الحديث,الحدر
