,operation,one,two
0,INS,,٥٤
1,INS,,سورة
2,INS,,يس
3,OK,سبع,سبع
4,OK,مرات,مرات
5,SUB,يعقبها,يعقمها
6,SUB,في,فى
7,OK,كل,كل
8,OK,مرة,مرة
9,SUB,بدعائها,بدعامها
10,OK,المعروف,المعروف
11,DEL,يس,
12,DEL,ان,
13,DEL,صلى,
14,DEL,الصبح,
15,DEL,ان,
16,DEL,يقرا,
17,DEL,سورة,
18,SUB,فلما,فلماف
19,DEL,فرغ,
20,OK,من,من
21,OK,ذلك,ذلك
22,OK,غفا,غفا
23,OK,غفوة,غفوة
24,SUB,ثم,مم
25,OK,استفاق,استفاق
26,OK,واذا,واذا
27,SUB,محمود,مجمود
28,OK,يحمل,يحمل
29,OK,اليه,اليه
30,SUB,كسرة,كه
31,INS,,ره
32,OK,من,من
33,SUB,خبز,مبر
34,OK,جاف,جاف
35,OK,وشيئا,وشيئا
36,OK,من,من
37,OK,ملح,ملح
38,OK,وكاسين,وكاسين
39,OK,من,من
40,OK,قهوة,قهوة
41,DEL,فطعم,
42,SUB,وشرب,وشمرب
43,OK,وحمد,وحمد
44,SUB,لله,الله
45,SUB,ونهضوهو,ومهض
46,INS,,وهو
47,OK,مستيقن,مستيقن
48,OK,ان,ان
49,SUB,لله,الله
50,OK,قد,قد
51,OK,عزم,عزم
52,OK,له,له
53,SUB,على,عل
54,OK,الرشد,الرشد
55,OK,ومزمع,ومزمع
56,OK,ان,ان
57,OK,يسافر,يسافر
58,OK,اذا,اذا
59,OK,كان,كان
60,OK,الغد,الغد
61,OK,وقد,وقد
62,OK,انفق,انفق
63,OK,نهاره,نهاره
64,SUB,في,فى
65,OK,الاستعداد,الاستعداد
66,SUB,لهذا,هذا
67,OK,السفر,السفر
68,SUB,فلم,فله
69,OK,يكن,يكن
70,OK,بد,بد
71,OK,من,من
72,OK,ان,ان
73,OK,يحمل,يحمل
74,OK,الى,الى
75,OK,نفيسة,نفيسة
76,OK,وابنتيها,وابنتيها
77,OK,ما,ما
78,OK,يسرهن,يسرهن
79,SUB,ولله,والله
80,SUB,يعلم,يعل
81,OK,كيف,كيف
82,OK,احتال,احتال
83,OK,في,في
84,OK,ذلك,ذلك
85,OK,وجد,وجد
86,SUB,في,فى
87,OK,الحيلة,الحيلة
88,OK,ولكنه,ولكنه
89,OK,سافر,سافر
90,OK,من,من
91,OK,الغد,الغد
92,SUB,كما,كا
93,OK,تعود,تعود
94,OK,ان,ان
95,OK,يسافر,يسافر
96,OK,موفورا,موفورا
97,OK,كثير,كثير
98,OK,المتاع,المتاع
99,OK,وقد,وقد
100,OK,استخلف,استخلف
101,OK,ابنه,ابنه
102,OK,خالدا,خالدا
103,SUB,على,عل
104,OK,داره,داره
105,OK,ومتجره,ومتجره
106,OK,فلما,فلما
107,OK,وصل,وصل
108,OK,الى,الى
109,OK,القاهرة,القاهرة
110,SUB,وانتهى,وانى
111,OK,الى,الى
112,OK,دار,دار
113,OK,عبد,عبد
114,OK,الرحمن,الرحمن
115,OK,لم,لم
116,OK,ينكر,ينكر
117,OK,شيئا,شيئا
118,OK,اول,اول
119,OK,الامر,الامر
120,OK,فقد,فقد
121,OK,لقيه,لقيه
122,OK,صديقه,صديقه
123,OK,الشيخ,الشيخ
124,OK,باسما,باسما
125,OK,وقورا,وقورا
126,OK,مرحبا,مرحبا
127,OK,ولقيته,ولقيته
128,OK,ام,ام
129,OK,نفيسة,نفيسة
130,OK,باسمة,باسمة
131,OK,عن,عن
132,SUB,ثغر,ثذر
133,OK,محطم,محطم
134,SUB,في,ف
135,OK,وجه,وجه
136,OK,مربد,مربد
137,OK,قد,قد
138,OK,عبثت,عبثت
139,OK,به,به
140,OK,السنون,السنون
141,OK,ولقيته,ولقيته
142,OK,نفيسة,نفيسة
143,SUB,هادئة,هادثة
144,SUB,مطمئنة,مطمثنة
145,OK,راضية,راضية
146,OK,فاما,فاما
147,OK,الصبيتان,الصبيتان
148,SUB,فقد,فقده
149,SUB,نمتا,تمتا
150,SUB,نموا,بموا
151,OK,حسنا,حسنا
152,OK,فازدادت,فازدادت
153,OK,احداهما,احداهما
154,SUB,جمالا,بجمالا
155,OK,وازدادت,وازدادت
156,OK,الاخرى,الاخرى
157,OK,قبحا,قبحا
158,OK,ولكن,ولكن
159,OK,عليا,عليا
160,OK,لم,لم
161,OK,ينفق,ينفق
162,OK,مع,مع
163,OK,صديقه,صديقه
164,OK,الشيخ,الشيخ
165,OK,يوما,يوما
166,OK,وبعض,وبعض
167,OK,يوم,يوم
168,SUB,حتى,حى
169,OK,انكر,انكر
