,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٥
3,OK,ويتغذى,ويتغذى
4,OK,بذكر,بذكر
5,OK,الله,الله
6,OK,وطاعته,وطاعته
7,OK,والشوق,والشوق
8,OK,الى,الى
9,OK,لقائه,لقائه
10,OK,الكريم,الكريم
11,INS,,في
12,SUB,فيتقوى,تقوى
13,OK,فيه,فيه
14,SUB,النور,النار
15,OK,الالهي,الالهي
16,INS,,و
17,SUB,ويتجوهر,يتجاهر
18,OK,به,به
19,OK,ولاجل,ولاجل
20,OK,ذلك,ذلك
21,OK,يزداد,يزداد
22,OK,الجذبة,الجذبة
23,OK,الالهية,الالهية
24,OK,وفي,وفي
25,SUB,تجوهره,تجاهره
26,OK,يحصل,يحصل
27,OK,له,له
28,OK,نوع,نوع
29,OK,من,من
30,OK,الفناء,الفناء
31,OK,عن,عن
32,OK,وجوده,وجوده
33,OK,والبقاء,والبقاء
34,OK,بنور,بنور
35,OK,ربه,ربه
36,OK,فهو,فهو
37,SUB,في,فى
38,OK,كل,كل
39,OK,انتشاء,انتشاء
40,OK,بنشاة,بنشاة
41,INS,,و
42,SUB,وتطور,تطور
43,OK,بطور,بطور
44,OK,بمثابة,بمثابة
45,OK,ميت,ميت
46,OK,ذاق,ذاق
47,OK,الموت,الموت
48,INS,,و
49,SUB,والبعث,البعث
50,SUB,فكانه,فكانهما
51,SUB,مات,ت
52,OK,عن,عن
53,OK,نشاة,نشاة
54,OK,ثم,ثم
55,OK,بعث,بعث
56,SUB,الى,الي
57,OK,ربه,ربه
58,OK,في,في
59,OK,نشاة,نشاة
60,OK,اخرى,اخرى
61,OK,واحياه,واحياه
62,OK,الله,الله
63,SUB,بنور,ينور
64,OK,ربه,ربه
65,OK,كما,كما
66,OK,قال,قال
67,SUB,تعالى,تعالىى
68,SUB,اومن,او
69,INS,,من
70,OK,كان,كان
71,OK,ميتا,ميتا
72,OK,فاحييناه,فاحييناه
73,SUB,وجعلنا,وجعلناه
74,OK,له,له
75,OK,نورا,نورا
76,OK,يمشي,يمشي
77,OK,به,به
78,OK,في,في
79,OK,الناس,الناس
80,OK,كمن,كمن
81,OK,مثله,مثله
82,OK,في,في
83,OK,الظلمات,الظلمات
84,OK,ليس,ليس
85,OK,بخارج,بخارج
86,OK,منها,منها
87,OK,فهذا,فهذا
88,OK,الموت,الموت
89,OK,الذي,الذي
90,OK,استحق,استحق
91,OK,به,به
92,OK,الروح,الروح
93,SUB,الانساني,الانسانى
94,OK,الاحياء,الاحياء
95,SUB,بنور,بتار
96,OK,الله,الله
97,OK,انما,انما
98,SUB,استفاده,استفادة
99,OK,من,من
100,OK,جهة,جهة
101,OK,النفس,النفس
102,OK,الحيوانية,الحيوانية
103,OK,التي,التي
104,OK,هي,هي
105,OK,ذائقة,ذائقة
106,OK,الموت,الموت
107,OK,على,على
108,OK,الوجه,الوجه
109,OK,المذكور,المذكور
110,OK,ولذلك,ولذلك
111,OK,عقبه,عقبه
112,DEL,بقوله,
113,SUB,ونبلوكم,بقولههونبلوكم
114,OK,بالشر,بالشر
115,OK,والخير,والخير
116,OK,فتنة,فتنة
117,OK,اي,اي
118,SUB,نبلوكم,تبلوكم
119,OK,بما,بما
120,OK,فيهما,فيهما
121,OK,من,من
122,OK,موت,موت
123,OK,النفس,النفس
124,OK,وحياة,وحياة
125,OK,الروح,الروح
126,OK,فالاول,فالاول
127,OK,كالمكروهات,كالمكروهات
128,OK,من,من
129,OK,الخوف,الخوف
130,INS,,و
131,SUB,والجوع,الجوع
132,OK,ونقص,ونقص
133,OK,من,من
134,OK,الاموال,الاموال
135,OK,والانفس,والانفس
136,OK,والثمرات,والثمرات
137,OK,وسائر,وسائر
138,OK,ما,ما
139,OK,تسمونه,تسمونه
140,OK,شرا,شرا
141,INS,,و
142,SUB,وفيها,فيها
143,OK,موت,موت
144,OK,النفس,النفس
145,OK,وحياة,وحياة
146,OK,القلب,القلب
147,OK,والثاني,والثاني
148,OK,كالمحبوبات,كالمحبوبات
149,OK,التي,التي
150,OK,تسمونها,تسمونها
151,OK,خيرا,خيرا
152,OK,وهي,وهي
153,OK,الشهوات,الشهوات
154,OK,من,من
155,OK,النساء,النساء
156,OK,والبنين,والبنين
157,OK,والقناطير,والقناطير
158,OK,المقنطرة,المقنطرة
159,OK,من,من
160,OK,الذهب,الذهب
161,INS,,و
