,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,١٤٥
3,OK,مزاحم,مزاحم
4,SUB,لها,لهاحتى
5,DEL,حتى,
6,OK,يبطلها,يبطلها
7,OK,او,او
8,SUB,يتغير,بتغيريه
9,DEL,به,
10,OK,استعداد,استعداد
11,OK,محلها,محلها
12,OK,وليس,وليس
13,OK,بينها,بينها
14,OK,وبين,وبين
15,OK,البدن,البدن
16,DEL,الا,
17,SUB,علاقة,الاعلاقة
18,OK,شوقية,شوقية
19,OK,وهي,وهي
20,OK,اضافة,اضافة
21,INS,,و
22,INS,,ال
23,INS,,ا
24,SUB,والاضافة,ضافة
25,OK,اضعف,اضعف
26,OK,الاعراض,الاعراض
27,OK,وزوالها,وزوالها
28,OK,لا,لا
29,OK,يوجب,يوجب
30,OK,زوال,زوال
31,OK,الذات,الذات
32,OK,المضافة,المضافة
33,OK,والا,والا
34,OK,لكان,لكان
35,OK,اضعف,اضعف
36,OK,الاعراض,الاعراض
37,OK,مقوما,مقوما
38,OK,لوجود,لوجود
39,OK,الجوهر,الجوهر
40,OK,وهو,وهو
41,OK,محال,محال
42,OK,هذا,هذا
43,OK,خلاصة,خلاصة
44,OK,كلام,كلام
45,OK,الفلاسفة,الفلاسفة
46,OK,في,في
47,OK,هذا,هذا
48,OK,الباب,الباب
49,OK,وفيه,وفيه
50,OK,بحث,بحث
51,OK,من,من
52,SUB,وجهين,وجيهين
53,OK,الاول,الاول
54,OK,ان,ان
55,OK,النفس,النفس
56,OK,الانسانية,الانسانية
57,SUB,عندهم,عند
58,INS,,هم
59,OK,جوهر,جوهر
60,OK,عقلي,عقلي
61,OK,وانها,وانها
62,OK,عندهم,عندهم
63,OK,اولا,اولا
64,OK,عقل,عقل
65,OK,بالقوة,بالقوة
66,SUB,وانما,وان
67,INS,,ما
68,OK,يصير,يصير
69,OK,عقلا,عقلا
70,OK,بالفعل,بالفعل
71,OK,بعد,بعد
72,OK,مزاولة,مزاولة
73,OK,الاكتساب,الاكتساب
74,OK,وتحصيل,وتحصيل
75,OK,العلوم,العلوم
76,OK,الحقيقية,الحقيقية
77,OK,حتى,حتى
78,OK,يخرج,يخرج
79,OK,ذاتها,ذاتها
80,OK,من,من
81,OK,القوة,القوة
82,OK,الى,الى
83,OK,الفعل,الفعل
84,OK,فقبل,فقبل
85,OK,صيرورتها,صيرورتها
86,OK,عقلا,عقلا
87,OK,كيف,كيف
88,OK,يبقى,يبقى
89,OK,بدون,بدون
90,OK,البدن,البدن
91,SUB,مستقل,مستقلا
92,SUB,الوجود,لوجود
93,SUB,مفارق,مفارقا
94,SUB,الذات,لذات
95,OK,فان,فان
96,OK,كل,كل
97,OK,مفارقة,مفارقة
98,SUB,الذات,الذا
99,INS,,ت
100,OK,مستقل,مستقل
101,OK,الوجود,الوجود
102,OK,عندهم,عندهم
103,OK,عقل,عقل
104,OK,بالفعل,بالفعل
105,OK,وكل,وكل
106,OK,عقل,عقل
107,OK,بالفعل,بالفعل
108,OK,كامل,كامل
109,OK,في,في
110,OK,العلم,العلم
111,INS,,و
112,SUB,والمعرفة,المعرفة
113,OK,والمقدر,والمقدر
114,OK,خلافه,خلافه
115,OK,هذا,هذا
116,SUB,خلف,خلق
117,OK,ولهذا,ولهذا
118,OK,وقع,وقع
119,OK,الاختلاف,الاختلاف
120,OK,بين,بين
121,SUB,تلامذة,تلامن
122,INS,,ة
123,OK,المعلم,المعلم
124,OK,الاول,الاول
125,SUB,وشراح,وجرعا
126,SUB,كلامه,كل
127,INS,,امة
128,OK,في,في
129,OK,بقاء,بقاء
130,OK,العقل,العقل
131,OK,الهيولاني,الهيولاني
132,OK,بعد,بعد
133,OK,بوار,بوار
134,OK,البدن,البدن
135,OK,فذهب,فذهب
136,OK,الاسكندر,الاسكندر
137,SUB,الافروديسي,الافراد
138,INS,,رئسي
139,OK,الى,الى
140,OK,ان,ان
141,OK,النفوس,النفوس
142,OK,الانسانية,الانسانية
143,OK,اذا,اذا
144,OK,فارقت,فارقت
145,OK,الابدان,الابدان
146,OK,وهي,وهي
147,OK,هيولانية,هيولانية
148,OK,فانها,فانها
149,OK,تبطل,تبطل
150,OK,اذ,اذ
151,OK,لم,لم
152,OK,يتصور,يتصور
153,OK,بشيء,بشيء
154,OK,من,من
155,OK,الصور,الصور
156,SUB,العقليه,العقلية
157,OK,التي,التي
