,operation,one,two
0,INS,,٤
1,INS,,اسرار
2,INS,,الايات
3,OK,يشارك,يشارك
4,OK,ويعاون,ويعاون
5,OK,فجعل,فجعل
6,OK,لكل,لكل
7,OK,قوم,قوم
8,OK,صنعة,صنعة
9,INS,,و
10,SUB,وهيئة,هيئة
11,OK,مفارقة,مفارقة
12,OK,للصنعة,للصنعة
13,OK,الاخرى,الاخرى
14,INS,,و
15,SUB,وهيئاتها,هياتها
16,OK,فقسمت,فقسمت
17,OK,الصناعات,الصناعات
18,OK,بينهم,بينهم
19,OK,كما,كما
20,OK,قال,قال
21,OK,نحن,نحن
22,OK,قسمنا,قسمنا
23,OK,بينهم,بينهم
24,OK,معيشتهم,معيشتهم
25,OK,فيتولى,فيتولى
26,OK,كل,كل
27,OK,صنعا,صنعا
28,OK,من,من
29,OK,الصناعات,الصناعات
30,INS,,في
31,SUB,فيتعاطاه,تعاطاة
32,OK,باهتزاز,باهتزاز
33,OK,كما,كما
34,OK,قال,قال
35,OK,فتقطعوا,فتقطعوا
36,OK,امرهم,امرهم
37,OK,بينهم,بينهم
38,OK,زبرا,زبرا
39,OK,كل,كل
40,OK,حزب,حزب
41,OK,بما,بما
42,OK,لديهم,لديهم
43,OK,فرحون,فرحون
44,OK,فاقتضى,فاقتضى
45,OK,ذلك,ذلك
46,OK,ان,ان
47,OK,يختلف,يختلف
48,OK,جثثهم,جثثهم
49,INS,,و
50,SUB,وقواهم,قواههم
51,SUB,وهممهم,وهم
52,INS,,مهم
53,OK,واغراضهم,واغراضهم
54,OK,ليكون,ليكون
55,OK,كل,كل
56,OK,ميسرا,ميسرا
57,OK,لما,لما
58,OK,خلق,خلق
59,OK,له,له
60,OK,وقال,وقال
61,OK,قل,قل
62,OK,كل,كل
63,OK,يعمل,يعمل
64,OK,على,على
65,OK,شاكلته,شاكلته
66,OK,فيكون,فيكون
67,SUB,معايشهم,معائشهم
68,OK,مقتسمة,مقتسمة
69,OK,بينهم,بينهم
70,OK,كما,كما
71,OK,نبه,نبه
72,OK,تعالى,تعالى
73,OK,بالايات,بالايات
74,OK,المتقدمة,المتقدمة
75,OK,ويمثل,ويمثل
76,OK,قوله,قوله
77,SUB,ولو,و
78,SUB,لا,لولا
79,OK,ان,ان
80,OK,يكون,يكون
81,OK,الناس,الناس
82,OK,امة,امة
83,OK,واحدة,واحدة
84,OK,لجعلنا,لجعلنا
85,OK,لمن,لمن
86,OK,يكفر,يكفر
87,OK,بالرحمن,بالرحمن
88,OK,لبيوتهم,لبيوتهم
89,OK,سقفا,سقفا
90,OK,من,من
91,OK,فضة,فضة
92,OK,فالناس,فالناس
93,OK,اذا,اذا
94,OK,اعتبروا,اعتبروا
95,OK,من,من
96,OK,حيث,حيث
97,OK,اختلاف,اختلاف
98,OK,اغراضهم,اغراضهم
99,INS,,و
100,SUB,ودواعيهم,دواعيهم
101,OK,وهممهم,وهممهم
102,OK,فهم,فهم
103,OK,في,في
104,OK,تعاطي,تعاطي
105,OK,صناعاتهم,صناعاتهم
106,OK,في,في
107,OK,حكم,حكم
108,OK,المسخرين,المسخرين
109,OK,وان,وان
110,OK,كانوا,كانوا
111,OK,في,في
112,OK,الظاهر,الظاهر
113,OK,من,من
114,OK,المختارين,المختارين
115,OK,وقد,وقد
116,OK,وقعت,وقعت
117,OK,الاشارة,الاشارة
118,OK,الى,الى
119,OK,ما,ما
120,OK,يتعلق,يتعلق
121,OK,بالمصلحة,بالمصلحة
122,OK,بتباين,بتباين
123,OK,الناس,الناس
124,OK,في,في
125,OK,ما,ما
126,OK,روي,روي
127,OK,انه,انه
128,OK,قال,قال
129,INS,,صلى
130,SUB,صلىاللهعليهواله,الله
131,INS,,عليه
132,INS,,واله
133,OK,لا,لا
134,OK,يزال,يزال
135,OK,الناس,الناس
136,OK,بخير,بخير
137,OK,ما,ما
138,OK,تباينوا,تباينوا
139,OK,فاذا,فاذا
140,OK,تساووا,تساووا
141,OK,هلكوا,هلكوا
142,SUB,تذكرة,تلك
143,INS,,ر
144,INS,,ة
145,OK,فيها,فيها
146,OK,تبصرة,تبصرة
147,INS,,و
148,SUB,واعلم,اعله
149,OK,ان,ان
150,OK,اسباب,اسباب
151,OK,تفاوت,تفاوت
152,OK,الناس,الناس
153,OK,في,في
154,OK,الصنائع,الصنائع
155,OK,والاغراض,والاغراض
156,OK,امور,امور
157,OK,سبعة,سبعة
158,OK,اولها,اولها
159,OK,اختلاف,اختلاف
160,OK,الامزجة,الامزجة
161,OK,وتفاوت,وتفاوت
162,OK,الطينة,الطينة
163,OK,واختلاف,واختلاف
164,OK,الخلقه,الخلقه
165,OK,كما,كما
166,OK,اشير,اشير
167,OK,اليه,اليه
168,OK,فيما,فيما
169,OK,روي,روي
170,OK,ان,ان
171,OK,الله,الله
172,OK,لما,لما
173,OK,اراد,اراد
174,OK,خلق,خلق
175,OK,ادم,ادم
176,SUB,امر,امران
177,DEL,ان,
178,SUB,يؤخذ,يؤخن
179,OK,قبضة,قبضة
180,OK,من,من
181,OK,كل,كل
182,OK,ارض,ارض
183,OK,فجاء,فجاء
184,OK,بنو,بنو
185,OK,ادم,ادم
186,OK,على,على
187,OK,قدر,قدر
188,OK,طينتها,طينتها
189,OK,الاحمر,الاحمر
190,OK,والابيض,والابيض
191,OK,والاسود,والاسود
192,OK,والسهل,والسهل
193,OK,والحزن,والحزن
194,SUB,والطيب,الطيب
195,OK,والخبيث,والخبيث
196,OK,والى,والى
197,OK,هذا,هذا
198,OK,اشار,اشار
199,DEL,بقوله,
200,SUB,والبلد,بقولهوالبلد
201,OK,الطيب,الطيب
202,OK,يخرج,يخرج
203,OK,نباته,نباته
204,OK,باذن,باذن
205,OK,ربه,ربه
206,OK,والذي,والذي
207,OK,خبث,خبث
208,DEL,لا,
209,SUB,يخرج,لايخرج
210,OK,الا,الا
211,OK,نكدا,نكدا
212,INS,,و
213,SUB,وبقوله,بقوله
214,OK,هو,هو
215,OK,الذي,الذي
216,OK,يصوركم,يصوركم
217,OK,في,في
218,OK,الارحام,الارحام
219,OK,كيف,كيف
220,OK,يشاء,يشاء
221,OK,وثانيها,وثانيها
222,OK,اختلاف,اختلاف
223,OK,احوال,احوال
224,OK,الوالدين,الوالدين
225,OK,في,في
226,OK,الصلاح,الصلاح
227,OK,والفساد,والفساد
228,OK,وذلك,وذلك
229,OK,ان,ان
230,OK,الانسان,الانسان
231,OK,قد,قد
232,OK,يرث,يرث
233,OK,من,من
234,SUB,ابويه,ابائه
235,OK,اثار,اثار
236,OK,ما,ما
237,OK,هما,هما
238,OK,عليه,عليه
239,OK,من,من
240,OK,جميل,جميل
241,OK,السيرة,السيرة
242,OK,او,او
243,OK,قبيحها,قبيحها
244,OK,كما,كما
245,OK,يرث,يرث
246,OK,تشابههما,تشابههما
247,OK,في,في
248,OK,خلقتهما,خلقتهما
249,OK,ولهذا,ولهذا
250,OK,قال,قال
251,OK,تعالى,تعالى
252,OK,وكان,وكان
253,OK,ابوهما,ابوهما
254,OK,صالحا,صالحا
255,INS,,و
256,SUB,وعلى,على
257,OK,نحو,نحو
258,OK,ما,ما
259,OK,روي,روي
