,operation,one,two
0,INS,,١٣٨
1,INS,,اسرار
2,INS,,الايات
3,OK,عن,عن
4,SUB,اعلى,اعلي
5,OK,عليين,عليين
6,OK,الى,الى
7,OK,اسفل,اسفل
8,OK,السافلين,السافلين
9,OK,ولذلك,ولذلك
10,OK,قال,قال
11,OK,ولو,ولو
12,OK,ترى,ترى
13,SUB,اذ,اذا
14,OK,المجرمون,المجرمون
15,OK,ناكسوا,ناكسوا
16,OK,رؤسهم,رؤسهم
17,OK,عند,عند
18,OK,ربهم,ربهم
19,OK,وقال,وقال
20,OK,كلا,كلا
21,OK,انهم,انهم
22,OK,عن,عن
23,OK,ربهم,ربهم
24,OK,يومئذ,يومئذ
25,OK,لمحجوبون,لمحجوبون
26,INS,,و
27,SUB,وهؤلاء,هؤلاء
28,OK,هم,هم
29,OK,المنافقون,المنافقون
30,OK,الذين,الذين
31,OK,هم,هم
32,SUB,اسوا,اسوء
33,OK,حالا,حالا
34,OK,من,من
35,OK,الكفار,الكفار
36,OK,المحضة,المحضة
37,SUB,لانهم,لانه
38,INS,,مال
39,SUB,المحجوبون,محجوبون
40,OK,ازلا,ازلا
41,OK,وابدا,وابدا
42,OK,واعلم,واعلم
43,OK,ان,ان
44,OK,التحقيق,التحقيق
45,OK,يقتضي,يقتضي
46,DEL,ان,
47,SUB,قوله,انقوله
48,OK,ثم,ثم
49,OK,انشاناه,انشاناه
50,OK,خلقا,خلقا
51,OK,اخر,اخر
52,OK,مختص,مختص
53,OK,ببعض,ببعض
54,OK,افراد,افراد
55,OK,الناس,الناس
56,OK,كما,كما
57,OK,ستعلم,ستعلم
58,OK,وبالجملة,وبالجملة
59,OK,ظهر,ظهر
60,OK,ان,ان
61,OK,المقصود,المقصود
62,OK,الاصلي,الاصلي
63,OK,من,من
64,OK,ايجاد,ايجاد
65,OK,الكائنات,الكائنات
66,OK,هو,هو
67,OK,الانسان,الانسان
68,OK,الكامل,الكامل
69,OK,الذي,الذي
70,OK,هو,هو
71,SUB,خليفة,خليقة
72,OK,الله,الله
73,OK,قوله,قوله
74,OK,تعالى,تعالى
75,OK,واذ,واذ
76,OK,قال,قال
77,OK,ربك,ربك
78,OK,للملائكة,للملائكة
79,OK,اني,اني
80,OK,جاعل,جاعل
81,OK,في,في
82,OK,الارض,الارض
83,OK,خليفة,خليفة
84,SUB,وقوله,وقال
85,SUB,اني,هانى
86,OK,خالق,خالق
87,OK,بشرا,بشرا
88,OK,من,من
89,OK,طين,طين
90,OK,فاذا,فاذا
91,OK,سويته,سويته
92,OK,ونفخت,ونفخت
93,OK,فيه,فيه
94,OK,من,من
95,OK,روحي,روحي
96,OK,فقعوا,فقعوا
97,OK,له,له
98,OK,ساجدين,ساجدين
99,SUB,وقوله,وقال
100,SUB,ما,هما
101,OK,خلقت,خلقت
102,OK,الجن,الجن
103,INS,,و
104,SUB,والانس,الانس
105,OK,الا,الا
106,OK,ليعبدون,ليعبدون
107,OK,وقوله,وقوله
108,INS,,و
109,SUB,يستخلفكم,يستخلفنكم
110,OK,في,في
111,OK,الارض,الارض
112,SUB,وقوله,وقال
113,SUB,وليعلم,هوليعلم
114,OK,الله,الله
115,OK,من,من
116,OK,ينصره,ينصره
117,OK,ورسله,ورسله
118,OK,وقوله,وقوله
119,OK,واستعمركم,واستعمركم
120,OK,فيها,فيها
121,OK,كل,كل
122,OK,ذلك,ذلك
123,OK,اشارة,اشارة
124,OK,الى,الى
125,OK,انه,انه
126,OK,لا,لا
127,OK,يستصلح,يستصلح
128,OK,لخلافة,لخلافة
129,OK,الله,الله
130,OK,وعمارة,وعمارة
131,OK,الدارين,الدارين
132,OK,الا,الا
133,OK,الانسان,الانسان
134,OK,الكامل,الكامل
135,OK,وهو,وهو
136,OK,الانسان,الانسان
137,OK,الحقيقي,الحقيقي
138,OK,مظهر,مظهر
139,OK,اسم,اسم
140,OK,الله,الله
141,OK,الاعظم,الاعظم
142,OK,كما,كما
143,OK,نبه,نبه
144,OK,بقوله,بقوله
145,OK,اني,اني
146,OK,اعلم,اعلم
147,OK,ما,ما
148,OK,لا,لا
149,OK,تعلمون,تعلمون
150,OK,قاعدة,قاعدة
151,OK,في,في
152,OK,ذكر,ذكر
153,OK,العناصر,العناصر
154,OK,التي,التي
155,OK,منها,منها
156,OK,تكون,تكون
157,OK,الانسان,الانسان
158,OK,واعلم,واعلم
159,OK,انه,انه
160,OK,ذكر,ذكر
161,OK,الله,الله
162,OK,تعالى,تعالى
163,OK,في,في
164,OK,غير,غير
165,OK,موضع,موضع
166,OK,من,من
167,OK,القران,القران
168,OK,العناصر,العناصر
169,SUB,التي,التى
170,OK,منها,منها
171,SUB,اوجد,او
172,INS,,جد
173,OK,الانسان,الانسان
174,OK,ونبه,ونبه
175,OK,على,على
176,OK,انه,انه
177,OK,جعله,جعله
178,OK,انسانا,انسانا
179,OK,في,في
180,OK,سبع,سبع
181,OK,درجات,درجات
182,OK,واشار,واشار
183,OK,الى,الى
184,OK,ذلك,ذلك
185,OK,في,في
186,OK,عدة,عدة
187,OK,مواضع,مواضع
188,OK,مختلفة,مختلفة
189,SUB,حسب,حسبما
