,operation,one,two
0,INS,,٤٦
1,INS,,اسرار
2,INS,,الايات
3,OK,لها,لها
4,OK,الاضافة,الاضافة
5,OK,بعد,بعد
6,OK,تمام,تمام
7,OK,وجودها,وجودها
8,OK,وهويتها,وهويتها
9,OK,كالملك,كالملك
10,SUB,والربان,والريان
11,OK,والرئيس,والرئيس
12,OK,والاب,والاب
13,OK,وغير,وغير
14,OK,ذلك,ذلك
15,OK,مما,مما
16,OK,يعرض,يعرض
17,OK,له,له
18,OK,الاضافة,الاضافة
19,OK,بعد,بعد
20,OK,تمام,تمام
21,OK,الذات,الذات
22,OK,فالاضافة,فالاضافة
23,OK,التي,التي
24,OK,من,من
25,OK,قبيل,قبيل
26,OK,القسم,القسم
27,OK,الاول,الاول
28,OK,يزول,يزول
29,OK,بزوالها,بزوالها
30,OK,ذات,ذات
31,OK,المضافة,المضافة
32,OK,بنفسها,بنفسها
33,OK,كهيولية,كهيولية
34,SUB,الهيولى,الهيولي
35,OK,وكذا,وكذا
36,OK,حكم,حكم
37,OK,نفسية,نفسية
38,OK,النفس,النفس
39,OK,فيلزمهم,فيلزمهم
40,OK,بطلان,بطلان
41,OK,جوهر,جوهر
42,OK,النفوس,النفوس
43,OK,ببطلان,ببطلان
44,OK,اضافاتها,اضافاتها
45,OK,الى,الى
46,OK,البدن,البدن
47,OK,اللهم,اللهم
48,OK,الا,الا
49,OK,ان,ان
50,OK,يذهبوا,يذهبوا
51,OK,الى,الى
52,OK,ما,ما
53,OK,ذهبنا,ذهبنا
54,OK,اليه,اليه
55,OK,من,من
56,OK,اثبات,اثبات
57,OK,الحركة,الحركة
58,OK,الجوهرية,الجوهرية
59,OK,واثبات,واثبات
60,OK,الاشتداد,الاشتداد
61,OK,في,في
62,OK,وجود,وجود
63,OK,الجوهر,الجوهر
64,OK,النفساني,النفساني
65,OK,كما,كما
66,OK,دلت,دلت
67,SUB,عليه,عليها
68,SUB,البراهين,ليراهن
69,OK,المذكورة,المذكورة
70,OK,في,في
71,OK,كتبنا,كتبنا
72,INS,,وا
73,SUB,والايات,لايات
74,OK,القرانية,القرانية
75,OK,المذكورة,المذكورة
76,OK,انفا,انفا
77,OK,والمتاخرون,والمتاخرون
78,OK,من,من
79,OK,الحكماء,الحكماء
80,SUB,كابي,كالبي
81,OK,علي,علي
82,OK,ومن,ومن
83,OK,يحذو,يحذو
84,OK,حذوه,حذوه
85,OK,مصرون,مصرون
86,OK,غاية,غاية
87,OK,الاصرار,الاصرار
88,OK,في,في
89,OK,نفي,نفي
90,OK,هذه,هذه
91,OK,الاستحالة,الاستحالة
92,OK,الجوهرية,الجوهرية
93,OK,ولذلك,ولذلك
94,OK,قصروا,قصروا
95,OK,وعجزوا,وعجزوا
96,OK,عن,عن
97,OK,اثبات,اثبات
98,OK,كثير,كثير
99,OK,من,من
100,OK,المقاصد,المقاصد
101,OK,الحقة,الحقة
102,OK,كحدوث,كحدوث
103,INS,,ال
104,SUB,الاجسام,اجسام
105,SUB,ودثور,ودثار
106,OK,العالم,العالم
107,OK,الطبيعي,الطبيعي
108,OK,كله,كله
109,OK,وكاتحاد,وكاتحاد
110,OK,العاقل,العاقل
111,OK,بالمعقول,بالمعقول
112,SUB,وكاثبات,و
113,SUB,المعاد,كاثباتالمعاد
114,OK,الجسماني,الجسماني
115,OK,وبقاء,وبقاء
116,OK,اكثر,اكثر
117,OK,النفوس,النفوس
118,OK,وهي,وهي
119,OK,الناقصة,الناقصة
120,OK,والمتوسطة,والمتوسطة
121,OK,في,في
122,OK,الكمال,الكمال
123,SUB,وغير,وعير
124,OK,ذلك,ذلك
125,OK,من,من
126,OK,المطالب,المطالب
127,OK,الشريفة,الشريفة
128,OK,التي,التي
129,OK,من,من
130,SUB,اوتيها,اؤتيها
131,OK,فقد,فقد
132,OK,اوتي,اوتي
133,OK,خيرا,خيرا
134,OK,كثيرا,كثيرا
135,OK,اما,اما
136,OK,الايات,الايات
137,OK,الدالة,الدالة
138,OK,على,على
139,OK,بقاء,بقاء
140,OK,النفوس,النفوس
141,OK,بعد,بعد
142,OK,خراب,خراب
143,OK,هذا,هذا
144,OK,البدن,البدن
145,OK,الطبيعي,الطبيعي
146,OK,فكثيرة,فكثيرة
147,OK,منها,منها
148,OK,قوله,قوله
149,OK,تعالى,تعالى
150,OK,ولا,ولا
151,OK,تحسبن,تحسبن
152,OK,الذين,الذين
153,OK,قتلوا,قتلوا
154,OK,في,في
155,OK,سبيل,سبيل
156,OK,الله,الله
157,OK,امواتا,امواتا
158,OK,بل,بل
159,OK,احياء,احياء
160,OK,عند,عند
161,OK,ربهم,ربهم
162,OK,يرزقون,يرزقون
163,OK,فرحين,فرحين
164,OK,بما,بما
165,SUB,اتاهم,اتيهم
166,OK,الله,الله
167,OK,من,من
168,OK,فضله,فضله
169,OK,وكان,وكان
170,OK,المراد,المراد
171,OK,من,من
172,OK,هذه,هذه
173,OK,الحياة,الحياة
174,OK,هي,هي
175,OK,الحياة,الحياة
176,OK,العقلية,العقلية
177,OK,المختصة,المختصة
178,OK,بالكاملين,بالكاملين
179,OK,في,في
180,OK,العلم,العلم
181,SUB,فانهم,فان
182,INS,,هم
183,OK,الاحياء,الاحياء
184,OK,حياة,حياة
185,OK,عقلية,عقلية
186,SUB,الساكنون,الساكنان
187,OK,في,في
188,OK,حظيرة,حظيرة
189,OK,القدس,القدس
190,SUB,عند,عن
191,SUB,ربهم,دربهم
192,SUB,المرزوقون,المرزوق
193,INS,,ون
194,OK,بالارزاق,بالارزاق
195,OK,المعنوية,المعنوية
196,OK,والانوار,والانوار
197,OK,العقلية,العقلية
198,OK,ويكون,ويكون
199,SUB,فرحهم,فرحه
200,SUB,اي,ماي
201,OK,ابتهاجهم,ابتهاجهم
202,OK,ولذتهم,ولذتهم
203,OK,العقلية,العقلية
204,OK,بالحكمة,بالحكمة
205,OK,لا,لا
206,OK,بغيرها,بغيرها
207,OK,من,من
208,OK,اللذات,اللذات
209,OK,الحسية,الحسية
210,OK,والخيالية,والخيالية
211,OK,وقد,وقد
212,OK,وقع,وقع
213,OK,التعبير,التعبير
214,OK,عن,عن
215,OK,الحكمة,الحكمة
216,OK,بما,بما
217,OK,اتاهم,اتاهم
218,OK,الله,الله
219,INS,,هم
220,DEL,من,
221,SUB,فضله,نفضله
222,OK,على,على
223,OK,وفاق,وفاق
224,SUB,قوله,قولهمن
225,DEL,من,
226,OK,يؤت,يؤت
227,OK,الحكمة,الحكمة
228,OK,فقد,فقد
229,SUB,اوتي,اوي
230,OK,خيرا,خيرا
231,OK,كثيرا,كثيرا
232,OK,وقوله,وقوله
233,OK,في,في
234,OK,سورة,سورة
235,OK,الجمعة,الجمعة
236,OK,بعد,بعد
237,OK,ذكر,ذكر
238,OK,تعليم,تعليم
239,OK,الكتاب,الكتاب
240,OK,والحكمة,والحكمة
241,OK,ذلك,ذلك
242,OK,فضل,فضل
243,OK,الله,الله
244,OK,يؤتيه,يؤتيه
245,OK,من,من
246,OK,يشاء,يشاء
247,OK,والله,والله
248,OK,ذو,ذو
249,OK,الفضل,الفضل
250,OK,العظيم,العظيم
251,OK,فعلم,فعلم
252,OK,ان,ان
253,OK,المراد,المراد
254,OK,هاهنا,هاهنا
255,OK,بما,بما
256,OK,اتاهم,اتاهم
257,OK,الله,الله
258,OK,من,من
259,OK,فضله,فضله
260,OK,هو,هو
261,OK,بعينه,بعينه
262,OK,المذكور,المذكور
263,OK,في,في
264,OK,تينك,تينك
265,OK,الايتين,الايتين
266,OK,ومنها,ومنها
267,OK,قوله,قوله
268,OK,ولا,ولا
269,OK,تقولوا,تقولوا
270,OK,لمن,لمن
271,OK,يقتل,يقتل
272,OK,في,في
273,OK,سبيل,سبيل
274,OK,الله,الله
275,SUB,اموات,امواتا
276,OK,بل,بل
277,OK,احياء,احياء
278,OK,ولكن,ولكن
279,OK,لا,لا
280,OK,تشعرون,تشعرون
281,OK,وقوله,وقوله
282,OK,الى,الى
283,OK,ربك,ربك
284,OK,يومئذ,يومئذ
285,OK,المستقر,المستقر
286,OK,وقوله,وقوله
287,OK,الى,الى
288,OK,ربك,ربك
289,OK,يومئذ,يومئذ
290,OK,المساق,المساق
291,SUB,وقوله,وقالها
292,INS,,لي
293,INS,,ربك
294,SUB,الى,الي
295,OK,ربك,ربك
