,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,١٤
3,OK,لتبلغ,لتبلغ
4,OK,البطن,البطن
5,OK,السابع,السابع
6,OK,واذا,واذا
7,SUB,سخطت,سخط
8,INS,,تل
9,SUB,لعنت,عنتو
10,SUB,وان,ان
11,OK,لعنتي,لعنتي
12,OK,لتبلغ,لتبلغ
13,OK,البطن,البطن
14,SUB,السابع,السايع
15,OK,تنبيها,تنبيها
16,OK,على,على
17,OK,ان,ان
18,OK,الخير,الخير
19,OK,والشر,والشر
20,OK,الذي,الذي
21,OK,يكتسبه,يكتسبه
22,OK,الانسان,الانسان
23,OK,ويتخلق,ويتخلق
24,OK,به,به
25,OK,يبقى,يبقى
26,OK,اثره,اثره
27,SUB,موروثا,ماروثا
28,SUB,الى,الي
29,OK,البطن,البطن
30,SUB,السابع,السايع
31,SUB,والثالث,الثالث
32,OK,اختلاف,اختلاف
33,OK,ما,ما
34,OK,يتكون,يتكون
35,OK,منه,منه
36,OK,النطفة,النطفة
37,OK,التي,التي
38,OK,تكون,تكون
39,OK,منها,منها
40,OK,الولد,الولد
41,OK,ودم,ودم
42,OK,الطمث,الطمث
43,OK,الذي,الذي
44,OK,يتربى,يتربى
45,OK,به,به
46,OK,فلذلك,فلذلك
47,OK,تاثر,تاثر
48,SUB,بحسب,تحسس
49,OK,طيب,طيب
50,OK,ما,ما
51,SUB,يكونان,بكون
52,SUB,منه,انمته
53,OK,وخبثه,وخبثه
54,INS,,و
55,SUB,ولهذا,لهذا
56,OK,قال,قال
57,INS,,صلى
58,SUB,صلىاللهعليهواله,الله
59,INS,,عليه
60,INS,,و
61,INS,,اله
62,OK,تخيروا,تخيروا
63,OK,لنطفكم,لنطفكم
64,OK,وقال,وقال
65,OK,الناكح,الناكح
66,OK,غارس,غارس
67,OK,فلينظر,فلينظر
68,OK,اين,اين
69,OK,يضع,يضع
70,OK,غرسه,غرسه
71,INS,,و
72,SUB,وقال,قال
73,OK,اياكم,اياكم
74,OK,وخضراء,وخضراء
75,OK,الدمن,الدمن
76,OK,قيل,قيل
77,OK,وما,وما
78,OK,خضراء,خضراء
79,OK,الدمن,الدمن
80,OK,قال,قال
81,SUB,المراة,المرءة
82,OK,الحسناء,الحسناء
83,OK,في,في
84,DEL,منبت,
85,OK,السوء,السوء
86,OK,ورابعها,ورابعها
87,OK,اختلاف,اختلاف
88,OK,ما,ما
89,OK,يتغذى,يتغذى
90,OK,به,به
91,OK,من,من
92,OK,طيب,طيب
93,SUB,الرضاع,الر
94,INS,,ضاع
95,OK,وطيب,وطيب
96,OK,المطعم,المطعم
97,SUB,الذي,التي
98,OK,يتربى,يتربى
99,OK,به,به
100,INS,,و
101,SUB,ولتاثير,لتاثير
102,SUB,الرضاع,الر
103,INS,,ضاع
104,OK,الطيب,الطيب
105,OK,ورد,ورد
106,OK,في,في
107,OK,الحديث,الحديث
108,OK,الرضاع,الرضاع
109,OK,يغير,يغير
110,OK,الطباع,الطباع
111,OK,ويقول,ويقول
112,OK,العرب,العرب
113,OK,لمن,لمن
114,SUB,تصفه,نصفه
115,OK,بالفضل,بالفضل
116,OK,لله,لله
117,OK,درك,درك
118,OK,وخامسها,وخامسها
119,OK,اختلاف,اختلاف
120,OK,احوالهم,احوالهم
121,OK,في,في
122,OK,تاديبهم,تاديبهم
123,OK,وتلقينهم,وتلقينهم
124,INS,,و
125,SUB,وتعويدهم,تعويذهم
126,OK,العادات,العادات
127,OK,الحسنة,الحسنة
128,OK,والقبيحة,والقبيحة
129,OK,فحق,فحق
130,OK,الوالد,الوالد
131,OK,ان,ان
132,OK,ياخذ,ياخذ
133,OK,الولد,الولد
134,OK,بالاداب,بالاداب
135,OK,الشرعية,الشرعية
136,OK,واخطار,واخطار
137,SUB,الحق,الحقبب
138,SUB,بباله,اله
139,OK,وتعويده,وتعويده
140,OK,فعل,فعل
141,OK,الخيرات,الخيرات
142,OK,كما,كما
143,OK,قال,قال
144,INS,,صلى
145,SUB,صلىاللهعليهواله,الله
146,INS,,عليه
147,INS,,واله
148,OK,مروهم,مروهم
149,OK,بالصلاة,بالصلاة
150,OK,لسبع,لسبع
151,OK,واضربوهم,واضربوهم
152,OK,لعشر,لعشر
153,OK,ويجب,ويجب
154,OK,ان,ان
155,OK,يصان,يصان
156,DEL,عن,
157,SUB,مجالسة,عـنمجالسة
