,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٧
3,SUB,من,هند
4,SUB,بداية,اية
5,OK,واحدة,واحدة
6,SUB,لمبدا,لمبدء
7,SUB,واحد,واح
8,INS,,د
9,OK,يتشعب,يتشعب
10,SUB,منه,منهك
11,DEL,كل,
12,SUB,بداية,لبداية
13,INS,,و
14,SUB,ومبدا,مبدء
15,OK,اثر,اثر
16,OK,ومن,ومن
17,OK,تنور,تنور
18,OK,باطنه,باطنه
19,OK,بنور,بنور
20,OK,اليقين,اليقين
21,OK,وشاهد,وشاهد
22,OK,حشر,حشر
23,OK,جميع,جميع
24,OK,القوى,القوى
25,OK,الانسانية,الانسانية
26,OK,مع,مع
27,OK,تباينها,تباينها
28,OK,واختلاف,واختلاف
29,OK,ماهياتها,ماهياتها
30,OK,وهوياتها,وهوياتها
31,OK,الى,الى
32,OK,ذات,ذات
33,OK,واحدة,واحدة
34,OK,بسيطة,بسيطة
35,SUB,روحانية,حاودء
36,INS,,و
37,SUB,ورجوعها,رجوعها
38,OK,اليها,اليها
39,OK,واستهلاكها,واستهلاكها
40,OK,فيها,فيها
41,OK,كما,كما
42,OK,انها,انها
43,OK,نشات,نشات
44,DEL,١,
45,OK,وانبسطت,وانبسطت
46,OK,منها,منها
47,OK,وتكثرت,وتكثرت
48,OK,بوحدتها,بوحدتها
49,OK,فالروح,فالروح
50,SUB,منه,منة
51,SUB,انبساط,انبساطا
52,SUB,اشعة,شعة
53,SUB,القوى,القوي
54,OK,على,على
55,OK,مواضع,مواضع
56,OK,البدن,البدن
57,SUB,واليه,والية
58,OK,رجوع,رجوع
59,OK,انوارها,انوارها
60,OK,من,من
61,OK,محابس,محابس
62,OK,مظاهرها,مظاهرها
63,OK,هان,هان
64,OK,عليه,عليه
65,OK,التصديق,التصديق
66,OK,برجوع,برجوع
67,OK,الكل,الكل
68,OK,الى,الى
69,OK,الواحد,الواحد
70,OK,القهار,القهار
71,OK,وسهل,وسهل
72,OK,له,له
73,OK,سلوك,سلوك
74,OK,سبيل,سبيل
75,OK,الاهتداء,الاهتداء
76,OK,لهذا,لهذا
77,OK,المطلب,المطلب
78,OK,الشريف,الشريف
79,OK,الذي,الذي
80,OK,اكثر,اكثر
81,OK,الخلق,الخلق
82,OK,عنه,عنه
83,OK,غافلون,غافلون
84,OK,وهو,وهو
85,SUB,النبا,النباء
86,OK,العظيم,العظيم
87,OK,الذي,الذي
88,OK,عنه,عنه
89,OK,معرضون,معرضون
90,OK,اما,اما
91,OK,شاهدت,شاهدت
92,DEL,يا,
93,SUB,حبيبي,ياحبيبي
94,SUB,تبدل,نبدل
95,OK,اجزاء,اجزاء
96,OK,العالم,العالم
97,INS,,و
98,SUB,وطبائعها,طبائعها
99,OK,في,في
100,OK,كل,كل
101,OK,لحظة,لحظة
102,SUB,وا,واما
103,DEL,ما,
104,OK,رايت,رايت
105,OK,انها,انها
106,OK,متزايلة,متزايلة
107,OK,متبدلة,متبدلة
108,OK,دائما,دائما
109,OK,بعضها,بعضها
110,OK,الى,الى
111,OK,بعض,بعض
112,INS,,ب
113,SUB,بحركة,حركة
114,OK,جوهرية,جوهرية
115,SUB,ذاتيه,ذاتية
116,OK,وتوجها,وتوجها
117,OK,جبليا,جبليا
118,OK,الى,الى
119,SUB,مبداها,مبدئه
120,INS,,او
121,SUB,واصلها,اصلها
122,OK,كما,كما
123,OK,قال,قال
124,OK,ولله,ولله
125,OK,ميراث,ميراث
126,SUB,السماوات,السموات
127,OK,والارض,والارض
128,INS,,و
129,SUB,وقال,قال
130,OK,الا,الا
131,OK,الى,الى
132,OK,الله,الله
133,OK,تصير,تصير
134,OK,الامور,الامور
135,OK,قل,قل
136,OK,كونوا,كونوا
137,OK,حجارة,حجارة
138,OK,او,او
139,OK,حديدا,حديدا
140,DEL,٢,
141,OK,او,او
142,OK,خلقا,خلقا
143,OK,مما,مما
144,OK,يكبر,يكبر
145,OK,في,في
146,OK,صدوركم,صدوركم
147,OK,قاعدة,قاعدة
148,OK,في,في
149,OK,معرفة,معرفة
150,OK,طريق,طريق
151,OK,الاخرة,الاخرة
152,OK,ومنشا,ومنشا
153,OK,اعراض,اعراض
154,OK,الخلق,الخلق
155,OK,عن,عن
156,OK,سلوكها,سلوكها
157,OK,اعلم,اعلم
158,OK,ان,ان
159,OK,طريق,طريق
