,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,OK,ان,ان
3,OK,كنتم,كنتم
4,OK,صادقين,صادقين
5,OK,قل,قل
6,OK,لا,لا
7,OK,املك,املك
8,OK,لنفسي,لنفسي
9,OK,ضرا,ضرا
10,OK,ولا,ولا
11,OK,نفعا,نفعا
12,OK,الا,الا
13,DEL,ما,
14,SUB,شاء,ماشاء
15,OK,الله,الله
16,OK,لكل,لكل
17,OK,امة,امة
18,OK,اجل,اجل
19,OK,اذا,اذا
20,OK,جاء,جاء
21,OK,اجلهم,اجلهم
22,OK,فلا,فلا
23,OK,يستاخرون,يستاخرون
24,OK,ساعة,ساعة
25,OK,ولا,ولا
26,OK,يستقدمون,يستقدمون
27,OK,وقوله,وقوله
28,OK,يسئلك,يسئلك
29,SUB,الناس,التاسع
30,SUB,عن,ن
31,OK,الساعة,الساعة
32,OK,قل,قل
33,OK,انما,انما
34,OK,علمها,علمها
35,OK,عند,عند
36,OK,الله,الله
37,INS,,هل
38,DEL,وما,
39,DEL,يدريك,
40,SUB,لعل,عل
41,OK,الساعة,الساعة
42,OK,تكون,تكون
43,OK,قريبا,قريبا
44,SUB,وقوله,وقه
45,INS,,له
46,OK,ان,ان
47,OK,الساعة,الساعة
48,INS,,لا
49,SUB,اتية,نية
50,OK,لا,لا
51,OK,ريب,ريب
52,OK,فيها,فيها
53,DEL,و,
54,SUB,لكن,ولكن
55,OK,اكثر,اكثر
56,OK,الناس,الناس
57,OK,لا,لا
58,INS,,يؤ
59,SUB,يؤمنون,منون
60,OK,قال,قال
61,OK,بعض,بعض
62,OK,اهل,اهل
63,OK,المعرفة,المعرفة
64,OK,الحق,الحق
65,OK,الذي,الذي
66,OK,لا,لا
67,OK,شك,شك
68,OK,فيه,فيه
69,OK,ان,ان
70,OK,علم,علم
71,OK,الساعة,الساعة
72,OK,مردود,مردود
73,OK,الى,الى
74,OK,الله,الله
75,OK,كما,كما
76,OK,قال,قال
77,OK,اليه,اليه
78,OK,يرد,يرد
79,OK,علم,علم
80,OK,الساعة,الساعة
81,OK,وليس,وليس
82,OK,للمحجوبين,للمحجوبين
83,OK,ان,ان
84,OK,يؤمنوا,يؤمنوا
85,SUB,بشيء,بشىء
86,OK,من,من
87,SUB,اسرارها,اسراره
88,INS,,او
89,SUB,واشراطها,اشراطها
90,OK,الا,الا
91,SUB,كايمان,كايمانالاكمه
92,DEL,الاكمه,
93,OK,بالالوان,بالالوان
94,OK,من,من
95,OK,طريق,طريق
96,OK,الايمان,الايمان
97,OK,بالغيب,بالغيب
98,OK,كما,كما
99,OK,قال,قال
100,OK,تعالى,تعالى
101,OK,يؤمنون,يؤمنون
102,OK,بالغيب,بالغيب
103,OK,وكما,وكما
104,OK,ان,ان
105,OK,مدركات,مدركات
106,OK,العقل,العقل
107,OK,اسرار,اسرار
108,OK,على,على
109,OK,الحواس,الحواس
110,SUB,فكذلك,فكذلكم
111,SUB,مدركات,دركات
112,OK,القيامة,القيامة
113,OK,اسرار,اسرار
114,OK,على,على
115,OK,العقل,العقل
116,OK,النظري,النظري
117,OK,فلا,فلا
118,OK,يتصور,يتصور
119,OK,ان,ان
120,OK,يحيط,يحيط
121,OK,بها,بها
122,OK,احد,احد
123,OK,ما,ما
124,OK,دام,دام
125,OK,في,في
126,OK,الدنيا,الدنيا
127,OK,ولم,ولم
128,SUB,يتخلص,بتخلص
129,OK,عقله,عقله
130,OK,عن,عن
131,OK,اسر,اسر
132,SUB,الوهم,الاهم
133,INS,,و
134,SUB,وقيد,قيد
135,OK,الخيال,الخيال
136,SUB,وقول,وقال
137,OK,الكفار,الكفار
138,OK,متى,متى
139,DEL,هذا,
140,SUB,الوعد,هذاالوعد
141,OK,ان,ان
142,OK,كنتم,كنتم
143,OK,صادقين,صادقين
144,OK,سؤال,سؤال
145,OK,عما,عما
146,OK,يستحيل,يستحيل
147,OK,الجواب,الجواب
148,OK,عنه,عنه
149,OK,على,على
150,OK,موجبه,موجبه
151,OK,فان,فان
152,OK,امر,امر
153,OK,الساعة,الساعة
154,OK,كان,كان
155,OK,كلمح,كلمح
156,OK,البصر,البصر
157,OK,او,او
158,OK,هو,هو
159,OK,اقرب,اقرب
160,INS,,و
161,SUB,ومتى,متى
162,OK,سؤال,سؤال
163,OK,عن,عن
164,OK,زمان,زمان
165,OK,معين,معين
166,OK,للحركات,للحركات
