,operation,one,two
0,INS,,١٦
1,INS,,اسرار
2,INS,,الايات
3,OK,استعداد,استعداد
4,OK,الجسدية,الجسدية
5,OK,وقوة,وقوة
6,SUB,الظلومية,الظلامية
7,SUB,والجهولية,والجهالية
8,OK,فصارت,فصارت
9,SUB,الظلومية,الظلامية
10,OK,والجهولية,والجهولية
11,OK,في,في
12,OK,حق,حق
13,OK,حامل,حامل
14,OK,الامانة,الامانة
15,OK,ومؤدي,ومؤدي
16,OK,حقها,حقها
17,OK,مدحا,مدحا
18,SUB,وفي,وفى
19,OK,حق,حق
20,OK,الخائنين,الخائنين
21,SUB,فيها,في
22,INS,,هاذ
23,SUB,ذما,ما
24,OK,تبصرة,تبصرة
25,OK,اخرى,اخرى
26,OK,اعلم,اعلم
27,OK,ان,ان
28,OK,لهذه,لهذه
29,OK,الاية,الاية
30,OK,الكريمة,الكريمة
31,OK,تاويلا,تاويلا
32,OK,اخر,اخر
33,OK,غير,غير
34,OK,ما,ما
35,OK,مر,مر
36,OK,يشعر,يشعر
37,OK,بذم,بذم
38,OK,الانسان,الانسان
39,OK,كما,كما
40,OK,ان,ان
41,OK,الاول,الاول
42,OK,كان,كان
43,OK,مشعرا,مشعرا
44,OK,بمدحه,بمدحه
45,OK,وهو,وهو
46,OK,ايضا,ايضا
47,OK,يستدعي,يستدعي
48,OK,بيان,بيان
49,OK,تمهيد,تمهيد
50,OK,مقدمتين,مقدمتين
51,OK,احداهما,احداهما
52,OK,ان,ان
53,OK,كل,كل
54,DEL,ما,
55,SUB,عدا,ماعدا
56,OK,الانسان,الانسان
57,OK,من,من
58,OK,الافلاك,الافلاك
59,OK,والعناصر,والعناصر
60,OK,والمركبات,والمركبات
61,OK,وغيرها,وغيرها
62,OK,فلها,فلها
63,OK,ضرب,ضرب
64,OK,من,من
65,OK,الوصول,الوصول
66,OK,والشهود,والشهود
67,OK,له,له
68,OK,سبحانه,سبحانه
69,OK,والفناء,والفناء
70,OK,عن,عن
71,OK,ذواتها,ذواتها
72,INS,,لان
73,SUB,لانخراط,خراط
74,OK,وجود,وجود
75,OK,كل,كل
76,OK,منها,منها
77,OK,في,في
78,OK,وجود,وجود
79,OK,علته,علته
80,OK,وفاعله,وفاعله
81,OK,فان,فان
82,OK,فاعل,فاعل
83,OK,كل,كل
84,SUB,شيء,شء
85,OK,هو,هو
86,OK,بعينه,بعينه
87,OK,غايتها,غايتها
88,OK,وتمامها,وتمامها
89,OK,كما,كما
90,OK,بين,بين
91,OK,في,في
92,OK,موضعه,موضعه
93,OK,فوجود,فوجود
94,OK,كل,كل
95,OK,معلول,معلول
96,OK,لمعة,لمعة
97,OK,من,من
98,OK,وجود,وجود
99,DEL,علته,
100,SUB,ووجود,ووجودك
101,DEL,كل,
102,SUB,علة,لعلة
103,OK,تمام,تمام
104,OK,لوجود,لوجود
105,OK,معلولها,معلولها
106,OK,وكذا,وكذا
107,OK,الكلام,الكلام
108,OK,في,في
109,OK,وجود,وجود
110,OK,علة,علة
111,OK,العلة,العلة
112,OK,بالقياس,بالقياس
113,OK,الى,الى
114,OK,تلك,تلك
115,OK,العلة,العلة
116,SUB,ومعلول,ومعلال
117,OK,المعلول,المعلول
118,OK,بالقياس,بالقياس
119,OK,الى,الى
120,OK,ذلك,ذلك
121,OK,المعلول,المعلول
122,OK,فثبت,فثبت
123,OK,ان,ان
124,OK,جميع,جميع
125,OK,الممكنات,الممكنات
126,OK,المجعولة,المجعولة
127,INS,,و
128,SUB,وجوداتها,جاداتها
129,OK,مضمحلة,مضمحلة
130,OK,منطمسة,منطمسة
131,OK,في,في
132,OK,وجود,وجود
133,SUB,القيوم,القيومتعالي
134,DEL,تعالى,
135,OK,وجميع,وجميع
136,OK,انوارها,انوارها
137,OK,مستهلكة,مستهلكة
138,OK,في,في
139,OK,سطوع,سطوع
140,OK,النور,النور
141,OK,الالهي,الالهي
142,OK,الا,الا
143,OK,افراد,افراد
144,OK,الانسان,الانسان
145,OK,فانهم,فانهم
146,OK,بواسطة,بواسطة
147,OK,داعية,داعية
148,OK,سلطان,سلطان
149,OK,الوهم,الوهم
150,OK,واستيلائه,واستيلائه
151,OK,عليهم,عليهم
152,OK,وجهلهم,وجهلهم
153,OK,بكيفية,بكيفية
154,OK,الصنع,الصنع
155,OK,والايجاد,والايجاد
156,OK,يزعمون,يزعمون
157,OK,ان,ان
158,OK,لهم,لهم
159,OK,وجودا,وجودا
160,INS,,و
161,SUB,وانانية,انانية
162,INS,,و
163,SUB,وقدرة,قدرة
164,OK,مستقلة,مستقلة
165,OK,وثانيهما,وثانيهما
166,SUB,انه,انهما
167,DEL,ما,
168,OK,من,من
169,OK,موجود,موجود
170,SUB,جسماني,جسمانا
171,DEL,او,
172,SUB,روحاني,وروحاني
173,OK,في,في
174,OK,هذا,هذا
175,OK,العالم,العالم
176,SUB,الا,الاول
177,DEL,وله,
178,SUB,سلوك,هسلوك
179,OK,وجودي,وجودي
180,OK,واستحالة,واستحالة
181,OK,ذاتية,ذاتية
182,OK,وحركة,وحركة
183,OK,معنوية,معنوية
184,OK,الى,الى
185,OK,جانب,جانب
186,SUB,الحق,الحمق
187,OK,صائرا,صائرا
188,OK,اياه,اياه
189,OK,كما,كما
190,OK,في,في
191,SUB,قوله,قولها
192,SUB,الا,لا
193,OK,الى,الى
194,OK,الله,الله
195,OK,تصير,تصير
196,OK,الامور,الامور
197,OK,فوجود,فوجود
198,OK,كل,كل
199,OK,موجود,موجود
200,SUB,امكاني,امكابي
201,OK,بمنزلة,بمنزلة
202,SUB,امانة,اماتة
203,OK,عارية,عارية
204,OK,يرد,يرد
205,OK,الى,الى
206,OK,صاحبها,صاحبها
207,OK,اخر,اخر
208,OK,الامر,الامر
209,OK,وما,وما
210,OK,سوى,سوى
211,OK,الانسان,الانسان
212,OK,لا,لا
213,SUB,يعوق,يعاقله
214,DEL,له,
215,SUB,شيء,شىء
216,OK,عن,عن
217,OK,سلوكه,سلوكه
218,OK,سبيل,سبيل
219,OK,الحق,الحق
220,OK,وخروجه,وخروجه
221,OK,عن,عن
222,OK,تحمل,تحمل
