,operation,one,two
0,INS,,١٥
1,INS,,اسرار
2,INS,,الايات
3,OK,هذه,هذه
4,OK,الحواس,الحواس
5,OK,الداثرة,الداثرة
6,OK,الطبيعية,الطبيعية
7,OK,وايضا,وايضا
8,OK,ان,ان
9,OK,الجنة,الجنة
10,OK,كما,كما
11,SUB,لوحناه,لاحن
12,SUB,اليك,اهاليك
13,OK,تكون,تكون
14,OK,في,في
15,OK,داخل,داخل
16,OK,حجب,حجب
17,SUB,السماوات,السموات
18,OK,والارضين,والارضين
19,OK,ومنزلتها,ومنزلتها
20,OK,من,من
21,OK,هذا,هذا
22,OK,العالم,العالم
23,OK,منزلة,منزلة
24,OK,الجنين,الجنين
25,OK,من,من
26,OK,الرحم,الرحم
27,OK,فافهم,فافهم
28,SUB,ان,انك
29,DEL,كنت,
30,SUB,من,تتمناه
31,SUB,اهله,لهو
32,SUB,والا,الا
33,OK,فغض,فغض
34,OK,بصرك,بصرك
35,OK,عن,عن
36,OK,مطالعة,مطالعة
37,OK,هذا,هذا
38,OK,الكتاب,الكتاب
39,OK,والتدبر,والتدبر
40,OK,في,في
41,OK,غوامض,غوامض
42,OK,علم,علم
43,OK,القران,القران
44,OK,وعليك,وعليك
45,OK,بممارسة,بممارسة
46,OK,القصص,القصص
47,OK,والاخبار,والاخبار
48,INS,,و
49,SUB,والروايات,الروايات
50,OK,وعلم,وعلم
51,OK,السير,السير
52,OK,والانساب,والانساب
53,OK,وتتبع,وتتبع
54,OK,العربية,العربية
55,OK,واللغة,واللغة
56,OK,وتحمل,وتحمل
57,OK,الرواية,الرواية
58,OK,من,من
59,OK,غير,غير
60,OK,دراية,دراية
61,OK,وما,وما
62,OK,هو,هو
63,OK,كالنتيجة,كالنتيجة
64,SUB,عندك,عند
65,INS,,كل
66,SUB,للكل,لكل
67,OK,من,من
68,OK,البحث,البحث
69,OK,عن,عن
70,OK,المسائل,المسائل
71,OK,الفرعية,الفرعية
72,OK,الخلافية,الخلافية
73,OK,ونوادر,ونوادر
74,OK,تفريعات,تفريعات
75,OK,الطلاق,الطلاق
76,OK,والعتاق,والعتاق
77,OK,والسلم,والسلم
78,OK,والاجارة,والاجارة
79,OK,والرهانة,والرهانة
80,OK,وقسمة,وقسمة
81,OK,المواريث,المواريث
82,OK,المشتملة,المشتملة
83,OK,فروضها,فروضها
84,OK,على,على
85,OK,الكسور,الكسور
86,OK,التي,التي
87,OK,يدق,يدق
88,OK,فيها,فيها
89,OK,تحصيل,تحصيل
90,OK,المخرج,المخرج
91,OK,الى,الى
92,OK,غير,غير
93,OK,ذلك,ذلك
94,OK,من,من
95,OK,المهمات,المهمات
96,OK,التي,التي
97,OK,يحتاج,يحتاج
98,OK,اليها,اليها
99,OK,على,على
100,OK,الندرة,الندرة
101,OK,بعض,بعض
102,OK,الاحاد,الاحاد
103,OK,في,في
104,OK,بعض,بعض
105,OK,الاوقات,الاوقات
106,OK,وقد,وقد
107,OK,نصب,نصب
108,OK,الله,الله
109,OK,لها,لها
110,OK,كسائر,كسائر
111,OK,الامور,الامور
112,SUB,التي,التى
113,SUB,هي,هى
114,SUB,ادون,ادان
115,OK,منزلة,منزلة
116,OK,منها,منها
117,OK,اقواما,اقواما
118,OK,يعظمون,يعظمون
119,OK,الامر,الامر
120,OK,فيها,فيها
121,OK,ويصرون,ويصرون
122,OK,عليها,عليها
123,OK,ويفرحون,ويفرحون
124,OK,بها,بها
125,DEL,و,
126,SUB,كل,وكل
127,OK,حزب,حزب
128,OK,بما,بما
129,OK,لديهم,لديهم
130,OK,فرحون,فرحون
131,INS,,و
132,SUB,وقيمة,قيمة
133,OK,كل,كل
134,OK,احد,احد
135,OK,على,على
136,OK,قدر,قدر
137,OK,همته,همته
138,OK,ولا,ولا
139,OK,ينفعكم,ينفعكم
140,OK,نصحي,نصحي
141,OK,ان,ان
142,OK,اردت,اردت
143,OK,ان,ان
144,OK,انصح,انصح
145,OK,لكم,لكم
146,INS,,ويريد
147,DEL,ان,
148,DEL,كان,
149,OK,الله,الله
150,DEL,يريد,
151,OK,ان,ان
152,OK,يغويكم,يغويكم
153,OK,ما,ما
154,OK,يفتح,يفتح
155,OK,الله,الله
156,OK,للناس,للناس
157,OK,من,من
158,SUB,رحمة,رحمه
159,OK,فلا,فلا
160,OK,ممسك,ممسك
161,OK,لها,لها
162,OK,وما,وما
163,OK,يمسك,يمسك
164,OK,فلا,فلا
165,OK,مرسل,مرسل
166,OK,له,له
167,OK,من,من
168,OK,بعده,بعده
169,OK,وهو,وهو
170,OK,العزيز,العزيز
