,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٣
3,SUB,وبالجملة,مبالجملة
4,OK,فذات,فذات
5,OK,الانسان,الانسان
6,OK,من,من
7,SUB,حيث,حيثما
8,DEL,ما,
9,OK,اجتمع,اجتمع
10,INS,,واي
11,DEL,قوى,
12,OK,جميع,جميع
13,OK,الموجودات,الموجودات
14,OK,صار,صار
15,OK,معدن,معدن
16,OK,اثارها,اثارها
17,OK,ومجمع,ومجمع
18,OK,حقائقها,حقائقها
19,OK,مستودعا,مستودعا
20,OK,فيه,فيه
21,OK,معاني,معاني
22,OK,العالم,العالم
23,SUB,وكانه,وكاتهم
24,SUB,مركب,ركب
25,OK,من,من
26,OK,جماد,جماد
27,OK,ونبات,ونبات
28,OK,وبهائم,وبهائم
29,OK,وسباع,وسباع
30,OK,وشياطين,وشياطين
31,OK,وملائكة,وملائكة
32,OK,ولذلك,ولذلك
33,SUB,يظهر,يقل
34,SUB,في,هرفي
35,OK,شعار,شعار
36,OK,كل,كل
37,OK,واحد,واحد
38,OK,منها,منها
39,OK,فيجري,فيجري
40,OK,تارة,تارة
41,DEL,مجرى,
42,SUB,الجمادات,مجرىالجمادات
43,OK,في,في
44,OK,الكسل,الكسل
45,OK,وقلة,وقلة
46,OK,التحرك,التحرك
47,SUB,والانبعاث,الانبعاث
48,OK,وعلى,وعلى
49,OK,هذا,هذا
50,OK,نبه,نبه
51,OK,بقوله,بقوله
52,OK,ثم,ثم
53,OK,قست,قست
54,OK,قلوبكم,قلوبكم
55,OK,من,من
56,OK,بعد,بعد
57,OK,ذلك,ذلك
58,OK,فهي,فهي
59,OK,كالحجارة,كالحجارة
60,OK,او,او
61,OK,اشد,اشد
62,OK,قسوة,قسوة
63,OK,وقد,وقد
64,OK,يظهر,يظهر
65,OK,في,في
66,OK,شعار,شعار
67,OK,النباتات,النباتات
68,OK,الجميلة,الجميلة
69,OK,والذميمة,والذميمة
70,OK,فيصير,فيصير
71,OK,اما,اما
72,OK,كالاترج,كالاترج
73,OK,في,في
74,OK,لونه,لونه
75,SUB,وطيبه,وطيبة
76,OK,وطعمه,وطعمه
77,OK,او,او
78,OK,كالنخل,كالنخل
79,OK,والكرم,والكرم
80,OK,في,في
81,OK,المنافع,المنافع
82,OK,او,او
83,OK,كالحنظل,كالحنظل
84,OK,في,في
85,OK,خبث,خبث
86,OK,المذاق,المذاق
87,OK,وكالكشوث,وكالكشوث
88,DEL,١,
89,OK,في,في
90,OK,عدم,عدم
91,OK,الخير,الخير
92,OK,وعلى,وعلى
93,OK,هذا,هذا
94,OK,نبه,نبه
95,SUB,بقوله,يقول
96,SUB,مثلا,همثل
97,OK,كلمة,كلمة
98,OK,طيبة,طيبة
99,DEL,و,
100,SUB,مثل,ومثل
101,OK,كلمة,كلمة
102,SUB,خبيثة,خبيئة
103,OK,الاية,الاية
104,OK,ويظهر,ويظهر
105,OK,تارة,تارة
106,OK,في,في
107,OK,شعار,شعار
108,OK,الحيوانات,الحيوانات
109,OK,المحمودة,المحمودة
110,SUB,او,ا
111,INS,,و
112,OK,المذمومة,المذمومة
113,OK,فيصير,فيصير
114,OK,اما,اما
115,OK,كالنحل,كالنحل
116,SUB,في,فى
117,OK,كثرة,كثرة
118,OK,منافعه,منافعه
119,INS,,و
120,SUB,وقلة,قلة
121,OK,مضاره,مضاره
122,OK,وفي,وفي
123,OK,حسن,حسن
124,OK,سياسته,سياسته
125,OK,كما,كما
126,OK,في,في
127,OK,قوله,قوله
128,SUB,تعالى,تعالىواوحى
129,DEL,واوحى,
130,OK,ربك,ربك
131,OK,الى,الى
132,OK,النحل,النحل
133,OK,الاية,الاية
134,OK,او,او
135,OK,كالخنزير,كالخنزير
136,OK,في,في
137,SUB,الشره,الشرهاوك
138,DEL,او,
139,SUB,كالذئب,الذئب
140,OK,في,في
141,OK,العيث,العيث
142,DEL,٢,
143,OK,او,او
144,OK,كالكلب,كالكلب
145,OK,في,في
146,OK,الحرص,الحرص
147,OK,او,او
148,OK,كالنمل,كالنمل
149,OK,في,في
150,OK,الجمع,الجمع
151,INS,,و
152,SUB,والادخار,الادخار
153,OK,او,او
154,SUB,كالفارة,كالقارة
155,OK,في,في
156,OK,السرقة,السرقة
157,OK,او,او
158,OK,كالثعلب,كالثعلب
159,OK,في,في
160,OK,المراوغة,المراوغة
161,DEL,٣,
