,operation,one,two
0,OK,المشهد,المشهد
1,OK,الثاني,الثاني
2,OK,في,في
3,OK,الاشارة,الاشارة
4,OK,الى,الى
5,OK,علم,علم
6,OK,الساعة,الساعة
7,INS,,و
8,SUB,وسر,سر
9,OK,القيامة,القيامة
10,OK,وفيه,وفيه
11,SUB,قواعد,قواعدد
12,OK,قاعدة,قاعدة
13,OK,في,في
14,OK,معنى,معنى
15,OK,الساعة,الساعة
16,OK,قال,قال
17,OK,صاحب,صاحب
18,OK,الكشف,الكشف
19,OK,انما,انما
20,OK,سميت,سميت
21,OK,الساعة,الساعة
22,OK,ساعة,ساعة
23,OK,لانها,لانها
24,OK,تسعى,تسعى
25,OK,اليها,اليها
26,OK,النفوس,النفوس
27,DEL,لا,
28,SUB,بقطع,لايقطع
29,OK,المسافات,المسافات
30,OK,المكانية,المكانية
31,OK,بل,بل
32,SUB,بقطع,يقطع
33,OK,الانفاس,الانفاس
34,OK,الزمانية,الزمانية
35,OK,بحركة,بحركة
36,OK,جوهرية,جوهرية
37,OK,ذاتية,ذاتية
38,OK,وتوجه,وتوجه
39,OK,غريزي,غريزي
40,OK,الى,الى
41,OK,الله,الله
42,OK,تعالى,تعالى
43,OK,كما,كما
44,OK,بينا,بينا
45,OK,في,في
46,SUB,لمية,لمئة
47,OK,ضرورة,ضرورة
48,OK,الموت,الموت
49,OK,الطبيعي,الطبيعي
50,OK,فمن,فمن
51,SUB,مات,ما
52,SUB,وصلت,توصلت
53,OK,اليه,اليه
54,OK,ساعته,ساعته
55,OK,وقامت,وقامت
56,OK,قيامته,قيامته
57,OK,وهي,وهي
58,OK,ساعة,ساعة
59,OK,القيامة,القيامة
60,OK,الصغرى,الصغرى
61,OK,وعلى,وعلى
62,OK,هذا,هذا
63,OK,القياس,القياس
64,OK,حصول,حصول
65,OK,يوم,يوم
66,OK,القيامة,القيامة
67,OK,العظمى,العظمى
68,OK,والطامة,والطامة
69,OK,الكبرى,الكبرى
70,OK,التي,التي
71,OK,لساعات,لساعات
72,SUB,الانفاس,الانفاسك
73,SUB,كاليوم,اليوم
74,OK,للساعات,للساعات
75,SUB,او,ا
76,SUB,كالسنة,وكالسنةللايام
77,SUB,للايام,م
78,OK,واعلم,واعلم
79,OK,ان,ان
80,OK,اهل,اهل
81,OK,المعرفة,المعرفة
82,OK,واليقين,واليقين
83,OK,لا,لا
84,OK,يشكون,يشكون
85,OK,في,في
86,OK,امر,امر
87,OK,الساعة,الساعة
88,OK,ولا,ولا
89,OK,ينتظرون,ينتظرون
90,OK,قيامها,قيامها
91,OK,كانتظار,كانتظار
92,INS,,ا
93,SUB,اهل,هل
94,OK,الحجاب,الحجاب
95,OK,والغفلة,والغفلة
96,OK,الذين,الذين
97,OK,يشكون,يشكون
98,OK,في,في
99,OK,وقوعها,وقوعها
100,INS,,و
101,SUB,ويسالون,يسئلون
102,OK,عن,عن
103,OK,وقتها,وقتها
104,OK,ويقولون,ويقولون
105,OK,متى,متى
106,DEL,هذا,
107,SUB,الوعد,هذاالوعد
108,OK,ان,ان
109,OK,كنتم,كنتم
110,SUB,صادقين,صادقينن
111,SUB,بل,يلا
112,SUB,اهل,هل
113,OK,اليقين,اليقين
114,OK,يستعدون,يستعدون
115,OK,لقاءها,لقاءها
116,INS,,و
117,SUB,ويرونها,يرونها
118,OK,كانها,كانها
119,OK,قائمة,قائمة
120,OK,عليهم,عليهم
121,OK,كما,كما
122,OK,في,في
123,OK,قوله,قوله
124,SUB,تعالى,تعالىىوما
125,DEL,وما,
126,OK,يدريك,يدريك
127,OK,لعل,لعل
128,OK,الساعة,الساعة
129,OK,قريب,قريب
130,OK,يستعجل,يستعجل
131,OK,بها,بها
132,OK,الذين,الذين
133,OK,لا,لا
134,OK,يؤمنون,يؤمنون
135,OK,بها,بها
136,OK,والذين,والذين
137,OK,امنوا,امنوا
138,OK,مشفقون,مشفقون
139,OK,منها,منها
140,OK,ويعلمون,ويعلمون
141,OK,انها,انها
142,OK,الحق,الحق
143,OK,الا,الا
144,OK,ان,ان
145,OK,الذين,الذين
146,OK,يمارون,يمارون
147,SUB,في,فى
148,OK,الساعة,الساعة
149,SUB,لفي,لفى
150,OK,ضلال,ضلال
151,OK,بعيد,بعيد
152,SUB,وقوله,وقال
153,SUB,يسئلونك,ههيسئلونك
154,OK,عن,عن
155,OK,الساعة,الساعة
156,DEL,ايان,
157,DEL,مرساها,
158,OK,قل,قل
159,DEL,انما,
160,OK,علمها,علمها
161,OK,عند,عند
162,OK,ربي,ربي
163,INS,,في
164,INS,,كتاب
165,OK,لا,لا
166,OK,يجليها,يجليها
167,OK,لوقتها,لوقتها
168,OK,الا,الا
169,OK,هو,هو
170,OK,ثقلت,ثقلت
171,OK,في,في
172,SUB,السماوات,السموات
173,OK,والارض,والارض
174,SUB,وقوله,وقال
175,SUB,ويقولون,ههويقولون
176,OK,متى,متى
177,OK,هذا,هذا
178,OK,الوعد,الوعد
