,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٧١
3,SUB,يستعيذ,ستعين
4,OK,بالله,بالله
5,OK,من,من
6,SUB,شرها,شروحر
7,SUB,وحرها,ها
8,OK,كما,كما
9,OK,روي,روي
10,OK,عنه,عنه
11,OK,في,في
12,OK,حال,حال
13,OK,صلاة,صلاة
14,OK,الكسوف,الكسوف
15,INS,,و
16,INS,,ل
17,SUB,ولذلك,ذلاك
18,OK,لم,لم
19,SUB,يحكم,يحكمو
20,SUB,ولم,لم
21,OK,يصدق,يصدق
22,OK,بكون,بكون
23,OK,حارثة,حارثة
24,OK,مؤمنا,مؤمنا
25,OK,حقا,حقا
26,OK,ما,ما
27,SUB,لم,له
28,OK,يكن,يكن
29,SUB,مشاهدا,مشاهد
30,SUB,لامور,الامور
31,SUB,الاخرة,الاخ
32,INS,,رة
33,OK,واحوال,واحوال
34,OK,الجنة,الجنة
35,OK,واهلها,واهلها
36,OK,واحوال,واحوال
37,SUB,النار,التارو
38,SUB,واصحابها,اصحابها
39,SUB,بعين,يعين
40,OK,اليقين,اليقين
41,OK,اذ,اذ
42,SUB,ساله,سئل
43,SUB,كيف,هكيف
44,SUB,اصبحت,اصح
45,OK,قال,قال
46,SUB,اصبحت,اصحب
47,SUB,مؤمنا,مومنا
48,OK,حقا,حقا
49,OK,قال,قال
50,INS,,صلى
51,SUB,صلىاللهعليهواله,الله
52,INS,,عليه
53,INS,,واله
54,OK,لكل,لكل
55,DEL,حق,
56,OK,حقيقة,حقيقة
57,OK,فما,فما
58,OK,حقيقة,حقيقة
59,SUB,ايمانك,ايماناك
60,OK,قال,قال
61,OK,رايت,رايت
62,OK,اهل,اهل
63,OK,الجنة,الجنة
64,OK,في,في
65,OK,الجنة,الجنة
66,OK,يتزاورون,يتزاورون
67,OK,واهل,واهل
68,OK,النار,النار
69,OK,في,في
70,OK,النار,النار
71,OK,يتعاوون,يتعاوون
72,OK,الحديث,الحديث
73,OK,قاعدة,قاعدة
74,OK,في,في
75,OK,سر,سر
76,OK,القيامة,القيامة
77,OK,وزمانها,وزمانها
78,OK,ومكانها,ومكانها
79,OK,اعلم,اعلم
80,OK,ان,ان
81,OK,القيامة,القيامة
82,OK,كما,كما
83,OK,مرت,مرت
84,OK,اليه,اليه
85,OK,الاشارة,الاشارة
86,OK,من,من
87,OK,داخل,داخل
88,SUB,حجب,حج
89,SUB,السماوات,بالسموات
90,OK,والارض,والارض
91,OK,ومنزلتها,ومنزلتها
92,OK,من,من
93,OK,هذه,هذه
94,OK,الحجب,الحجب
95,OK,كمنزلة,كمنزلة
96,OK,الجنين,الجنين
97,OK,من,من
98,OK,الرحم,الرحم
99,OK,لامه,لامه
100,INS,,و
101,SUB,ولذلك,لذلك
102,OK,لا,لا
103,OK,يقوم,يقوم
104,OK,القيامة,القيامة
105,SUB,الا,الااذا
106,DEL,اذا,
107,OK,زلزلت,زلزلت
108,OK,الارض,الارض
109,OK,زلزالها,زلزالها
110,INS,,و
111,SUB,واخرجت,اخرجت
112,OK,الارض,الارض
113,OK,اثقالها,اثقالها
114,DEL,و,
115,SUB,اذا,واذا
116,OK,السماء,السماء
117,OK,انشقت,انشقت
118,OK,واذنت,واذنت
119,OK,لربها,لربها
120,OK,وحقت,وحقت
121,OK,واذا,واذا
122,OK,الارض,الارض
123,OK,مدت,مدت
124,OK,والقت,والقت
125,OK,ما,ما
126,OK,فيها,فيها
127,OK,وتخلت,وتخلت
128,OK,واذنت,واذنت
129,OK,لربها,لربها
130,OK,وحقت,وحقت
131,DEL,و,
132,SUB,اذا,واذا
133,OK,السماء,السماء
134,OK,انفطرت,انفطرت
135,OK,واذا,واذا
136,OK,الكواكب,الكواكب
137,OK,انتثرت,انتثرت
138,DEL,و,
139,SUB,اذا,واذا
140,OK,الشمس,الشمس
141,OK,كورت,كورت
142,OK,واذا,واذا
143,OK,النجوم,النجوم
144,OK,انكدرت,انكدرت
145,DEL,و,
146,SUB,اذا,واذا
147,OK,البحار,البحار
148,SUB,فجرت,فجرتو
149,SUB,واذا,اذا
150,OK,القبور,القبور
151,OK,بعثرت,بعثرت
152,OK,واذا,واذا
153,OK,النجوم,النجوم
154,OK,طمست,طمست
155,INS,,و
156,SUB,واذا,اذا
157,OK,السماء,السماء
158,OK,فرجت,فرجت
159,OK,واذا,واذا
160,OK,الجبال,الجبال
