,operation,one,two
0,INS,,٥
1,INS,,اسرار
2,SUB,في,الايات
3,INS,,قى
4,OK,الشرائع,الشرائع
5,OK,الحقة,الحقة
6,OK,الالهية,الالهية
7,OK,من,من
8,OK,صيرورة,صيرورة
9,OK,النفوس,النفوس
10,INS,,الا
11,SUB,الادمية,دمية
12,OK,على,على
13,OK,صور,صور
14,OK,انواع,انواع
15,OK,الحيوانات,الحيوانات
16,OK,مناسبة,مناسبة
17,OK,لاعمالهم,لاعمالهم
18,OK,وافعالهم,وافعالهم
19,OK,المؤدية,المؤدية
20,OK,الى,الى
21,OK,ملكاتهم,ملكاتهم
22,OK,ولهذا,ولهذا
23,OK,قيل,قيل
24,OK,ما,ما
25,OK,من,من
26,OK,مذهب,مذهب
27,SUB,الا,الاو
28,SUB,وللتناسخ,للتناسخ
29,OK,فيه,فيه
30,OK,قدم,قدم
31,OK,راسخ,راسخ
32,OK,ثم,ثم
33,OK,ان,ان
34,OK,المتاخرين,المتاخرين
35,INS,,ك
36,SUB,كابي,ابي
37,OK,نصر,نصر
38,SUB,وابي,وابى
39,SUB,علي,على
40,OK,ومن,ومن
41,OK,يقتفي,يقتفي
42,OK,اثرهما,اثرهما
43,OK,لما,لما
44,OK,لم,لم
45,OK,يظفروا,يظفروا
46,OK,بتحقيق,بتحقيق
47,OK,النشاة,النشاة
48,OK,الاخروية,الاخروية
49,OK,الجزئية,الجزئية
50,OK,للنفوس,للنفوس
51,OK,الحيوانية,الحيوانية
52,OK,المنسلخة,المنسلخة
53,OK,عن,عن
54,OK,الابدان,الابدان
55,OK,الطبيعية,الطبيعية
56,SUB,التجئوا,التجاوا
57,OK,تارة,تارة
58,OK,الى,الى
59,OK,القول,القول
60,OK,بان,بان
61,OK,النفوس,النفوس
62,OK,الشقية,الشقية
63,OK,الفاجرة,الفاجرة
64,OK,ينتقل,ينتقل
65,OK,بعد,بعد
66,OK,هذا,هذا
67,OK,البدن,البدن
68,OK,الى,الى
69,OK,ابدان,ابدان
70,OK,الحيوانات,الحيوانات
71,OK,الصامتة,الصامتة
72,OK,في,في
73,OK,جهنم,جهنم
74,OK,وهي,وهي
75,OK,عالم,عالم
76,OK,العناصر,العناصر
77,OK,عندهم,عندهم
78,OK,والنفوس,والنفوس
79,OK,الكاملة,الكاملة
80,OK,العارفة,العارفة
81,SUB,يرتقى,يرتقي
82,OK,الى,الى
83,OK,عالم,عالم
84,SUB,السماوات,السموات
85,SUB,وهي,وهى
86,OK,الجنة,الجنة
87,OK,عندهم,عندهم
88,OK,وهذا,وهذا
89,OK,ما,ما
90,OK,ذهب,ذهب
91,OK,اليه,اليه
92,OK,اخوان,اخوان
93,OK,الصفا,الصفا
94,OK,وتارة,وتارة
95,SUB,التجئوا,التجاوا
96,OK,الى,الى
97,OK,القول,القول
98,OK,بان,بان
99,OK,بعض,بعض
100,OK,النفوس,النفوس
101,INS,,ك
102,SUB,كنفوس,تقوس
103,OK,البله,البله
104,INS,,و
105,SUB,والعوام,العوامل
106,DEL,لا,
107,SUB,حشر,احشر
108,OK,لها,لها
109,INS,,و
110,SUB,وان,ان
111,OK,بعض,بعض
112,OK,الصلحاء,الصلحاء
113,OK,الغير,الغير
114,OK,العارفين,العارفين
115,OK,ينتقل,ينتقل
116,OK,نفوسهم,نفوسهم
117,OK,ببعض,ببعض
118,OK,الاجرام,الاجرام
119,OK,السماوية,السماوية
120,INS,,و
121,SUB,وتصير,تصير
122,SUB,موضوعا,موضوع
123,SUB,لتخيلاتهم,التخيلاتهم
124,OK,حسب,حسب
125,OK,ما,ما
126,OK,وعدهم,وعدهم
127,OK,الشريعة,الشريعة
128,OK,ونفوس,ونفوس
129,OK,الاشقياء,الاشقياء
130,OK,ايضا,ايضا
131,OK,يتعلق,يتعلق
132,OK,بتلك,بتلك
133,OK,الاجرام,الاجرام
134,OK,وعند,وعند
135,OK,بعضهم,بعضهم
136,OK,كصاحب,كصاحب
137,OK,التلويحات,التلويحات
138,OK,تتعلق,تتعلق
139,OK,هذه,هذه
140,OK,النفوس,النفوس
141,OK,الشقية,الشقية
142,OK,بجرم,بجرم
143,SUB,دخاني,دخانى
144,OK,غير,غير
145,OK,منخرق,منخرق
146,SUB,تحت,تحتكر
147,SUB,كرة,ة
148,OK,القمر,القمر
149,OK,وفوق,وفوق
150,OK,العناصر,العناصر
151,OK,وكل,وكل
152,OK,هذه,هذه
153,SUB,الاقوال,الاقوالخروج
154,DEL,خروج,
155,OK,عن,عن
156,OK,طريق,طريق
157,OK,الصواب,الصواب
158,OK,وانحراف,وانحراف
159,OK,عن,عن
