,operation,one,two
0,INS,,١٧
1,INS,,اسرار
2,INS,,الايات
3,OK,قاعدة,قاعدة
4,OK,في,في
5,OK,نتائج,نتائج
6,OK,الاعراض,الاعراض
7,OK,عن,عن
8,SUB,سلوك,سلوكس
9,SUB,سمت,م
10,INS,,ت
11,OK,المعاد,المعاد
12,OK,بتكميل,بتكميل
13,OK,النفس,النفس
14,OK,وتطهيرها,وتطهيرها
15,SUB,وتنوير,وقنوير
16,OK,القلب,القلب
17,OK,وتهذيبه,وتهذيبه
18,SUB,وهي,وهـي
19,OK,الظلمة,الظلمة
20,SUB,وضيق,وصي
21,OK,الصدر,الصدر
22,OK,وعذاب,وعذاب
23,OK,القبر,القبر
24,INS,,و
25,SUB,والاحتراق,الاحتراق
26,OK,بنار,بنار
27,OK,الجحيم,الجحيم
28,OK,والحرمان,والحرمان
29,OK,عن,عن
30,OK,لذات,لذات
31,OK,النعيم,النعيم
32,OK,والاحتجاب,والاحتجاب
33,OK,عن,عن
34,OK,جمال,جمال
35,OK,رب,رب
36,OK,العالمين,العالمين
37,OK,وذلك,وذلك
38,OK,لما,لما
39,OK,مر,مر
40,OK,ان,ان
41,OK,قوام,قوام
42,OK,النشاة,النشاة
43,DEL,وحياة,
44,SUB,القلب,وحوالقلب
45,OK,انما,انما
46,OK,يكون,يكون
47,OK,بالعلم,بالعلم
48,OK,والمعرفة,والمعرفة
49,OK,فمن,فمن
50,OK,لا,لا
51,OK,علم,علم
52,OK,له,له
53,OK,لا,لا
54,OK,قوام,قوام
55,OK,لنفسه,لنفسه
56,OK,ولا,ولا
57,OK,حياة,حياة
58,SUB,لقلبه,لقلب
59,INS,,هو
60,SUB,ولا,لا
61,OK,نور,نور
62,OK,له,له
63,OK,واعلم,واعلم
64,OK,ان,ان
65,OK,دار,دار
66,OK,الاخرة,الاخرة
67,OK,دار,دار
68,OK,حيوانية,حيوانية
69,DEL,علمية,
70,SUB,ووجودها,علميةووجودها
71,OK,وجود,وجود
72,SUB,ادراكي,ادراك
73,OK,ليست,ليست
74,OK,كدار,كدار
75,OK,الدنيا,الدنيا
76,OK,التي,التي
77,OK,هي,هي
78,OK,دار,دار
79,OK,الموت,الموت
80,OK,والزوال,والزوال
81,OK,والجهل,والجهل
82,OK,والظلمة,والظلمة
83,OK,قال,قال
84,OK,تعالى,تعالى
85,OK,ان,ان
86,OK,الدار,الدار
87,OK,الاخرة,الاخرة
88,OK,لهي,لهي
89,OK,الحيوان,الحيوان
90,OK,لو,لو
91,OK,كانوا,كانوا
92,OK,يعلمون,يعلمون
93,OK,فبقدر,فبقدر
94,SUB,نور,تور
95,SUB,المرفة,المرقة
96,OK,تكون,تكون
97,DEL,قوة,
98,SUB,السعي,قوةالسعي
99,OK,وسرعة,وسرعة
100,OK,المشي,المشي
101,OK,الى,الى
102,OK,منازل,منازل
103,SUB,الاخرة,الاخره
104,OK,قال,قال
105,OK,يوم,يوم
106,OK,ترى,ترى
107,OK,المؤمنين,المؤمنين
108,OK,والمؤمنات,والمؤمنات
109,OK,يسعى,يسعى
110,OK,نورهم,نورهم
111,OK,بين,بين
112,OK,ايديهم,ايديهم
113,OK,وبايمانهم,وبايمانهم
114,OK,فمن,فمن
115,OK,لا,لا
116,SUB,نور,تورله
117,DEL,له,
118,OK,لا,لا
119,OK,عيش,عيش
120,OK,له,له
121,OK,هناك,هناك
122,SUB,قوله,قال
123,SUB,ومن,هومن
124,OK,اعرض,اعرض
125,OK,عن,عن
126,OK,ذكري,ذكري
127,OK,فان,فان
128,OK,له,له
129,OK,معيشة,معيشة
130,OK,ضنكا,ضنكا
131,OK,ونحشره,ونحشره
132,OK,يوم,يوم
133,OK,القيامة,القيامة
134,OK,اعمى,اعمى
135,OK,واعلم,واعلم
136,OK,ان,ان
137,SUB,للعمى,للعمي
138,OK,مراتب,مراتب
139,OK,اعني,اعني
140,OK,عمى,عمى
141,OK,القلب,القلب
142,OK,الحقيقي,الحقيقي
143,OK,فانها,فانها
144,OK,لا,لا
145,SUB,تعمى,تعمي
146,OK,الابصار,الابصار
147,OK,ولكن,ولكن
