,operation,one,two
0,INS,,٤٨
1,INS,,اسرار
2,INS,,الايات
3,OK,قاعدة,قاعدة
4,OK,في,في
5,OK,بطلان,بطلان
6,OK,التناسخ,التناسخ
7,OK,التناسخ,التناسخ
8,OK,اعني,اعني
9,OK,انتقال,انتقال
10,OK,النفس,النفس
11,OK,الشخصية,الشخصية
12,OK,من,من
13,OK,بدن,بدن
14,OK,الى,الى
15,SUB,بدن,يد
16,INS,,ن
17,OK,محال,محال
18,SUB,سواء,و
19,INS,,ا
20,INS,,ء
21,OK,كان,كان
22,OK,البدن,البدن
23,OK,عنصريا,عنصريا
24,OK,او,او
25,OK,فلكيا,فلكيا
26,OK,او,او
27,OK,طبيعيا,طبيعيا
28,OK,او,او
29,OK,برزخيا,برزخيا
30,OK,ببرهان,ببرهان
31,OK,افادنا,افادنا
32,OK,الله,الله
33,OK,تعالى,تعالى
34,OK,اياه,اياه
35,SUB,وهو,وهه
36,OK,ان,ان
37,OK,النفس,النفس
38,SUB,في,فى
39,OK,اول,اول
40,OK,تكونها,تكونها
41,SUB,الطبيعي,الطبيعى
42,OK,متحدة,متحدة
43,OK,مع,مع
44,OK,البدن,البدن
45,OK,وهي,وهي
46,OK,بالقوة,بالقوة
47,OK,في,في
48,OK,كل,كل
49,OK,ما,ما
50,OK,لها,لها
51,OK,من,من
52,OK,الاحوال,الاحوال
53,OK,والادراكات,والادراكات
54,OK,حتى,حتى
55,OK,في,في
56,OK,كونها,كونها
57,OK,حساسة,حساسة
58,INS,,ن
59,DEL,ثم,
60,OK,يتدرج,يتدرج
61,OK,في,في
62,OK,الاشتداد,الاشتداد
63,OK,والترقي,والترقي
64,OK,فيصير,فيصير
65,OK,اولا,اولا
66,OK,طبيعية,طبيعية
67,OK,حافظة,حافظة
68,INS,,ت
69,SUB,ثم,م
70,SUB,جوهرا,ج
71,INS,,و
72,INS,,ه
73,SUB,غاذيا,راغاذيا
74,SUB,منميا,من
75,SUB,مولدا,ميامالدا
76,OK,ثم,ثم
77,OK,حساسا,حساسا
78,OK,على,على
79,OK,التدريج,التدريج
80,OK,من,من
81,OK,اكثف,اكثف
82,OK,الحواس,الحواس
83,DEL,الى,
84,SUB,الطفها,الىالطفها
85,OK,فكانت,فكانت
86,OK,اولا,اولا
87,OK,قوة,قوة
88,OK,اللمس,اللمس
89,OK,ثم,ثم
90,OK,الذوق,الذوق
91,OK,ثم,ثم
92,OK,الشم,الشم
93,OK,ثم,ثم
94,OK,السمع,السمع
95,INS,,و
96,SUB,والبصر,البصر
97,OK,ثم,ثم
98,OK,يصير,يصير
99,OK,متخيلا,متخيلا
100,SUB,وهاهنا,وها
101,INS,,هنا
102,SUB,اوان,او
103,INS,,انت
104,SUB,تجرده,جردة
105,OK,عن,عن
106,OK,البدن,البدن
107,OK,الطبيعي,الطبيعي
108,OK,كما,كما
109,OK,اشرنا,اشرنا
110,OK,اليه,اليه
111,OK,ثم,ثم
112,OK,يصير,يصير
113,OK,متفكرا,متفكرا
114,OK,ذاكرا,ذاكرا
115,OK,ثم,ثم
116,OK,عاقلا,عاقلا
117,OK,ومعقولا,ومعقولا
118,OK,وعند,وعند
119,SUB,ذلك,ذالك
120,SUB,اوان,او
121,INS,,ان
122,OK,تجردها,تجردها
123,OK,عن,عن
124,OK,العالمين,العالمين
125,OK,ومفارقته,ومفارقته
126,OK,للنشاتين,للنشاتين
127,OK,فقد,فقد
128,OK,بان,بان
129,OK,ان,ان
130,OK,للنفس,للنفس
131,OK,قبل,قبل
132,OK,تجردها,تجردها
133,OK,مطلقا,مطلقا
134,OK,مقامات,مقامات
135,OK,طبيعية,طبيعية
136,OK,يناسب,يناسب
137,OK,كل,كل
138,OK,منها,منها
139,OK,لمزاج,لمزاج
140,OK,خاص,خاص
141,OK,وتكون,وتكون
142,OK,معين,معين
143,OK,وسن,وسن
144,OK,مخصوص,مخصوص
145,OK,من,من
146,OK,اسنان,اسنان
147,OK,البدن,البدن
148,OK,من,من
149,OK,الجنينية,الجنينية
150,SUB,والطفولية,الطفولية
151,SUB,والصبوية,والصبائة
