,operation,one,two
0,INS,,اسرار
1,INS,,الايات
2,INS,,٦٢
3,OK,الفطرة,الفطرة
4,OK,اي,اي
5,OK,من,من
6,OK,العدم,العدم
7,OK,الى,الى
8,OK,الوجود,الوجود
9,OK,هو,هو
10,OK,الجنة,الجنة
11,OK,التي,التي
12,OK,كان,كان
13,OK,فيها,فيها
14,OK,ابونا,ابونا
15,OK,ادم,ادم
16,DEL,١,
17,OK,وامنا,وامنا
18,SUB,حواء,حوا
19,OK,كما,كما
20,OK,قال,قال
21,OK,يا,يا
22,OK,ادم,ادم
23,OK,اسكن,اسكن
24,OK,انت,انت
25,OK,وزوجك,وزوجك
26,OK,الجنة,الجنة
27,OK,والسقوط,والسقوط
28,OK,الثاني,الثاني
29,OK,له,له
30,OK,من,من
31,OK,العدم,العدم
32,OK,الى,الى
33,OK,الوجود,الوجود
34,OK,هو,هو
35,OK,الهبوط,الهبوط
36,OK,منها,منها
37,OK,الى,الى
38,OK,دار,دار
39,OK,الدنيا,الدنيا
40,OK,لقوله,لقوله
41,OK,تعالى,تعالى
42,OK,اهبطوا,اهبطوا
43,OK,منها,منها
44,OK,جميعا,جميعا
45,OK,والرجوع,والرجوع
46,OK,الى,الى
47,OK,الفطرة,الفطرة
48,OK,هو,هو
49,OK,العود,العود
50,OK,من,من
51,OK,هذا,هذا
52,OK,الوجود,الوجود
53,OK,المجازي,المجازي
54,OK,الى,الى
55,OK,العدم,العدم
56,OK,وهو,وهو
57,OK,اما,اما
58,OK,عدم,عدم
59,OK,القالب,القالب
60,OK,بالموت,بالموت
61,OK,الطبيعي,الطبيعي
62,DEL,٢,
63,OK,كل,كل
64,OK,من,من
65,OK,عليها,عليها
66,OK,فان,فان
67,SUB,وبه,ويه
68,OK,يستحق,يستحق
69,OK,المؤمن,المؤمن
70,OK,من,من
71,OK,اصحاب,اصحاب
72,OK,اليمين,اليمين
73,SUB,جنة,جن
74,INS,,ة
75,OK,السعداء,السعداء
76,OK,والكافر,والكافر
77,OK,من,من
78,OK,اصحاب,اصحاب
79,OK,الشمال,الشمال
80,DEL,جحيم,
81,OK,الاشقياء,الاشقياء
82,OK,والثاني,والثاني
83,OK,عدم,عدم
84,DEL,٣,
85,SUB,النفس,التقسيمات
86,DEL,بموت,
87,OK,الفزع,الفزع
88,OK,قوله,قوله
89,INS,,و
90,SUB,ويوم,يوم
91,OK,ينفخ,ينفخ
92,OK,في,في
93,OK,الصور,الصور
94,OK,ففزع,ففزع
95,OK,من,من
96,OK,في,في
97,SUB,السماوات,السموات
98,OK,ومن,ومن
99,OK,في,في
100,OK,الارض,الارض
101,OK,وبه,وبه
102,OK,يستحق,يستحق
103,SUB,جنة,جن
104,INS,,ة
105,OK,الكاملين,الكاملين
106,DEL,يا,
107,SUB,ايتها,ياايتها
108,OK,النفس,النفس
109,OK,المطمئنة,المطمئنة
110,OK,ارجعي,ارجعي
111,OK,الى,الى
112,OK,ربك,ربك
113,OK,راضية,راضية
114,OK,مرضية,مرضية
115,OK,والثالث,والثالث
116,OK,عدم,عدم
117,OK,الروح,الروح
118,SUB,بموت,يموت
119,OK,الصعق,الصعق
120,OK,والفناء,والفناء
121,OK,في,في
122,OK,التوحيد,التوحيد
123,OK,قوله,قوله
124,OK,ونفخ,ونفخ
125,OK,في,في
126,OK,الصور,الصور
127,OK,فصعق,فصعق
128,OK,من,من
129,OK,في,في
130,SUB,السماوات,السموات
131,OK,ومن,ومن
132,OK,في,في
133,OK,الارض,الارض
134,OK,وبه,وبه
135,OK,يستحق,يستحق
136,DEL,جنة,
137,SUB,الموحدين,جنةالموحدين
138,SUB,فادخلي,ادخلي
139,OK,في,في
140,OK,عبادي,عبادي
141,OK,وادخلي,وادخلي
142,OK,جنتي,جنتي
143,OK,اعلم,اعلم
144,OK,ان,ان
145,OK,المجيء,المجيء
146,OK,الى,الى
147,OK,الدنيا,الدنيا
148,OK,هو,هو
149,OK,النزول,النزول
150,OK,من,من
151,OK,الكمال,الكمال
152,OK,الى,الى
153,OK,النقص,النقص
154,INS,,و
155,SUB,والسقوط,السقوط
156,OK,من,من
157,OK,الفطرة,الفطرة
158,OK,الاولى,الاولى
159,OK,ولا,ولا
160,OK,محالة,محالة
161,OK,صدور,صدور
162,OK,الخلق,الخلق
163,OK,من,من
164,OK,الخالق,الخالق
165,OK,ليس,ليس
166,SUB,الا,الاعلى
