,operation,one,two
0,INS,,٤
1,SUB,بيد,سد
2,OK,انه,انه
3,OK,ادرك,ادرك
4,SUB,مما,ما
5,SUB,سمع,ميع
6,SUB,انها,ابا
7,OK,طفلة,طفلة
8,OK,فقدت,فقدت
9,SUB,رحمة,رحة
10,OK,الامومة,الامومة
11,SUB,ونمت,ومت
12,SUB,وهي,وي
13,SUB,لا,لم
14,OK,تعرف,تعرف
15,OK,الا,الا
16,SUB,جماح,ملح
17,SUB,الحيوية,الحوبة
18,OK,العارمة,العارمة
19,OK,لا,لا
20,OK,تمسكها,تمسكها
21,OK,هداية,هداية
22,OK,ام,ام
23,OK,ولا,ولا
24,OK,تقوى,تقوى
25,OK,على,على
26,SUB,حبسها,حبهها
27,SUB,التقاليد,التقليدد
28,SUB,الضعاف,اضعاف
29,DEL,مع,
30,OK,ذلك,ذلك
31,SUB,الذكاء,الذ
32,INS,,كله
33,SUB,الوقاد,الاقاد
34,OK,الذي,الذي
35,OK,لا,لا
36,INS,,يةة
37,DEL,تخفى,
38,SUB,عليه,علبة
39,SUB,خافية,خلفية
40,SUB,الموانع,ايماانع
41,SUB,والمحظورات,وللحفظورات
42,SUB,وانها,وارا
43,OK,لو,لو
44,SUB,سيقت,سبقت
45,SUB,الى,الي
46,INS,,زوج
47,INS,,ملا
48,INS,,عينها
49,SUB,ويحقق,وحقق
50,SUB,معنى,معى
51,SUB,الرجولة,الرحالة
52,SUB,في,فى
53,SUB,رايها,رايا
54,OK,وعاطفتها,وعاطفتها
55,INS,,لاا
56,SUB,لاستقرت,تقرب
57,OK,بعض,بعض
58,OK,الاستقرار,الاستقرار
59,DEL,يملا,
60,DEL,عينها,
61,DEL,زوج,
62,OK,وقنعت,وقنعت
63,OK,بعض,بعض
64,SUB,القنوع,القناعة
65,INS,,ة
66,OK,ولكنها,ولكنها
67,OK,اخطات,اخطات
68,OK,حظها,حظها
69,OK,من,من
70,OK,الزواج,الزواج
71,OK,وبرمت,وبرمت
72,OK,بفراغ,بفراغ
73,OK,قلبها,قلبها
74,SUB,فلم,فل
75,OK,تعذر,تعذر
76,OK,الدنيا,الدنيا
77,SUB,والتمست,والتست
78,OK,لقلبها,لقلبها
79,OK,وحده,وحده
80,DEL,جميع,
81,OK,الاعذار,الاعذار
82,DEL,كيف,
83,DEL,عرفها,
84,OK,قالت,قالت
85,OK,وقد,وقد
86,OK,سردت,سردت
87,OK,له,له
88,SUB,قصتها,وصبا
89,OK,اصغرت,اصغرت
90,SUB,الان,ايان
91,SUB,في,فى
92,OK,نظرك,نظرك
93,OK,قال,قال
94,INS,,ل
95,SUB,امني,امي
96,SUB,تطلبين,تطلبان
97,SUB,الحكم,ايج
98,OK,انا,انا
99,SUB,حاكم,حا
100,INS,,ك
101,OK,مغرض,مغرض
102,SUB,فلا,ولا
103,SUB,تنفعك,تنفعلك
104,OK,الشهادة,الشهادة
105,SUB,مني,مي
106,OK,غير,غير
107,SUB,اني,اي
108,OK,اقول,اقول
109,OK,ان,ان
110,OK,الذين,الذين
111,SUB,ينصفونك,يتصفونك
112,OK,في,في
113,OK,الدنيا,الدنيا
114,SUB,قليلون,قليلان
115,OK,قالت,قالت
116,INS,,ت
117,OK,لا,لا
118,OK,حاجة,حاجة
119,SUB,بي,لي
120,SUB,الى,الي
121,SUB,انصاف,اتصاف
122,SUB,الدنيا,الدنا
123,INS,,ا
124,SUB,فلتحفظه,ولتحفظه
125,OK,لمن,لمن
126,SUB,يطلبونه,يطلبو
127,INS,,نه
128,OK,ولقد,ولقد
129,SUB,رجعا,رحما
130,OK,من,من
131,OK,الحديقة,الحديقة
132,SUB,الى,ال
133,OK,الجيزة,الجيزة
134,OK,مشيا,مشيا
135,SUB,على,عل
136,OK,الاقدام,الاقدام
137,SUB,لم,ام
138,OK,يتعبا,يتعبا
139,OK,ولم,ولم
140,OK,يشكوا,يشكوا
141,OK,طول,طول
142,OK,الطريق,الطريق
143,INS,,ق
144,SUB,وجاء,وجاه
145,SUB,الترام,الترا
146,OK,فركبت,فركبت
147,SUB,في,فى
148,OK,مقصورة,مقصورة
149,OK,النساء,النساء
150,OK,وركب,وركب
151,OK,مع,مع
152,OK,الرجال,الرجال
153,SUB,وكان,وتكان
154,OK,الموعد,الموعد
155,OK,الثاني,الثاني
156,OK,في,في
157,SUB,بيت,بات
158,SUB,همام,هما
