,operation,one,two
0,INS,,١٠٨
1,INS,,ص
2,DEL,من,
3,SUB,حيل,حل
4,OK,النساء,النساء
5,INS,,ء
6,DEL,من,
7,DEL,هي,
8,OK,هل,هل
9,SUB,بحثت,حثت
10,OK,سارة,سارة
11,DEL,في,
12,OK,هذا,هذا
13,OK,الموضوع,الموضوع
14,SUB,بحث,بحف
15,OK,الفلاسفة,الفلاسفة
16,OK,هل,هل
17,OK,قراته,قراته
18,SUB,في,فو
19,OK,كتاب,كتاب
20,DEL,من,
21,OK,كتب,كتب
22,OK,الصور,الصور
23,OK,المتحركة,المتحركة
24,SUB,يجوز,جاز
25,INS,,ا
26,SUB,ولكن,وليك
27,SUB,فطنتها,والا
28,OK,وحسن,وحسن
29,SUB,روايتها,دو
30,INS,,ا
31,INS,,ا
32,INS,,ا
33,OK,لما,لما
34,OK,قرات,قرات
35,DEL,لا,
36,SUB,تزالان,للتزايان
37,SUB,عجيبتين,جيبتان
38,OK,بين,بين
39,SUB,شبيهاتها,شبهاتها
40,OK,من,من
41,OK,الفتيات,الفتيات
42,INS,,ت
43,SUB,وتمييزها,وتمايزها
44,SUB,لملامح,لملاح
45,SUB,الرجولة,الرحالة
46,OK,ومظاهرها,ومظاهرها
47,OK,تمييز,تمييز
48,DEL,لا,
49,SUB,يخطئ,للخطيى
50,OK,لانه,لانه
51,OK,اشبه,اشبه
52,SUB,بالغريزة,بالغرزة
53,SUB,التي,الى
54,OK,لم,لم
55,OK,تعرف,تعرف
56,OK,غير,غير
57,SUB,الصواب,ايصالب
58,SUB,لانها,لامها
59,OK,لم,لم
60,OK,تعرف,تعرف
61,OK,غير,غير
62,OK,صواب,صواب
63,SUB,واحد,واحدد
64,OK,كصواب,كصواب
65,OK,النحلة,النحلة
66,OK,في,في
67,SUB,بناء,تاء
68,OK,الخلايا,الخلايا
69,SUB,فالرجال,والر
70,INS,,جال
71,OK,الذين,الذين
72,SUB,يشبهون,يشبهان
73,OK,النساء,النساء
74,DEL,لا,
75,SUB,يستحقون,للاستحقوتمتها
76,DEL,منها,
77,OK,حتى,حتى
78,SUB,نظرة,زظرة
79,OK,الزراية,الزراية
80,INS,,ة
81,INS,,لا
82,SUB,لانها,نها
83,OK,لا,لا
84,SUB,تشعر,نشعر
85,SUB,لهم,لمهر
86,INS,,بو
87,SUB,بوجود,جود
88,OK,وما,وما
89,OK,عدا,عدا
90,OK,هؤلاء,هؤلاء
91,OK,من,من
92,OK,رجال,رجال
93,SUB,فهم,وهم
94,OK,نماذج,نماذج
95,OK,عدة,عدة
96,SUB,تبلغ,لغ
97,SUB,المئات,الممات
98,OK,ولكنهم,ولكنهم
99,OK,مشمولون,مشمولون
100,SUB,جميعا,بميعا
101,SUB,في,فى
102,SUB,رجولة,رحالة
103,OK,واحدة,واحدة
104,OK,خلاصتها,خلاصتها
105,SUB,القوة,مؤة
106,OK,والثقة,والثقة
107,OK,والبروز,والبروز
108,INS,,و
109,SUB,والطغيان,الطغان
110,SUB,القابل,ايقابل
111,OK,للرحمة,للرحمة
112,OK,والحنان,والحنان
113,SUB,وقبس,وقيس
114,OK,من,من
115,SUB,اريحية,ار
116,INS,,ة
117,SUB,الخيال,الخال
118,OK,ونفحة,ونفحة
119,OK,من,من
120,OK,حماسة,حماسة
121,OK,الروح,الروح
122,SUB,تحسبان,حسبان
123,SUB,في,فق
124,OK,الزينة,الزينة
125,OK,عرضا,عرضا
126,OK,ولا,ولا
127,SUB,تضمنان,تضمنلن
128,OK,الرجحان,الرجحان
129,SUB,في,ف
130,SUB,الميزان,الازان
131,SUB,ولهذا,وخذا
132,OK,تضل,تضل
133,OK,بعض,بعض
134,OK,الطريق,الطريق
135,OK,الذي,الذي
136,SUB,تسلكه,تسلكوه
137,OK,مع,مع
138,SUB,من,مرن
139,SUB,تهواه,ياله
140,OK,ولو,ولو
141,SUB,سلكته,سيكتة
142,OK,مرات,مرات
143,SUB,في,ف
144,SUB,النهار,الهار
145,SUB,لانها,لاهلتيق
146,DEL,تلقي,
147,OK,كل,كل
148,SUB,اعتمادها,اعيادها
149,SUB,على,عل
150,OK,صاحبها,صاحبها
151,OK,حتى,حتى
152,SUB,لتكاد,لكاد
153,SUB,تنظر,تهفظر
154,SUB,بعينيه,لعسة
155,SUB,وتمشي,ومثي
156,SUB,بقديمه,هدمه
157,SUB,وابغض,واينض
158,OK,من,من
159,SUB,تبغض,بعض
160,INS,,ض
161,OK,وهي,وهي
162,SUB,قارئة,قاربة
163,SUB,حصيفة,حصرموه
164,SUB,اولئك,اولتاك
165,OK,النسوة,النسوة
166,OK,الثائرات,الثائرات
167,SUB,على,عل
168,OK,الرجال,الرجال
169,OK,المطالبات,المطالبات
170,SUB,بما,ما
171,SUB,يسمينه,يسمينة
172,OK,حقوق,حقوق
173,OK,الحرية,الحرية
174,OK,فهي,فهي
175,OK,تقول,تقول
176,SUB,انها,اها
177,OK,لو,لو
178,OK,سئلت,سئلت
179,OK,ان,ان
180,OK,تكون,تكون
