,operation,one,two
0,INS,,١١٤
1,SUB,جميعها,بحيوا
2,SUB,وراحت,وراتت
3,OK,تقدح,تقدح
4,OK,في,في
5,OK,دعاوي,دعاوي
6,OK,الصداقة,الصداقة
7,SUB,والوفاء,والاقائ
8,SUB,والفداء,والفداءء
9,SUB,فليس,وليس
10,SUB,يرضيها,رضاهلان
11,DEL,ان,
12,SUB,تكون,تسكان
13,SUB,على,عل
14,OK,رايها,رايها
15,SUB,لانها,لا
16,INS,,ها
17,SUB,تحب,يحب
18,OK,الرجل,الرجل
19,SUB,اريحيا,ارحبا
20,OK,ذا,ذا
21,SUB,نخوة,بخوة
22,OK,وحماسة,وحماسة
23,OK,وطموح,وطموح
24,OK,الى,الى
25,OK,عظائم,عظائم
26,SUB,الامال,اللملل
27,OK,والرغائب,والرغائب
28,OK,وتصديق,وتصديق
29,SUB,بالوفاء,بالاقائ
30,OK,والفداء,والفداء
31,OK,وليس,وليس
32,OK,يرضيها,يرضيها
33,OK,ان,ان
34,SUB,تناقضها,تناقضا
35,OK,وتضطرها,وتضطرها
36,SUB,الى,ال
37,SUB,التسليم,التسا
38,OK,لان,لان
39,SUB,الاكراه,الاكراة
40,OK,مكروه,مكروه
41,OK,على,على
42,OK,كل,كل
43,OK,حال,حال
44,INS,,ل
45,SUB,ولكنها,ويـكذبا
46,OK,اذا,اذا
47,OK,كانت,كانت
48,OK,تجاري,تجاري
49,SUB,طبيعة,طبعة
50,OK,المراة,المراة
51,OK,في,في
52,SUB,حب,ح
53,OK,الجدل,الجدل
54,OK,والثرثرة,والثرثرة
55,SUB,والعناد,والعتاد
56,OK,فهي,فهي
57,OK,تجاري,تجاري
58,OK,طبيعة,طبيعة
59,OK,المراة,المراة
60,SUB,ايضا,ايضاف
61,DEL,في,
62,SUB,اعجابها,اتحاها
63,OK,بطموح,بطموح
64,OK,الرجل,الرجل
65,OK,وصلابته,وصلابته
66,OK,واحلامه,واحلامه
67,SUB,وربما,ورما
68,OK,استراحت,استراحت
69,OK,الى,الى
70,SUB,الشعور,الشة
71,INS,,عار
72,OK,بقوة,بقوة
73,SUB,عقله,عقـله
74,DEL,كما,
75,SUB,تستريح,تسترج
76,OK,الى,الى
77,SUB,الشعور,الكمرر
78,OK,بكل,بكل
79,OK,باس,باس
80,OK,فيه,فيه
81,DEL,فما,
82,SUB,كان,وفلكان
83,OK,يدري,يدري
84,OK,همام,همام
85,OK,هل,هل
86,OK,يناقضها,يناقضها
87,OK,او,او
88,SUB,يجاريها,ارارا
89,SUB,فيما,فيا
90,OK,تقول,تقول
91,INS,,ل
92,OK,وتلك,وتلك
93,SUB,حيرة,حارة
94,OK,يعالجها,يعالجها
95,OK,كل,كل
96,OK,من,من
97,SUB,عالج,عاج
98,OK,النساء,النساء
99,DEL,ليسفر,
100,DEL,في,
101,DEL,الصلح,
102,DEL,وسطاء,
103,DEL,الخير,
104,OK,قصت,قصت
105,SUB,عليه,علبة
106,OK,مرة,مرة
107,OK,قصة,قصة
108,OK,صديق,صديق
109,OK,لزوجها,لزوجها
110,OK,ارسله,ارسله
111,SUB,اليها,ايابا
112,INS,,ا
113,INS,,وسطاء
114,INS,,الخير
115,INS,,ليسفر
116,INS,,ف
117,INS,,الصلح
118,OK,بينها,بينها
119,INS,,و
120,SUB,وبينه,بينه
121,OK,قالت,قالت
122,INS,,ت
123,OK,فهل,فهل
124,OK,تدري,تدري
125,DEL,ما,
126,SUB,صنع,ماصنع
127,OK,انه,انه
128,OK,جاء,جاء
129,SUB,يغازلني,يغازان
130,INS,,و
131,OK,ينفخ,ينفخ
132,DEL,في,
133,SUB,جمرة,وجمرة
134,OK,الغضب,الغضب
135,INS,,ائى
136,INS,,و
137,SUB,بيني,بان
138,DEL,وبين,
139,OK,زوجي,زوجي
140,INS,,ا
141,DEL,ثم,
142,OK,قالت,قالت
143,INS,,ت
144,OK,ما,ما
145,OK,اكذب,اكذب
146,OK,الصداقة,الصداقة
147,SUB,في,فى
148,OK,هذه,هذه
149,SUB,الدنيا,الدنياا
150,OK,قال,قال
151,OK,همام,همام
152,OK,وقد,وقد
153,OK,اراد,اراد
154,OK,ان,ان
155,OK,يعابثها,يعابثها
156,OK,ويسليها,ويسليها
157,INS,,ا
158,OK,ان,ان
159,SUB,صاحبنا,صاحبتا
160,SUB,لمعذور,لمعذار
161,INS,,ر
162,OK,وان,وان
163,OK,الاغراء,الاغراء
164,OK,بالخيانة,بالخيانة
165,SUB,لعظيم,لعظم
166,INS,,م
167,SUB,فليت,وليت
168,OK,جميع,جميع
169,SUB,الاصدقاء,الاصدقائ
170,DEL,لا,
171,SUB,يخونون,للخانون
172,OK,الا,الا
173,OK,باغراء,باغراء
174,SUB,كهذا,اهذا
175,OK,الاغراء,الاغراء
176,DEL,ثم,
177,SUB,ضحك,وك
178,SUB,وضحكت,وتكت
179,OK,وتماجنت,وتماجنت
180,INS,,وبالل
181,DEL,في,
182,SUB,الضحك,ل
183,INS,,ا
184,INS,,صت
185,SUB,وراحت,دحت
186,INS,,ده
187,SUB,تقول,ل
188,SUB,له,لهه
